ticker|ep_date|mon|rung|stop|shape_policy|arm|n_attempts|end|ties|blind|missing|last_exit
NESR|2026-08-10|2026-08|ep_close_620_prox|adr_050|either|trail|3|censored_window|1|1|1|2026-08-19
NESR|2026-08-10|2026-08|ep_close_620_prox|adr_050|same_pattern|none|3|censored_window|0|1|1|2026-08-19
NESR|2026-08-10|2026-08|ep_close_620_prox|adr_050|same_pattern|trail|3|censored_window|0|1|1|2026-08-19
NESR|2026-08-10|2026-08|ep_close_620_prox|adr_050|new_high_break|none|2|censored_window|0|0|0|2026-08-17
NESR|2026-08-10|2026-08|ep_close_620_prox|adr_050|new_high_break|trail|2|censored_window|0|0|0|2026-08-17
NESR|2026-08-10|2026-08|ep_close_620_prox|adr_075|either|none|3|censored_window|1|1|1|2026-08-19
NESR|2026-08-10|2026-08|ep_close_620_prox|adr_075|either|trail|3|censored_window|1|1|1|2026-08-19
NESR|2026-08-10|2026-08|ep_close_620_prox|adr_075|same_pattern|none|3|censored_window|0|1|1|2026-08-19
NESR|2026-08-10|2026-08|ep_close_620_prox|adr_075|same_pattern|trail|3|censored_window|0|1|1|2026-08-19
NESR|2026-08-10|2026-08|ep_close_620_prox|adr_075|new_high_break|none|2|censored_window|0|0|0|2026-08-18
NESR|2026-08-10|2026-08|ep_close_620_prox|adr_075|new_high_break|trail|2|censored_window|0|0|0|2026-08-18
NESR|2026-08-10|2026-08|ep_close_620_prox|adr_100|either|none|1|censored_window|0|1|1|2026-08-19
NESR|2026-08-10|2026-08|ep_close_620_prox|adr_100|either|trail|1|censored_window|0|1|1|2026-08-19
NESR|2026-08-10|2026-08|ep_close_620_prox|adr_100|same_pattern|none|1|censored_window|0|1|1|2026-08-19
NESR|2026-08-10|2026-08|ep_close_620_prox|adr_100|same_pattern|trail|1|censored_window|0|1|1|2026-08-19
NESR|2026-08-10|2026-08|ep_close_620_prox|adr_100|new_high_break|none|1|censored_window|0|0|0|2026-08-19
NESR|2026-08-10|2026-08|ep_close_620_prox|adr_100|new_high_break|trail|1|censored_window|0|0|0|2026-08-19
NET|2026-08-07|2026-08|ep_low_reclaim|adr_025|either|none|3|censored_window|0|0|0|2026-08-27
NET|2026-08-07|2026-08|ep_low_reclaim|adr_025|either|trail|2|exit|0|0|0|2026-08-11
NET|2026-08-07|2026-08|ep_low_reclaim|adr_025|same_pattern|none|3|censored_window|0|0|0|2026-08-27
NET|2026-08-07|2026-08|ep_low_reclaim|adr_025|same_pattern|trail|2|exit|0|0|0|2026-08-11
NET|2026-08-07|2026-08|ep_low_reclaim|adr_025|new_high_break|none|2|censored_window|0|0|0|2026-08-14
NET|2026-08-07|2026-08|ep_low_reclaim|adr_025|new_high_break|trail|2|censored_window|0|0|0|2026-08-14
NET|2026-08-07|2026-08|ep_low_reclaim|adr_050|either|none|3|abstain|0|0|0|2026-08-27
NET|2026-08-07|2026-08|ep_low_reclaim|adr_050|either|trail|2|exit|0|0|0|2026-08-11
NET|2026-08-07|2026-08|ep_low_reclaim|adr_050|same_pattern|none|3|abstain|0|0|0|2026-08-27
NET|2026-08-07|2026-08|ep_low_reclaim|adr_050|same_pattern|trail|2|exit|0|0|0|2026-08-11
NET|2026-08-07|2026-08|ep_low_reclaim|adr_050|new_high_break|none|2|censored_window|0|0|0|2026-08-14
NET|2026-08-07|2026-08|ep_low_reclaim|adr_050|new_high_break|trail|2|censored_window|0|0|0|2026-08-14
NET|2026-08-07|2026-08|ep_low_reclaim|adr_075|either|none|2|abstain|0|0|0|2026-08-27
NET|2026-08-07|2026-08|ep_low_reclaim|adr_075|either|trail|1|exit|0|0|0|2026-08-10
NET|2026-08-07|2026-08|ep_low_reclaim|adr_075|same_pattern|none|2|abstain|0|0|0|2026-08-27
NET|2026-08-07|2026-08|ep_low_reclaim|adr_075|same_pattern|trail|1|exit|0|0|0|2026-08-10
NET|2026-08-07|2026-08|ep_low_reclaim|adr_075|new_high_break|none|1|censored_window|0|0|0|2026-08-19
NET|2026-08-07|2026-08|ep_low_reclaim|adr_075|new_high_break|trail|1|exit|0|0|0|2026-08-10
NET|2026-08-07|2026-08|ep_low_reclaim|adr_100|either|none|2|abstain|0|0|0|2026-08-27
NET|2026-08-07|2026-08|ep_low_reclaim|adr_100|either|trail|1|exit|0|0|0|2026-08-10
NET|2026-08-07|2026-08|ep_low_reclaim|adr_100|same_pattern|none|2|abstain|0|0|0|2026-08-27
NET|2026-08-07|2026-08|ep_low_reclaim|adr_100|same_pattern|trail|1|exit|0|0|0|2026-08-10
NET|2026-08-07|2026-08|ep_low_reclaim|adr_100|new_high_break|none|1|censored_window|0|0|0|2026-08-20
NET|2026-08-07|2026-08|ep_low_reclaim|adr_100|new_high_break|trail|1|exit|0|0|0|2026-08-10
NET|2026-08-07|2026-08|ep_close_620_prox|adr_025|either|none|3|censored_window|0|0|0|2026-08-31
NET|2026-08-07|2026-08|ep_close_620_prox|adr_025|either|trail|2|exit|0|0|0|2026-08-19
NET|2026-08-07|2026-08|ep_close_620_prox|adr_025|same_pattern|none|3|censored_window|0|0|0|2026-08-31
NET|2026-08-07|2026-08|ep_close_620_prox|adr_025|same_pattern|trail|2|exit|0|0|0|2026-08-19
NET|2026-08-07|2026-08|ep_close_620_prox|adr_025|new_high_break|none|1|censored_window|0|0|0|2026-08-18
NET|2026-08-07|2026-08|ep_close_620_prox|adr_025|new_high_break|trail|1|censored_window|0|0|0|2026-08-18
NET|2026-08-07|2026-08|ep_close_620_prox|adr_050|either|none|3|abstain|0|0|0|2026-08-28
NET|2026-08-07|2026-08|ep_close_620_prox|adr_050|either|trail|2|exit|0|0|0|2026-08-19
NET|2026-08-07|2026-08|ep_close_620_prox|adr_050|same_pattern|none|3|abstain|0|0|0|2026-08-28
NET|2026-08-07|2026-08|ep_close_620_prox|adr_050|same_pattern|trail|2|exit|0|0|0|2026-08-19
NET|2026-08-07|2026-08|ep_close_620_prox|adr_050|new_high_break|none|1|censored_window|0|0|0|2026-08-18
NET|2026-08-07|2026-08|ep_close_620_prox|adr_050|new_high_break|trail|1|censored_window|0|0|0|2026-08-18
NET|2026-08-07|2026-08|ep_close_620_prox|adr_075|either|none|2|abstain|0|0|0|2026-08-28
NET|2026-08-07|2026-08|ep_close_620_prox|adr_075|either|trail|1|exit|0|0|0|2026-08-17
NET|2026-08-07|2026-08|ep_close_620_prox|adr_075|same_pattern|none|2|abstain|0|0|0|2026-08-28
NET|2026-08-07|2026-08|ep_close_620_prox|adr_075|same_pattern|trail|1|exit|0|0|0|2026-08-17
NET|2026-08-07|2026-08|ep_close_620_prox|adr_075|new_high_break|none|1|censored_window|0|0|0|2026-08-19
NET|2026-08-07|2026-08|ep_close_620_prox|adr_075|new_high_break|trail|1|exit|0|0|0|2026-08-17
NET|2026-08-07|2026-08|ep_close_620_prox|adr_100|either|none|2|abstain|0|0|0|2026-08-28
NET|2026-08-07|2026-08|ep_close_620_prox|adr_100|either|trail|1|exit|0|0|0|2026-08-17
NET|2026-08-07|2026-08|ep_close_620_prox|adr_100|same_pattern|none|2|abstain|0|0|0|2026-08-28
NET|2026-08-07|2026-08|ep_close_620_prox|adr_100|same_pattern|trail|1|exit|0|0|0|2026-08-17
NET|2026-08-07|2026-08|ep_close_620_prox|adr_100|new_high_break|none|1|censored_window|0|0|0|2026-08-19
NET|2026-08-07|2026-08|ep_close_620_prox|adr_100|new_high_break|trail|1|exit|0|0|0|2026-08-17
NMAX|2026-08-14|2026-08|ep_low_reclaim|adr_025|either|none|2|censored_window|0|0|0|2026-08-18
NMAX|2026-08-14|2026-08|ep_low_reclaim|adr_025|either|trail|2|censored_window|0|0|0|2026-08-18
NMAX|2026-08-14|2026-08|ep_low_reclaim|adr_025|same_pattern|none|1|censored_window|0|0|0|2026-08-17
NMAX|2026-08-14|2026-08|ep_low_reclaim|adr_025|same_pattern|trail|1|censored_window|0|0|0|2026-08-17
NMAX|2026-08-14|2026-08|ep_low_reclaim|adr_025|new_high_break|none|2|censored_window|0|0|0|2026-08-18
NMAX|2026-08-14|2026-08|ep_low_reclaim|adr_025|new_high_break|trail|2|censored_window|0|0|0|2026-08-18
NMAX|2026-08-14|2026-08|ep_low_reclaim|adr_050|either|none|1|abstain|0|0|0|2026-08-17
NMAX|2026-08-14|2026-08|ep_low_reclaim|adr_050|either|trail|1|abstain|0|0|0|2026-08-17
NMAX|2026-08-14|2026-08|ep_low_reclaim|adr_050|same_pattern|none|1|abstain|0|0|0|2026-08-17
NMAX|2026-08-14|2026-08|ep_low_reclaim|adr_050|same_pattern|trail|1|abstain|0|0|0|2026-08-17
NMAX|2026-08-14|2026-08|ep_low_reclaim|adr_050|new_high_break|none|1|abstain|0|0|0|2026-08-17
NMAX|2026-08-14|2026-08|ep_low_reclaim|adr_050|new_high_break|trail|1|abstain|0|0|0|2026-08-17
NMAX|2026-08-14|2026-08|ep_low_reclaim|adr_075|either|none|1|abstain|0|0|0|2026-08-17
NMAX|2026-08-14|2026-08|ep_low_reclaim|adr_075|either|trail|1|abstain|0|0|0|2026-08-17
NMAX|2026-08-14|2026-08|ep_low_reclaim|adr_075|same_pattern|none|1|abstain|0|0|0|2026-08-17
NMAX|2026-08-14|2026-08|ep_low_reclaim|adr_075|same_pattern|trail|1|abstain|0|0|0|2026-08-17
NMAX|2026-08-14|2026-08|ep_low_reclaim|adr_075|new_high_break|none|1|abstain|0|0|0|2026-08-17
NMAX|2026-08-14|2026-08|ep_low_reclaim|adr_075|new_high_break|trail|1|abstain|0|0|0|2026-08-17
NMAX|2026-08-14|2026-08|ep_low_reclaim|adr_100|either|none|1|abstain|0|0|0|2026-08-17
NMAX|2026-08-14|2026-08|ep_low_reclaim|adr_100|either|trail|1|abstain|0|0|0|2026-08-17
NMAX|2026-08-14|2026-08|ep_low_reclaim|adr_100|same_pattern|none|1|abstain|0|0|0|2026-08-17
NMAX|2026-08-14|2026-08|ep_low_reclaim|adr_100|same_pattern|trail|1|abstain|0|0|0|2026-08-17
NMAX|2026-08-14|2026-08|ep_low_reclaim|adr_100|new_high_break|none|1|abstain|0|0|0|2026-08-17
NMAX|2026-08-14|2026-08|ep_low_reclaim|adr_100|new_high_break|trail|1|abstain|0|0|0|2026-08-17
NMAX|2026-08-14|2026-08|ep_close_620_prox|adr_025|either|none|4|censored_window|0|1|1|2026-08-28
NMAX|2026-08-14|2026-08|ep_close_620_prox|adr_025|either|trail|4|censored_window|0|1|1|2026-08-28
NMAX|2026-08-14|2026-08|ep_close_620_prox|adr_025|same_pattern|none|4|censored_window|0|1|1|2026-08-28
NMAX|2026-08-14|2026-08|ep_close_620_prox|adr_025|same_pattern|trail|4|censored_window|0|1|1|2026-08-28
NMAX|2026-08-14|2026-08|ep_close_620_prox|adr_025|new_high_break|none|1|censored_window|0|0|0|2026-08-20
NMAX|2026-08-14|2026-08|ep_close_620_prox|adr_025|new_high_break|trail|1|censored_window|0|0|0|2026-08-20
NMAX|2026-08-14|2026-08|ep_close_620_prox|adr_050|either|none|2|censored_window|0|0|0|2026-08-31
NMAX|2026-08-14|2026-08|ep_close_620_prox|adr_050|either|trail|2|exit|0|0|0|2026-08-28
NMAX|2026-08-14|2026-08|ep_close_620_prox|adr_050|same_pattern|none|2|censored_window|0|0|0|2026-08-31
NMAX|2026-08-14|2026-08|ep_close_620_prox|adr_050|same_pattern|trail|2|exit|0|0|0|2026-08-28
NMAX|2026-08-14|2026-08|ep_close_620_prox|adr_050|new_high_break|none|1|censored_window|0|0|0|2026-08-24
NMAX|2026-08-14|2026-08|ep_close_620_prox|adr_050|new_high_break|trail|1|censored_window|0|0|0|2026-08-24
NMAX|2026-08-14|2026-08|ep_close_620_prox|adr_075|either|none|2|abstain|0|0|0|2026-08-28
NMAX|2026-08-14|2026-08|ep_close_620_prox|adr_075|either|trail|2|abstain|0|0|0|2026-08-28
NMAX|2026-08-14|2026-08|ep_close_620_prox|adr_075|same_pattern|none|2|abstain|0|0|0|2026-08-28
NMAX|2026-08-14|2026-08|ep_close_620_prox|adr_075|same_pattern|trail|2|abstain|0|0|0|2026-08-28
NMAX|2026-08-14|2026-08|ep_close_620_prox|adr_075|new_high_break|none|1|censored_window|0|0|0|2026-08-25
NMAX|2026-08-14|2026-08|ep_close_620_prox|adr_075|new_high_break|trail|1|censored_window|0|0|0|2026-08-25
NMAX|2026-08-14|2026-08|ep_close_620_prox|adr_100|either|none|1|abstain|0|0|0|2026-08-19
NMAX|2026-08-14|2026-08|ep_close_620_prox|adr_100|either|trail|1|abstain|0|0|0|2026-08-19
NMAX|2026-08-14|2026-08|ep_close_620_prox|adr_100|same_pattern|none|1|abstain|0|0|0|2026-08-19
NMAX|2026-08-14|2026-08|ep_close_620_prox|adr_100|same_pattern|trail|1|abstain|0|0|0|2026-08-19
NMAX|2026-08-14|2026-08|ep_close_620_prox|adr_100|new_high_break|none|1|abstain|0|0|0|2026-08-19
NMAX|2026-08-14|2026-08|ep_close_620_prox|adr_100|new_high_break|trail|1|abstain|0|0|0|2026-08-19
NNE|2026-05-26|2026-05|ep_low_reclaim|adr_025|either|none|3|no_reentry|0|0|0|2026-06-18
NNE|2026-05-26|2026-05|ep_low_reclaim|adr_025|either|trail|3|no_reentry|0|0|0|2026-06-18
NNE|2026-05-26|2026-05|ep_low_reclaim|adr_025|same_pattern|none|3|no_reentry|0|0|0|2026-06-18
NNE|2026-05-26|2026-05|ep_low_reclaim|adr_025|same_pattern|trail|3|no_reentry|0|0|0|2026-06-18
NNE|2026-05-26|2026-05|ep_low_reclaim|adr_025|new_high_break|none|2|no_reentry|0|0|0|2026-06-02
NNE|2026-05-26|2026-05|ep_low_reclaim|adr_025|new_high_break|trail|2|no_reentry|0|0|0|2026-06-02
NNE|2026-05-26|2026-05|ep_low_reclaim|adr_050|either|none|3|no_reentry|0|0|0|2026-06-22
NNE|2026-05-26|2026-05|ep_low_reclaim|adr_050|either|trail|3|no_reentry|0|0|0|2026-06-22
NNE|2026-05-26|2026-05|ep_low_reclaim|adr_050|same_pattern|none|3|no_reentry|0|0|0|2026-06-22
NNE|2026-05-26|2026-05|ep_low_reclaim|adr_050|same_pattern|trail|3|no_reentry|0|0|0|2026-06-22
NNE|2026-05-26|2026-05|ep_low_reclaim|adr_050|new_high_break|none|2|no_reentry|0|0|0|2026-06-02
NNE|2026-05-26|2026-05|ep_low_reclaim|adr_050|new_high_break|trail|2|no_reentry|0|0|0|2026-06-02
NNE|2026-05-26|2026-05|ep_low_reclaim|adr_075|either|none|2|no_reentry|0|0|0|2026-06-22
NNE|2026-05-26|2026-05|ep_low_reclaim|adr_075|either|trail|2|no_reentry|0|0|0|2026-06-22
NNE|2026-05-26|2026-05|ep_low_reclaim|adr_075|same_pattern|none|2|no_reentry|0|0|0|2026-06-22
NNE|2026-05-26|2026-05|ep_low_reclaim|adr_075|same_pattern|trail|2|no_reentry|0|0|0|2026-06-22
NNE|2026-05-26|2026-05|ep_low_reclaim|adr_075|new_high_break|none|1|no_reentry|0|0|0|2026-06-03
NNE|2026-05-26|2026-05|ep_low_reclaim|adr_075|new_high_break|trail|1|no_reentry|0|0|0|2026-06-03
NNE|2026-05-26|2026-05|ep_low_reclaim|adr_100|either|none|2|no_reentry|0|0|0|2026-06-23
NNE|2026-05-26|2026-05|ep_low_reclaim|adr_100|either|trail|1|exit|0|0|0|2026-05-28
NNE|2026-05-26|2026-05|ep_low_reclaim|adr_100|same_pattern|none|2|no_reentry|0|0|0|2026-06-23
NNE|2026-05-26|2026-05|ep_low_reclaim|adr_100|same_pattern|trail|1|exit|0|0|0|2026-05-28
NNE|2026-05-26|2026-05|ep_low_reclaim|adr_100|new_high_break|none|1|no_reentry|0|0|0|2026-06-04
NNE|2026-05-26|2026-05|ep_low_reclaim|adr_100|new_high_break|trail|1|exit|0|0|0|2026-05-28
NNE|2026-05-26|2026-05|ep_close_620_prox|adr_025|either|none|2|no_reentry|0|0|0|2026-06-02
NNE|2026-05-26|2026-05|ep_close_620_prox|adr_025|either|trail|2|no_reentry|0|0|0|2026-06-02
NNE|2026-05-26|2026-05|ep_close_620_prox|adr_025|same_pattern|none|2|no_reentry|0|0|0|2026-06-02
NNE|2026-05-26|2026-05|ep_close_620_prox|adr_025|same_pattern|trail|2|no_reentry|0|0|0|2026-06-02
NNE|2026-05-26|2026-05|ep_close_620_prox|adr_025|new_high_break|none|2|no_reentry|0|0|0|2026-06-02
NNE|2026-05-26|2026-05|ep_close_620_prox|adr_025|new_high_break|trail|2|no_reentry|0|0|0|2026-06-02
NNE|2026-05-26|2026-05|ep_close_620_prox|adr_050|either|none|2|no_reentry|0|0|0|2026-06-03
NNE|2026-05-26|2026-05|ep_close_620_prox|adr_050|either|trail|2|no_reentry|0|0|0|2026-06-03
NNE|2026-05-26|2026-05|ep_close_620_prox|adr_050|same_pattern|none|2|no_reentry|0|0|0|2026-06-03
NNE|2026-05-26|2026-05|ep_close_620_prox|adr_050|same_pattern|trail|2|no_reentry|0|0|0|2026-06-03
NNE|2026-05-26|2026-05|ep_close_620_prox|adr_050|new_high_break|none|2|no_reentry|0|0|0|2026-06-02
NNE|2026-05-26|2026-05|ep_close_620_prox|adr_050|new_high_break|trail|2|no_reentry|0|0|0|2026-06-02
NNE|2026-05-26|2026-05|ep_close_620_prox|adr_075|either|none|2|no_reentry|0|0|0|2026-06-03
NNE|2026-05-26|2026-05|ep_close_620_prox|adr_075|either|trail|2|no_reentry|0|0|0|2026-06-03
NNE|2026-05-26|2026-05|ep_close_620_prox|adr_075|same_pattern|none|2|no_reentry|0|0|0|2026-06-03
NNE|2026-05-26|2026-05|ep_close_620_prox|adr_075|same_pattern|trail|2|no_reentry|0|0|0|2026-06-03
NNE|2026-05-26|2026-05|ep_close_620_prox|adr_075|new_high_break|none|2|no_reentry|0|0|0|2026-06-03
NNE|2026-05-26|2026-05|ep_close_620_prox|adr_075|new_high_break|trail|2|no_reentry|0|0|0|2026-06-03
NNE|2026-05-26|2026-05|ep_close_620_prox|adr_100|either|none|1|no_reentry|0|0|0|2026-06-03
NNE|2026-05-26|2026-05|ep_close_620_prox|adr_100|either|trail|1|no_reentry|0|0|0|2026-06-03
NNE|2026-05-26|2026-05|ep_close_620_prox|adr_100|same_pattern|none|1|no_reentry|0|0|0|2026-06-03
NNE|2026-05-26|2026-05|ep_close_620_prox|adr_100|same_pattern|trail|1|no_reentry|0|0|0|2026-06-03
NNE|2026-05-26|2026-05|ep_close_620_prox|adr_100|new_high_break|none|1|no_reentry|0|0|0|2026-06-03
NNE|2026-05-26|2026-05|ep_close_620_prox|adr_100|new_high_break|trail|1|no_reentry|0|0|0|2026-06-03
NNE|2026-07-27|2026-07|ep_low_reclaim|adr_025|either|none|3|exit|1|0|0|2026-08-03
NNE|2026-07-27|2026-07|ep_low_reclaim|adr_025|either|trail|3|exit|1|0|0|2026-08-03
NNE|2026-07-27|2026-07|ep_low_reclaim|adr_025|same_pattern|none|3|exit|0|0|0|2026-08-03
NNE|2026-07-27|2026-07|ep_low_reclaim|adr_025|same_pattern|trail|3|exit|0|0|0|2026-08-03
NNE|2026-07-27|2026-07|ep_low_reclaim|adr_025|new_high_break|none|7|censored_window|0|0|0|2026-08-14
NNE|2026-07-27|2026-07|ep_low_reclaim|adr_025|new_high_break|trail|7|censored_window|0|0|0|2026-08-14
NNE|2026-07-27|2026-07|ep_low_reclaim|adr_050|either|none|3|abstain|0|0|0|2026-08-04
NNE|2026-07-27|2026-07|ep_low_reclaim|adr_050|either|trail|1|exit|0|0|0|2026-07-28
NNE|2026-07-27|2026-07|ep_low_reclaim|adr_050|same_pattern|none|2|no_reentry|0|0|0|2026-08-03
NNE|2026-07-27|2026-07|ep_low_reclaim|adr_050|same_pattern|trail|1|exit|0|0|0|2026-07-28
NNE|2026-07-27|2026-07|ep_low_reclaim|adr_050|new_high_break|none|2|exit|0|0|0|2026-08-03
NNE|2026-07-27|2026-07|ep_low_reclaim|adr_050|new_high_break|trail|1|exit|0|0|0|2026-07-28
NNE|2026-07-27|2026-07|ep_low_reclaim|adr_075|either|none|2|exit|0|0|0|2026-07-30
NNE|2026-07-27|2026-07|ep_low_reclaim|adr_075|either|trail|1|exit|0|0|0|2026-07-28
NNE|2026-07-27|2026-07|ep_low_reclaim|adr_075|same_pattern|none|2|exit|0|0|0|2026-07-30
NNE|2026-07-27|2026-07|ep_low_reclaim|adr_075|same_pattern|trail|1|exit|0|0|0|2026-07-28
NNE|2026-07-27|2026-07|ep_low_reclaim|adr_075|new_high_break|none|2|exit|0|0|0|2026-08-03
NNE|2026-07-27|2026-07|ep_low_reclaim|adr_075|new_high_break|trail|1|exit|0|0|0|2026-07-28
NNE|2026-07-27|2026-07|ep_low_reclaim|adr_100|either|none|2|exit|0|0|0|2026-07-30
NNE|2026-07-27|2026-07|ep_low_reclaim|adr_100|either|trail|1|exit|0|0|0|2026-07-28
NNE|2026-07-27|2026-07|ep_low_reclaim|adr_100|same_pattern|none|2|exit|0|0|0|2026-07-30
NNE|2026-07-27|2026-07|ep_low_reclaim|adr_100|same_pattern|trail|1|exit|0|0|0|2026-07-28
NNE|2026-07-27|2026-07|ep_low_reclaim|adr_100|new_high_break|none|2|exit|0|0|0|2026-08-03
NNE|2026-07-27|2026-07|ep_low_reclaim|adr_100|new_high_break|trail|1|exit|0|0|0|2026-07-28
NRIX|2026-06-08|2026-06|ep_low_reclaim|adr_025|either|none|3|exit|0|0|0|2026-06-11
NRIX|2026-06-08|2026-06|ep_low_reclaim|adr_025|either|trail|3|exit|0|0|0|2026-06-11
NRIX|2026-06-08|2026-06|ep_low_reclaim|adr_025|same_pattern|none|3|exit|0|0|0|2026-06-11
NRIX|2026-06-08|2026-06|ep_low_reclaim|adr_025|same_pattern|trail|3|exit|0|0|0|2026-06-11
NRIX|2026-06-08|2026-06|ep_low_reclaim|adr_025|new_high_break|none|4|exit|0|0|0|2026-06-24
NRIX|2026-06-08|2026-06|ep_low_reclaim|adr_025|new_high_break|trail|4|exit|0|0|0|2026-06-24
NRIX|2026-06-08|2026-06|ep_low_reclaim|adr_050|either|none|2|exit|0|0|0|2026-06-10
NRIX|2026-06-08|2026-06|ep_low_reclaim|adr_050|either|trail|2|exit|0|0|0|2026-06-10
NRIX|2026-06-08|2026-06|ep_low_reclaim|adr_050|same_pattern|none|2|exit|0|0|0|2026-06-10
NRIX|2026-06-08|2026-06|ep_low_reclaim|adr_050|same_pattern|trail|2|exit|0|0|0|2026-06-10
NRIX|2026-06-08|2026-06|ep_low_reclaim|adr_050|new_high_break|none|4|exit|0|0|0|2026-06-24
NRIX|2026-06-08|2026-06|ep_low_reclaim|adr_050|new_high_break|trail|4|exit|0|0|0|2026-06-24
NRIX|2026-06-08|2026-06|ep_low_reclaim|adr_075|either|none|2|exit|0|0|0|2026-06-10
NRIX|2026-06-08|2026-06|ep_low_reclaim|adr_075|either|trail|2|exit|0|0|0|2026-06-10
NRIX|2026-06-08|2026-06|ep_low_reclaim|adr_075|same_pattern|none|2|exit|0|0|0|2026-06-10
NRIX|2026-06-08|2026-06|ep_low_reclaim|adr_075|same_pattern|trail|2|exit|0|0|0|2026-06-10
NRIX|2026-06-08|2026-06|ep_low_reclaim|adr_075|new_high_break|none|3|exit|0|0|0|2026-06-23
NRIX|2026-06-08|2026-06|ep_low_reclaim|adr_075|new_high_break|trail|3|exit|0|0|0|2026-06-23
NRIX|2026-06-08|2026-06|ep_low_reclaim|adr_100|either|none|2|exit|0|0|0|2026-06-10
NRIX|2026-06-08|2026-06|ep_low_reclaim|adr_100|either|trail|2|exit|0|0|0|2026-06-10
NRIX|2026-06-08|2026-06|ep_low_reclaim|adr_100|same_pattern|none|2|exit|0|0|0|2026-06-10
NRIX|2026-06-08|2026-06|ep_low_reclaim|adr_100|same_pattern|trail|2|exit|0|0|0|2026-06-10
NRIX|2026-06-08|2026-06|ep_low_reclaim|adr_100|new_high_break|none|3|exit|0|0|0|2026-06-23
NRIX|2026-06-08|2026-06|ep_low_reclaim|adr_100|new_high_break|trail|3|exit|0|0|0|2026-06-23
NRIX|2026-06-08|2026-06|ep_close_620_prox|adr_025|either|none|4|exit|0|0|0|2026-06-24
NRIX|2026-06-08|2026-06|ep_close_620_prox|adr_025|either|trail|4|exit|0|0|0|2026-06-24
NRIX|2026-06-08|2026-06|ep_close_620_prox|adr_025|same_pattern|none|1|no_reentry|0|0|0|2026-06-10
NRIX|2026-06-08|2026-06|ep_close_620_prox|adr_025|same_pattern|trail|1|no_reentry|0|0|0|2026-06-10
NRIX|2026-06-08|2026-06|ep_close_620_prox|adr_025|new_high_break|none|4|exit|0|0|0|2026-06-24
NRIX|2026-06-08|2026-06|ep_close_620_prox|adr_025|new_high_break|trail|4|exit|0|0|0|2026-06-24
NRIX|2026-06-08|2026-06|ep_close_620_prox|adr_050|either|none|1|exit|0|0|0|2026-06-10
NRIX|2026-06-08|2026-06|ep_close_620_prox|adr_050|either|trail|1|exit|0|0|0|2026-06-10
NRIX|2026-06-08|2026-06|ep_close_620_prox|adr_050|same_pattern|none|1|exit|0|0|0|2026-06-10
NRIX|2026-06-08|2026-06|ep_close_620_prox|adr_050|same_pattern|trail|1|exit|0|0|0|2026-06-10
NRIX|2026-06-08|2026-06|ep_close_620_prox|adr_050|new_high_break|none|1|exit|0|0|0|2026-06-10
NRIX|2026-06-08|2026-06|ep_close_620_prox|adr_050|new_high_break|trail|1|exit|0|0|0|2026-06-10
NRIX|2026-06-08|2026-06|ep_close_620_prox|adr_075|either|none|1|exit|0|0|0|2026-06-10
NRIX|2026-06-08|2026-06|ep_close_620_prox|adr_075|either|trail|1|exit|0|0|0|2026-06-10
NRIX|2026-06-08|2026-06|ep_close_620_prox|adr_075|same_pattern|none|1|exit|0|0|0|2026-06-10
NRIX|2026-06-08|2026-06|ep_close_620_prox|adr_075|same_pattern|trail|1|exit|0|0|0|2026-06-10
NRIX|2026-06-08|2026-06|ep_close_620_prox|adr_075|new_high_break|none|1|exit|0|0|0|2026-06-10
NRIX|2026-06-08|2026-06|ep_close_620_prox|adr_075|new_high_break|trail|1|exit|0|0|0|2026-06-10
NRIX|2026-06-08|2026-06|ep_close_620_prox|adr_100|either|none|1|exit|0|0|0|2026-06-10
NRIX|2026-06-08|2026-06|ep_close_620_prox|adr_100|either|trail|1|exit|0|0|0|2026-06-10
NRIX|2026-06-08|2026-06|ep_close_620_prox|adr_100|same_pattern|none|1|exit|0|0|0|2026-06-10
NRIX|2026-06-08|2026-06|ep_close_620_prox|adr_100|same_pattern|trail|1|exit|0|0|0|2026-06-10
NRIX|2026-06-08|2026-06|ep_close_620_prox|adr_100|new_high_break|none|1|exit|0|0|0|2026-06-10
NRIX|2026-06-08|2026-06|ep_close_620_prox|adr_100|new_high_break|trail|1|exit|0|0|0|2026-06-10
NVCR|2026-07-23|2026-07|ep_high_break|adr_025|either|none|1|no_reentry|0|0|0|2026-07-24
NVCR|2026-07-23|2026-07|ep_high_break|adr_025|either|trail|1|no_reentry|0|0|0|2026-07-24
NVCR|2026-07-23|2026-07|ep_high_break|adr_025|same_pattern|none|1|no_reentry|0|0|0|2026-07-24
NVCR|2026-07-23|2026-07|ep_high_break|adr_025|same_pattern|trail|1|no_reentry|0|0|0|2026-07-24
NVCR|2026-07-23|2026-07|ep_high_break|adr_025|new_high_break|none|1|no_reentry|0|0|0|2026-07-24
NVCR|2026-07-23|2026-07|ep_high_break|adr_025|new_high_break|trail|1|no_reentry|0|0|0|2026-07-24
NVCR|2026-07-23|2026-07|ep_high_break|adr_050|either|none|1|no_reentry|0|0|0|2026-07-24
NVCR|2026-07-23|2026-07|ep_high_break|adr_050|either|trail|1|no_reentry|0|0|0|2026-07-24
NVCR|2026-07-23|2026-07|ep_high_break|adr_050|same_pattern|none|1|no_reentry|0|0|0|2026-07-24
