theme_date	name	stage	rs_avg	source	tickers
2026-07-14	Health & Wellness Consumer Nutrition Brands	Fading	-1	live	BRBR,VITL,SMPL
2026-07-14	Industrial & Logistics REITs	Fading	-1	live	FR,TRNO,EGP,STAG
2026-07-14	Inflammatory Disease & Immunology Biologics	Mainstream	88.7	live	ORKA,SYRE
2026-07-14	Insurance Brokerage & Distribution Services	Mainstream	87.1	live	BRO,AON,AJG
2026-07-14	Life Insurance & Annuity Providers	Mainstream	80.5	live	UNM,PFG,MET,PRU
2026-07-14	Life Science Tools & Analytical Instruments	Accelerating	81.9	live	MTD,WAT,DHR,TMO
2026-07-14	Liquid Biopsy & Multi-Cancer Early Detection	Mainstream	96.6	live	GRAL,GH
2026-07-14	Molecular Diagnostics & DNA-Based Genetic Testing	Nascent	87.4	live	QGEN,BLLN,WGS
2026-07-14	Multifamily Apartment REITs	Fading	-1	live	IRT,MAA,UDR,CPT
2026-07-14	Network Security & Zero-Trust Edge	Mainstream	98.9	live	TENB,CRWD,CVLT,QLYS,RPD,PANW,VRNS,FTNT,BB,GRRR,OKTA,RBRK
2026-07-14	Non-US & Frontier Market Digital Financial Services Re-Rating	Fading	-1	live	PAYP,WSE
2026-07-14	Office REIT Recovery & Re-Rating	Mainstream	84.4	live	HIW,SLG,CDP
2026-07-14	Oilfield Pressure Pumping & Completion Services	Fading	-1	live	AROC,KGS
2026-07-14	Online Insurance Comparison & Digital Marketplace Platforms	Nascent	98	live	MAX,EVER
2026-07-14	Open-Air & Strip Mall Retail REITs	Fading	-1	live	SKT,KRG,UE,FRT,KIM,REG,PECO,BRX
2026-07-14	Orthopedic & Surgical Device Recovery	Fading	-1	live	CNMD,SYK
2026-07-14	Peptide & Hormone Therapies for Metabolic & Endocrine Disorders	Mainstream	96.2	live	XERS,VKTX,ASND,PTGX,CORT,MBX
2026-07-14	Precious Metals Miners & Royalty Streamers	Nascent	6.166666666666667	shadow_promoted	AEM,AG,AGI,AU,CDE,EGO,EXK,FNV,FSM,GFI,HL,HMY,IAG,KGC,MUX,NEM,NG,OR,ORLA,PAAS,PPTA,RGLD,SA,SBSW,SSRM,TFPM,WPM
2026-07-14	Private Mortgage Insurance	Mainstream	75.2	live	ESNT,RDN,NMIH,MTG
2026-07-14	Professional Advisory & Business Services	Nascent	98.3	live	CRAI,CBZ,FA
2026-07-14	Property & Casualty Insurance Underwriters	Mainstream	72.9	live	ALL,ACGL,AFG,SKWD,WRB,LMND,HIG,TRV,PGR,ORI,AXS,CINF,HCI,THG,CB
2026-07-14	Pure-Play Quantum Computing Hardware	Fading	-1	live	IONQ,RGTI
2026-07-14	Quantum Computing & Quantum-Safe Networking	Fading	-1	live	ARQQ,QNT
2026-07-14	Satellite Communications & Space Data Services	Fading	-1	live	MDA,SPIR
2026-07-14	Self-Storage REITs	Retired	-1	live	""
2026-07-14	Semiconductor Wafer Foundry & Advanced IC Manufacturing	Mainstream	72.7	live	UMC,LRCX,UCTT,KLIC,TSEM,PDFS,KLAC,AMAT,MKSI,ACMR,ICHR
2026-07-14	Senior Living & Housing Operators	Fading	-1	live	JAN,BKD
2026-07-14	Senior & Long-Term Care Healthcare REITs	Fading	-1	live	LTC,NHI,OHI,SBRA,VTR
2026-07-14	SMB & Workforce Business Services Platforms	Mainstream	95.8	live	NSP,LZ
2026-07-14	Specialty Catastrophe Property Insurance Underwriters	Mainstream	86.6	live	NP,SLDE
2026-07-14	Specialty Insurance Underwriting & Brokerage	Mainstream	84.8	live	WTW,PLMR,RYAN,KNSL
2026-07-14	Speculative Space & Defense New Space Ventures	Nascent	6.475	shadow_promoted	ASTS,LUNR,RCAT,RKLB
2026-07-14	Targeted Protein Degradation Oncology	Mainstream	93.9	live	GLUE,KYMR
2026-07-14	Traditional Staffing & Talent Placement Services	Nascent	97	live	RHI,MAN
2026-07-14	Truckload & LTL Freight Carriers	Mainstream	87.5	live	KNX,WERN,ARCB,SNDR,LSTR,TFII
2026-07-14	U.S. Apparel & Fashion Recovery	Nascent	83.7	live	UA,RVLV
2026-07-14	U.S. Defense Prime Contractors	Nascent	25.76	shadow_promoted	GD,HII,LHX,LMT,NOC
2026-07-14	U.S. Domestic Steel Producers	Fading	-1	live	NUE,RS,STLD
2026-07-14	U.S. Passenger Airlines	Fading	70.2	live	LUV,SKYW,ALGT,ALK,DAL,UAL
2026-07-14	U.S. Petroleum Refining & Downstream Processing	Mainstream	96.7	live	DINO,DK,PBF,PSX,MPC,VLO
2026-07-14	U.S. Regional & Mid-Cap Commercial Banks	Mainstream	70.3	live	EWBC,FHN,ZION,WTFC,BOKF,MTB,USB,TFC,FITB,KEY,WAL,HWC,PNC,WSFS,CFG,GBCI,UMBF,SSB,HBAN,RF
2026-07-14	Wealth Management & Retail Brokerage Platforms	Accelerating	74.3	live	SCHW,SF,RJF,LPLA,SEIC,AMP
2026-07-15	AI Cloud GPU & Datacenter Colocation Platforms	Fading	80.8	live	WYFI,SHAZ,PENG
2026-07-15	Antibody-Based Oncology & Autoimmune Biologics	Fading	82.5	live	ZYME,ABVX,GMAB
2026-07-15	Automotive Electronics & Sensor Components	Retired	-1	live	""
2026-07-15	B2B Digital Financial Infrastructure & Payment Rails Modernization	Mainstream	85.6	live	QTWO,ALKT,PAY
2026-07-15	B2B Marketing Automation & Customer Engagement SaaS	Nascent	88.2	live	BRZE,HUBS,KVYO
2026-07-15	Bitcoin Mining & Crypto Infrastructure Operators	Fading	-1	live	CIFR,CORZ
2026-07-15	Casual Dining Restaurant Turnaround	Mainstream	90.5	live	EAT,CBRL
2026-07-15	Cloud Data Storage & Analytics Infrastructure	Nascent	99	live	BLZE,SNOW
2026-07-15	Cloud Observability & AIOps Monitoring Platforms	Mainstream	97.8	live	PD,DDOG,DT
2026-07-15	Coastal & Suburban Residential Rental REITs	Mainstream	59	live	INVH,ESS,EQR,AVB,AMH
2026-07-15	Commercial Real Estate Brokerage & Advisory Services	Fading	-1	live	CWK,JLL
2026-07-15	Consumer Fintech & Digital Credit Platforms	Mainstream	99.2	live	DAVE,SEZL
2026-07-15	Corporate Spend, Expense Management & Financial Operations Software	Nascent	90.5	live	WEX,BILL,NAVN
2026-07-15	Crude & Product Tanker Operators	Fading	-1	live	INSW,TRMD
2026-07-15	Custom AI Silicon & Chip Architecture Licensing	Mainstream	66.2	live	CRDO,ALAB,ARM,MXL,MRVL,CEVA,QUIK
2026-07-15	Digital Advertising Technology Platforms	Mainstream	87.2	live	MGNI,APPS,QNST
2026-07-15	Digital Insurance Distribution & Marketplace Platforms	Mainstream	92	live	PRCH,GSHD
2026-07-15	Digital Payments Processing & Merchant Acquiring Networks	Nascent	89.7	live	PYPL,FOUR
2026-07-15	Diversified Medical Device & Life Science Instrument Manufacturers	Fading	-1	live	BDX,COO,PODD,STE
2026-07-15	Domestic Steel Producers	Fading	-1	live	NUE,STLD
2026-07-15	Emerging Market Digital Commerce & Fintech Platforms	Nascent	85.6	live	SE,MELI
2026-07-15	European Bank Stocks	Mainstream	81.6	live	ING,NWG,LYG,BCS,BBVA,SAN
2026-07-15	Franchise Auto Dealership Groups	Mainstream	93.7	live	PAG,ABG,SAH
2026-07-15	Genomic Medicine & Synthetic DNA Tools	Mainstream	89.6	live	TWST,MRNA
2026-07-15	Golf Equipment & Apparel	Accelerating	88	live	CALY,GOLF
2026-07-15	Government-Funded Senior & Post-Acute Care Re-Rating	Retired	-1	live	""
2026-07-15	Health & Wellness Consumer Nutrition Brands	Fading	-1	live	BRBR,VITL
2026-07-15	Industrial & Logistics REITs	Mainstream	69	live	TRNO,FR,STAG,EGP
2026-07-15	Inflammatory Disease & Immunology Biologics	Mainstream	95.5	live	ORKA,SYRE
2026-07-15	Insurance Brokerage & Distribution Services	Mainstream	84.2	live	AJG,BRO,AON
2026-07-15	Life Insurance & Annuity Providers	Mainstream	83.9	live	PFG,UNM,MET,PRU
2026-07-15	Life Science Tools & Analytical Instruments	Accelerating	78.5	live	TMO,DHR,WAT,MTD
2026-07-15	Liquid Biopsy & Multi-Cancer Early Detection	Mainstream	97.2	live	GH,GRAL
2026-07-15	Molecular Diagnostics & DNA-Based Genetic Testing	Nascent	86.2	live	BLLN,QGEN,WGS
2026-07-15	Multifamily Apartment REITs	Fading	-1	live	IRT,MAA,UDR,CPT
2026-07-15	Network Security & Zero-Trust Edge	Mainstream	99	live	CVLT,RBRK,RPD,BB,CRWD,FTNT,OKTA,QLYS,TENB,PANW,VRNS
2026-07-15	Non-US & Frontier Market Digital Financial Services Re-Rating	Fading	-1	live	PAYP,WSE
2026-07-15	Office REIT Recovery & Re-Rating	Mainstream	86.2	live	SLG,CDP,HIW
2026-07-15	Oilfield Pressure Pumping & Completion Services	Retired	-1	live	""
2026-07-15	Online Insurance Comparison & Digital Marketplace Platforms	Nascent	97.8	live	EVER,MAX
2026-07-15	Open-Air & Strip Mall Retail REITs	Fading	-1	live	SKT,KRG,UE,FRT,KIM,REG,PECO,BRX
2026-07-15	Orthopedic & Surgical Device Recovery	Fading	-1	live	CNMD,SYK
2026-07-15	Peptide & Hormone Therapies for Metabolic & Endocrine Disorders	Mainstream	96.7	live	VKTX,XERS,CORT,ASND,MBX,PTGX
2026-07-15	Precious Metals Miners & Royalty Streamers	Fading	-1	live	HL,HMY
2026-07-15	Private Mortgage Insurance	Mainstream	61.3	live	MTG,NMIH,ESNT,RDN
2026-07-15	Professional Advisory & Business Services	Nascent	90.1	live	CBZ,CRAI
2026-07-15	Property & Casualty Insurance Underwriters	Mainstream	70.7	live	WRB,LMND,ORI,ACGL,HIG,SKWD,CINF,AFG,AXS,HCI,THG,ALL,CB,TRV
2026-07-15	Pure-Play Quantum Computing Hardware	Fading	-1	live	IONQ,RGTI
2026-07-15	Quantum Computing & Quantum-Safe Networking	Retired	-1	live	""
2026-07-15	Satellite Communications & Space Data Services	Retired	-1	live	""
2026-07-15	Semiconductor Wafer Foundry & Advanced IC Manufacturing	Fading	72.2	live	KLIC,ACMR,KLAC,UCTT,AMAT,PDFS,UMC,LRCX,ICHR,MKSI,TSEM
2026-07-15	Senior Living & Housing Operators	Retired	-1	live	""
2026-07-15	Senior & Long-Term Care Healthcare REITs	Fading	-1	live	LTC,NHI,OHI,SBRA,VTR
2026-07-15	SMB & Workforce Business Services Platforms	Mainstream	97.3	live	NSP,LZ
2026-07-15	Specialty Catastrophe Property Insurance Underwriters	Fading	-1	live	NP,SLDE
2026-07-15	Specialty Insurance Underwriting & Brokerage	Mainstream	86.3	live	KNSL,RYAN,PLMR,WTW
2026-07-15	Speculative Space & Defense New Space Ventures	Fading	-1	live	ASTS,RKLB
2026-07-15	Targeted Protein Degradation Oncology	Mainstream	94.3	live	KYMR,GLUE
2026-07-15	Traditional Staffing & Talent Placement Services	Nascent	97.9	live	RHI,MAN
2026-07-15	Truckload & LTL Freight Carriers	Mainstream	84	live	SNDR,KNX,ARCB,WERN,TFII,LSTR
2026-07-15	U.S. Apparel & Fashion Recovery	Nascent	83.2	live	UA,RVLV
2026-07-15	U.S. Defense Prime Contractors	Fading	-1	live	GD,LMT
2026-07-15	U.S. Domestic Steel Producers	Nascent	40.96	shadow_promoted	CMC,NUE,RS,STLD,TX
2026-07-15	U.S. Passenger Airlines	Fading	67.7	live	ALGT,UAL,DAL,LUV,ALK,SKYW
2026-07-15	U.S. Petroleum Refining & Downstream Processing	Mainstream	96.5	live	PBF,DINO,AROC,KGS,DK,PSX,VLO,MPC
2026-07-15	U.S. Regional & Mid-Cap Commercial Banks	Mainstream	76.6	live	MTB,SSB,HBAN,ZION,BOKF,WAL,GBCI,EWBC,WTFC,HWC,FHN,USB,WSFS,TFC,FITB,RF,CFG,KEY,UMBF,PNC
2026-07-15	Wealth Management & Retail Brokerage Platforms	Accelerating	80.8	live	SCHW,AMP,SF,RJF,LPLA,SEIC,HOOD
2026-07-16	AI Cloud GPU & Datacenter Colocation Platforms	Fading	-1	live	SHAZ,PENG
2026-07-16	Antibody-Based Oncology & Autoimmune Biologics	Fading	-1	live	ZYME,ABVX,GMAB
2026-07-16	B2B Digital Financial Infrastructure & Payment Rails Modernization	Mainstream	91.9	live	QTWO,PAY,ALKT,ACIW
2026-07-16	B2B Marketing Automation & Customer Engagement SaaS	Nascent	89	live	HUBS,BRZE,KVYO
2026-07-16	Bitcoin Mining & Crypto Infrastructure Operators	Retired	-1	live	""
2026-07-16	Casual Dining Restaurant Turnaround	Mainstream	92.2	live	CBRL,EAT
2026-07-16	Cloud Data Storage & Analytics Infrastructure	Nascent	93.8	live	SNOW,BLZE
2026-07-16	Cloud Observability & AIOps Monitoring Platforms	Mainstream	98.2	live	PD,DT,DDOG
2026-07-16	Cloud Supply Chain & Warehouse Management Software	Nascent	90.2	live	SPSC,MANH
2026-07-16	Coastal & Suburban Residential Rental REITs	Mainstream	60.5	live	INVH,AMH,ESS,AVB,EQR
2026-07-16	Commercial Real Estate Brokerage & Advisory Services	Nascent	76.5	live	CBRE,CIGI,CWK,JLL,NMRK
2026-07-16	Consumer Fintech & Digital Credit Platforms	Mainstream	98.5	live	DAVE,SEZL
2026-07-16	Corporate Spend, Expense Management & Financial Operations Software	Mainstream	91.7	live	BILL,NAVN,WEX
2026-07-16	Crude & Product Tanker Operators	Fading	-1	live	INSW,TRMD
2026-07-16	Custom AI Silicon & Chip Architecture Licensing	Mainstream	58.9	live	ALAB,CRDO,CEVA,MXL,QUIK,ARM,MRVL
2026-07-16	Digital Advertising Technology Platforms	Mainstream	98.1	live	QNST,MGNI
2026-07-16	Digital Insurance Distribution & Marketplace Platforms	Mainstream	95	live	PRCH,GSHD
2026-07-16	Digital Payments Processing & Merchant Acquiring Networks	Nascent	93	live	FOUR,PYPL
2026-07-16	Diversified Medical Device & Life Science Instrument Manufacturers	Fading	-1	live	BDX,COO,PODD,STE
2026-07-16	Domestic Steel Producers	Retired	-1	live	""
2026-07-16	Emerging Market Digital Commerce & Fintech Platforms	Nascent	86.7	live	MELI,SE
2026-07-16	Enterprise HR & Workforce Management SaaS	Nascent	92.7	live	WDAY,PCTY,ALIT
2026-07-16	European Bank Stocks	Mainstream	75.2	live	SAN,ING,NWG,BBVA,BCS,LYG
2026-07-16	Financial Services Vertical SaaS	Nascent	71.16666666666667	shadow_promoted	GWRE,JKHY,SSNC
2026-07-16	For-Profit Education & Workforce Training Providers	Nascent	0	live	CVSA,LAUR,LINC,PRDO,STRA,UTI
2026-07-16	Franchise Auto Dealership Groups	Mainstream	95.4	live	ABG,SAH,PAG
2026-07-16	Genomic Medicine & Synthetic DNA Tools	Fading	-1	live	TWST,MRNA
2026-07-16	Golf Equipment & Apparel	Accelerating	83.9	live	CALY,GOLF
2026-07-16	Government & Commercial Management Consulting Services	Nascent	83.4	live	ICFI,HURN
2026-07-16	Health & Wellness Consumer Nutrition Brands	Fading	-1	live	BRBR,VITL
2026-07-16	Industrial & Logistics REITs	Mainstream	78.3	live	TRNO,STAG,FR,EGP
2026-07-16	Inflammatory Disease & Immunology Biologics	Mainstream	84	live	ORKA,SYRE
2026-07-16	Insurance Brokerage & Distribution Services	Mainstream	90.6	live	BRO,AON,AJG
2026-07-16	Life Insurance & Annuity Providers	Mainstream	86.2	live	PRU,PFG,MET,UNM
2026-07-16	Life Science Tools & Analytical Instruments	Accelerating	78.8	live	WAT,DHR,MTD,TMO
2026-07-16	Liquid Biopsy & Multi-Cancer Early Detection	Accelerating	92.9	live	GRAL,GH
2026-07-16	Minimally Invasive & Robotic Surgical Device Platforms	Nascent	17.066666666666666	shadow_promoted	ISRG,BSX,PEN
2026-07-16	Molecular Diagnostics & DNA-Based Genetic Testing	Mainstream	83.7	live	BLLN,WGS,QGEN
2026-07-16	Multifamily Apartment REITs	Fading	-1	live	IRT,MAA,UDR,CPT
2026-07-16	Network Security & Zero-Trust Edge	Mainstream	98.5	live	VRNS,BB,QLYS,CRWD,PANW,RPD,RBRK,TENB,CVLT,OKTA,FTNT
2026-07-16	Non-US & Frontier Market Digital Financial Services Re-Rating	Fading	-1	live	PAYP,WSE
2026-07-16	Office REIT Recovery & Re-Rating	Mainstream	88.2	live	SLG,CDP,HIW
2026-07-16	Online Insurance Comparison & Digital Marketplace Platforms	Nascent	98.8	live	EVER,MAX
2026-07-16	Open-Air & Strip Mall Retail REITs	Mainstream	57.7	live	BRX,KIM,UE,SKT,KRG,REG,FRT,PECO
2026-07-16	Orthopedic & Surgical Device Recovery	Fading	-1	live	CNMD,SYK
2026-07-16	Packaged & Shelf-Stable Food Manufacturers	Nascent	59.05	shadow_promoted	CAG,CPB,GIS,KHC
2026-07-16	Peptide & Hormone Therapies for Metabolic & Endocrine Disorders	Mainstream	97	live	ASND,PTGX,MBX,VKTX,CORT,XERS
2026-07-16	Precious Metals Miners & Royalty Streamers	Fading	-1	live	HL,HMY
2026-07-16	Private Mortgage Insurance	Mainstream	70.1	live	ESNT,RDN,NMIH,MTG
2026-07-16	Professional Advisory & Business Services	Nascent	93.9	live	CBZ,CRAI
2026-07-16	Property & Casualty Insurance Underwriters	Mainstream	77.2	live	ORI,TRV,AFG,CINF,THG,LMND,SKWD,AXS,HIG,WRB,ACGL,HCI,ALL,CB
2026-07-16	Pure-Play Quantum Computing Hardware	Retired	-1	live	""
2026-07-16	Quantum Computing Hardware & Software	Nascent	4.5	shadow_promoted	IONQ,QBTS,QUBT,RGTI,INFQ
2026-07-16	Semiconductor Wafer Foundry & Advanced IC Manufacturing	Mainstream	60.1	live	PDFS,AMAT,MKSI,TSEM,KLAC,LRCX,UCTT,ACMR,ICHR,KLIC,UMC
2026-07-16	Senior & Long-Term Care Healthcare REITs	Fading	-1	live	LTC,NHI,OHI,SBRA,VTR
2026-07-16	SMB & Workforce Business Services Platforms	Mainstream	98.1	live	NSP,LZ
2026-07-16	Specialty Catastrophe Property Insurance Underwriters	Mainstream	87.2	live	NP,SLDE
2026-07-16	Specialty Insurance Underwriting & Brokerage	Mainstream	84.9	live	PLMR,WTW,KNSL,RYAN
2026-07-16	Speculative Space & Defense New Space Ventures	Fading	-1	live	ASTS,RKLB
2026-07-16	Targeted Protein Degradation Oncology	Mainstream	82.8	live	KYMR,GLUE
2026-07-16	Traditional Staffing & Talent Placement Services	Nascent	99.5	live	MAN,RHI
2026-07-16	Truckload & LTL Freight Carriers	Mainstream	89.2	live	WERN,LSTR,SNDR,KNX,TFII,ARCB
2026-07-16	Uniform Rental & Managed Workwear Services	Nascent	92.7	live	VSTS,CTAS
2026-07-16	U.S. Apparel & Fashion Recovery	Nascent	89.5	live	UA,RVLV,CROX
2026-07-16	U.S. Defense Prime Contractors	Fading	-1	live	GD,LMT
2026-07-16	U.S. Domestic Steel Producers	Fading	-1	live	NUE,STLD,TX
2026-07-16	U.S. Passenger Airlines	Fading	63.9	live	LUV,SKYW,ALGT,DAL,ALK,UAL
2026-07-16	U.S. Petroleum Refining & Downstream Processing	Mainstream	97.5	live	PSX,PBF,DINO,VLO,DK,MPC
2026-07-16	U.S. Regional & Mid-Cap Commercial Banks	Mainstream	78.3	live	GBCI,HBAN,KEY,MTB,SSB,TFC,ZION,BOKF,EWBC,FHN,USB,CFG,WSFS,WAL,HWC,WTFC,UMBF,PNC,FITB,RF
2026-07-16	Wealth Management & Retail Brokerage Platforms	Mainstream	85.7	live	RJF,AMP,SCHW,HOOD,LPLA,SF,SEIC
2026-07-17	AI Cloud GPU & Datacenter Colocation Platforms	Fading	-1	live	SHAZ,PENG
2026-07-17	AI-Powered Software Development & DevOps Platforms	Nascent	96	live	PRGS,GTLB
2026-07-17	Antibody-Based Oncology & Autoimmune Biologics	Mainstream	81.6	live	ZYME,ABVX,GMAB
2026-07-17	B2B Data Intelligence & Professional Information Services	Nascent	80.1	live	NIQ,TRI
2026-07-17	B2B Digital Financial Infrastructure & Payment Rails Modernization	Mainstream	93.3	live	QTWO,PAY,ALKT,ACIW
2026-07-17	B2B Marketing Automation & Customer Engagement SaaS	Nascent	88.1	live	KVYO,BRZE,HUBS
2026-07-17	Bitcoin & Crypto Mining Infrastructure	Nascent	14.559999999999999	shadow_promoted	CIFR,CORZ,HUT,IREN,WULF
2026-07-17	Bitcoin Mining & Crypto Infrastructure Operators	Nascent	14.559999999999999	shadow_promoted	CIFR,CORZ,HUT,IREN,WULF
2026-07-17	Casual Dining Restaurant Turnaround	Mainstream	93.1	live	EAT,CBRL
2026-07-17	Cloud Data Storage & Analytics Infrastructure	Nascent	85.8	live	SNOW,BLZE
2026-07-17	Cloud Observability & AIOps Monitoring Platforms	Mainstream	96.6	live	DT,PD,DDOG
2026-07-17	Cloud Supply Chain & Warehouse Management Software	Nascent	88.7	live	SPSC,MANH
2026-07-17	Coastal & Suburban Residential Rental REITs	Mainstream	53.9	live	EQR,INVH,ESS,AVB,AMH
2026-07-17	Commercial Real Estate Brokerage & Advisory Services	Accelerating	59.9	live	CWK,JLL,CBRE,CIGI,NMRK
2026-07-17	Consumer Fintech & Digital Credit Platforms	Mainstream	96.5	live	SEZL,DAVE
2026-07-17	Corporate Spend, Expense Management & Financial Operations Software	Mainstream	91.2	live	NAVN,BILL,WEX
2026-07-17	Crude & Product Tanker Operators	Fading	-1	live	INSW,TRMD
2026-07-17	Custom AI Silicon & Chip Architecture Licensing	Mainstream	62.5	live	ALAB,ARM,QUIK,CRDO,CEVA,MRVL
2026-07-17	Cyber Exposure Management & Vulnerability Assessment	Nascent	99.7	live	TENB,RPD,QLYS
2026-07-17	Digital Advertising Technology Platforms	Mainstream	93.3	live	MGNI,QNST
2026-07-17	Digital Insurance Distribution & Marketplace Platforms	Mainstream	89	live	PRCH,GSHD
2026-07-17	Digital Payments Processing & Merchant Acquiring Networks	Nascent	88.1	live	FOUR,PYPL
2026-07-17	Diversified Medical Device & Life Science Instrument Manufacturers	Fading	-1	live	BDX,COO,PODD,STE
2026-07-17	Domestic Steel Producers	Fading	-1	live	NUE,STLD
2026-07-17	Emerging Market Digital Commerce & Fintech Platforms	Mainstream	83.8	live	MELI,SE
2026-07-17	Enterprise HR & Workforce Management SaaS	Nascent	91.9	live	WDAY,PCTY,ALIT
2026-07-17	European Bank Stocks	Mainstream	80.3	live	BCS,LYG,SAN,BBVA,NWG,ING
2026-07-17	Financial Services Vertical SaaS	Nascent	69	live	JKHY,GWRE,SSNC
2026-07-17	For-Profit Education & Workforce Training Providers	Fading	-1	live	LAUR,UTI
2026-07-17	Franchise Auto Dealership Groups	Mainstream	96.9	live	PAG,SAH,ABG
2026-07-17	Genomic Medicine & Synthetic DNA Tools	Fading	-1	live	TWST,MRNA
2026-07-17	Global Crude & Product Tanker Fleet Operators	Nascent	55.55	shadow_promoted	DHT,ECO,NAT,STNG,TNK,FRO,INSW,TRMD
2026-07-17	Golf Equipment & Apparel	Fading	-1	live	CALY,GOLF
2026-07-17	Government & Commercial Management Consulting Services	Fading	-1	live	ICFI,HURN
2026-07-17	Health & Wellness Consumer Nutrition Brands	Fading	-1	live	BRBR,VITL
2026-07-17	Industrial & Logistics REITs	Accelerating	80.9	live	STAG,FR,TRNO,EGP
2026-07-17	Inflammatory Disease & Immunology Biologics	Mainstream	95.5	live	ORKA,SYRE
2026-07-17	Insurance Brokerage & Distribution Services	Mainstream	88.2	live	AJG,AON,BRO
2026-07-17	Life Insurance & Annuity Providers	Mainstream	88.7	live	UNM,MET,PFG,PRU
2026-07-17	Life Science Tools & Analytical Instruments	Accelerating	75.3	live	MTD,WAT,TMO,DHR
2026-07-17	Liquid Biopsy & Multi-Cancer Early Detection	Accelerating	95.1	live	GH,GRAL
2026-07-17	Minimally Invasive & Robotic Surgical Device Platforms	Fading	-1	live	BSX,PEN
2026-07-17	Molecular Diagnostics & DNA-Based Genetic Testing	Mainstream	83.4	live	QGEN,WGS,BLLN
2026-07-17	Multifamily Apartment REITs	Fading	-1	live	IRT,UDR,CPT
2026-07-17	Network Security & Zero-Trust Edge	Mainstream	98.3	live	CVLT,BB,RBRK,VRNS,CRWD,PANW,FTNT,OKTA,NET
2026-07-17	Non-US & Frontier Market Digital Financial Services Re-Rating	Fading	-1	live	PAYP,WSE
2026-07-17	Office REIT Recovery & Re-Rating	Mainstream	86.4	live	SLG,HIW,CDP
2026-07-17	Online Insurance Comparison & Digital Marketplace Platforms	Nascent	98	live	MAX,EVER
2026-07-17	Open-Air & Strip Mall Retail REITs	Accelerating	65.7	live	KIM,REG,FRT,UE,SKT,KRG,PECO,BRX
2026-07-17	Orthopedic & Surgical Device Recovery	Fading	-1	live	CNMD,SYK
2026-07-17	Packaged & Shelf-Stable Food Manufacturers	Fading	-1	live	CAG,CPB,GIS,KHC
2026-07-17	Peptide & Hormone Therapies for Metabolic & Endocrine Disorders	Mainstream	97.4	live	XERS,PTGX,ASND,VKTX,MBX,CORT
2026-07-17	Precious Metals Miners & Royalty Streamers	Fading	-1	live	HL,HMY
2026-07-17	Private Mortgage Insurance	Nascent	71.8	live	ESNT,NMIH,MTG,RDN
2026-07-17	Professional Advisory & Business Services	Nascent	94	live	CBZ,CRAI
2026-07-17	Property & Casualty Insurance Underwriters	Mainstream	73.6	live	ACGL,THG,TRV,SKWD,WRB,AXS,ORI,CB,HIG,CINF,LMND,ALL,HCI,AFG
2026-07-17	Quantum Computing Hardware & Software	Fading	-1	live	IONQ,QUBT
2026-07-17	Semiconductor Wafer Foundry & Advanced IC Manufacturing	Mainstream	59.1	live	TSEM,LRCX,PDFS,MKSI,AMAT,UMC,KLAC,ACMR,UCTT,ICHR,KLIC
2026-07-17	Senior & Long-Term Care Healthcare REITs	Fading	70	live	LTC,NHI,OHI,VTR
2026-07-17	SMB & Workforce Business Services Platforms	Nascent	97.7	live	LZ,NSP
2026-07-17	Specialty Catastrophe Property Insurance Underwriters	Fading	-1	live	NP,SLDE
2026-07-17	Specialty Insurance Underwriting & Brokerage	Mainstream	84.8	live	PLMR,RYAN,KNSL
2026-07-17	Speculative Space & Defense New Space Ventures	Fading	-1	live	ASTS,RKLB
2026-07-17	Targeted Protein Degradation Oncology	Mainstream	96	live	GLUE,KYMR
2026-07-17	Traditional Staffing & Talent Placement Services	Nascent	99.5	live	RHI,MAN
2026-07-17	Truckload & LTL Freight Carriers	Mainstream	92.4	live	TFII,SNDR,LSTR,WERN,ARCB,KNX,HUBG,RXO
2026-07-17	Uniform Rental & Managed Workwear Services	Nascent	91.7	live	VSTS,CTAS
2026-07-17	U.S. Apparel & Fashion Recovery	Nascent	95.4	live	CROX,RVLV,UA
2026-07-17	U.S. Defense Prime Contractors	Fading	-1	live	GD,LMT
2026-07-17	U.S. Passenger Airlines	Fading	57.8	live	SKYW,UAL,DAL,ALGT,ALK,LUV
2026-07-17	U.S. Petroleum Refining & Downstream Processing	Mainstream	98	live	VLO,PBF,MPC,DK,PSX,DINO,PARR
2026-07-17	U.S. Regional & Mid-Cap Commercial Banks	Mainstream	78.5	live	FITB,EWBC,USB,CFG,WAL,BOKF,UMBF,GBCI,KEY,WTFC,RF,SSB,FHN,ZION,PNC,WSFS,HBAN,MTB,TFC,HWC
2026-07-17	Wealth Management & Retail Brokerage Platforms	Mainstream	82.7	live	HOOD,AMP,RJF,SF,SCHW,SEIC,LPLA
2026-07-20	AI Cloud GPU & Datacenter Colocation Platforms	Fading	-1	live	SHAZ,PENG
2026-07-20	AI-Powered Enterprise Analytics & Intelligent Workflow SaaS	Nascent	96.39999999999999	shadow_promoted	AMPL,INTA,AVPT
2026-07-20	AI-Powered Software Development & DevOps Platforms	Nascent	96.8	live	PRGS,GTLB
2026-07-20	Antibody-Based Oncology & Autoimmune Biologics	Fading	-1	live	ZYME,ABVX,GMAB
2026-07-20	B2B Data Intelligence & Professional Information Services	Fading	-1	live	NIQ,TRI
2026-07-20	B2B Digital Financial Infrastructure & Payment Rails Modernization	Mainstream	94.6	live	PAY,ACIW,QTWO,ALKT
