5319|2026-08-04|Cloud Supply Chain & Warehouse Management Software|Mainstream|live||MANH,SPSC
5320|2026-08-04|Inflammatory Disease & Immunology Biologics|Mainstream|live||ORKA,SYRE
5321|2026-08-04|Medical Device Mean-Reversion & Rotation Recovery|Mainstream|live||TNDM,CNMD,INSP,XRAY
5322|2026-08-04|Peptide & Hormone Therapies for Metabolic & Endocrine Disorders|Mainstream|live||CORT,PTGX,MBX,XERS
5323|2026-08-04|Corporate Spend, Expense Management & Financial Operations Software|Mainstream|live||NAVN,BILL,WEX
5324|2026-08-04|Digital Payments Processing & Merchant Acquiring Networks|Mainstream|live||PYPL,FOUR
5325|2026-08-04|Electrical Infrastructure Products & Systems Installation|Nascent|live||IESC,ATKR
5326|2026-08-04|Enterprise HR & Workforce Management SaaS|Mainstream|live||ALIT,WDAY,PCTY
5327|2026-08-04|B2B Digital Financial Infrastructure & Payment Rails Modernization|Mainstream|live||ACIW,PAY
5328|2026-08-04|U.S. Passenger Airlines|Accelerating|live||LUV,DAL,ALK,SKYW,UAL,ALGT
5329|2026-08-04|Professional Advisory & Business Services|Mainstream|live||CRAI,CBZ
5330|2026-08-04|Management Consulting & Research Advisory Services|Nascent|live||IT,HURN
5331|2026-08-04|China Consumer Internet & Digital Marketplace Platforms|Nascent|live||BZ,ATHM
5332|2026-08-04|AI-Powered Enterprise Analytics & Intelligent Workflow SaaS|Mainstream|live||AVPT,AMPL,INTA
5333|2026-08-04|Containerboard & Corrugated Packaging Producers|Mainstream|live||PKG,SW,IP
5334|2026-08-04|Industrial HVAC, Plumbing & Fabricated Copper Products|Nascent|live||MLI,CSW
5335|2026-08-04|U.S. Apparel & Fashion Recovery|Mainstream|live||UA,CROX,RVLV
5336|2026-08-04|Asset Management & Fund Administration Platform Ecosystem|Mainstream|live||BX,SSNC
5337|2026-08-04|Property & Casualty Insurance Underwriters|Mainstream|live||THG,HCI,ACGL,WRB,AFG,CB,TRV,ORI,CINF,SKWD,ALL,HIG
5338|2026-08-04|U.S. Petroleum Refining & Downstream Processing|Mainstream|live||PBF,MPC,PARR,VLO,DINO,PSX
5339|2026-08-04|Commercial Real Estate Brokerage & Advisory Services|Accelerating|live||NMRK,JLL,CBRE
5340|2026-08-04|Private Equity & Alternative Asset Management Platforms|Nascent|live||ARES,HLNE
5341|2026-08-04|Defense Electronics & Aerospace Subsystem Suppliers|Nascent|live||DFNS,AADX,ARXS,MRCY
5342|2026-08-04|Hospital & Behavioral Health Facility Procedure Volume Recovery|Accelerating|live||UHS,THC
5343|2026-08-04|European Bank Stocks|Mainstream|live||BBVA,NWG,ING,BCS,SAN,LYG
5344|2026-08-04|Wealth Management & Retail Brokerage Platforms|Mainstream|live||SF,SEIC,LPLA,AMP,RJF,SCHW
5345|2026-08-04|Office REIT Recovery & Re-Rating|Mainstream|live||HIW,CDP,BXP,SLG
5346|2026-08-04|Domestic Steel Producers|Retired|live|U.S. Domestic Steel Producers|
5347|2026-08-04|Consumer Fintech & Digital Credit Platforms|Accelerating|live||DAVE,SEZL
5348|2026-08-04|Department Store Retail Recovery|Mainstream|live||KSS,DDS
5349|2026-08-04|Franchise Auto Dealership Groups|Mainstream|live||PAG,SAH,ABG
5350|2026-08-04|Life Insurance & Annuity Providers|Mainstream|live||MET,UNM,PRU
5351|2026-08-04|Technology Intellectual Property Licensing|Nascent|live||DLB,IDCC
5352|2026-08-04|Private Mortgage Insurance|Mainstream|live||RDN,ESNT,MTG,NMIH
5353|2026-08-04|Industrial Fluid Control, Filtration & Water Infrastructure Equipment|Mainstream|live||FELE,IEX,DCI,IR
5354|2026-08-04|Enterprise Server, Storage & Data Infrastructure Hardware|Mainstream|live||HPE,NTAP,STX,DELL
5355|2026-08-04|Network Security & Zero-Trust Edge|Mainstream|live||CRWD,OKTA,NET,FTNT,VRNS,CVLT,PANW,RBRK
5356|2026-08-04|Life Science Tools & Analytical Instruments|Mainstream|live||MTD,WAT,TMO
5357|2026-08-04|U.S. Regional & Mid-Cap Commercial Banks|Mainstream|live||MTB,CFG,WSFS,SSB,WAL,FHN,HBAN,ZION,HWC,TFC,WTFC,USB,UMBF,FITB,BOKF,PNC,EWBC,RF,KEY
5358|2026-08-04|Cyber Exposure Management & Vulnerability Assessment|Fading|live||QLYS,RPD,TENB
5359|2026-08-04|Quantum Computing Hardware & Software|Nascent|live||RGTI,QUBT,INFQ,XNDU,QBTS
5360|2026-08-04|Global Crude & Product Tanker Fleet Operators|Mainstream|live||FRO,TNK,INSW,TRMD,DHT,NAT
5361|2026-08-04|Alphabet (Google) Platform Re-Rating|Nascent|live||GOOGL,GOOGM,GOOG,GOOGN
5362|2026-08-04|Dermatology & Atopic Immunology Biologics|Fading|live||APGE,FBRX
5363|2026-08-04|Hotel REIT Recovery & Re-Rating|Fading|live||RLJ,XHR
5364|2026-08-04|Industrial Construction Execution & On-Site Supply Chain|Fading|live||TPC,DNOW
5365|2026-08-04|Smart Utility Metering & Water Infrastructure Hardware|Fading|live||ITRI,MWA
5366|2026-08-04|Canadian Big Banks|Fading|live||RY,BMO,TD,BNS,CM
5367|2026-08-04|Copper Mining & Production|Fading|live||FCX,SCCO,HBM
5368|2026-08-04|Uniform Rental & Managed Workwear Services|Fading|live||CTAS,VSTS
5369|2026-08-04|Cloud Observability & AIOps Monitoring Platforms|Fading|live||PD,DDOG
5370|2026-08-04|Clinical-Stage Oncology Biotech|Fading|live||ELVN,TGTX
5371|2026-08-04|Junior Precious Metals Miners Rotation|Fading|live||PPTA,FSM
5372|2026-08-04|Insurance Brokerage & Distribution Services|Fading|live||BRO,AJG,AON
5373|2026-08-04|Small Modular & Advanced Nuclear Reactor Development|Fading|live||NNE,SMR
5374|2026-08-04|Gold & Precious Metals Miners Rotation|Fading|live||EGO,CGAU
5375|2026-08-04|Senior & Long-Term Care Healthcare REITs|Fading|live||VTR,OHI
5376|2026-08-04|Truckload & LTL Freight Carriers|Fading|live||ARCB,SNDR
5377|2026-08-04|Open-Air & Strip Mall Retail REITs|Fading|live||KIM,FRT,PECO,REG,BRX,SKT
5378|2026-08-04|IT Distribution & Technology Services Providers|Fading|live||EFOR,INGM
5379|2026-08-04|Online Insurance Comparison & Digital Marketplace Platforms|Fading|live||EVER,MAX
5380|2026-08-04|Consumer Staples Packaged Food & Snack Brand Recovery|Fading|live||LW,CAG
5381|2026-08-04|Precious Metals Royalty & Streaming Companies|Fading|live||FNV,RGLD
5382|2026-08-04|US-China Tariff Truce — Consumer Goods & Digital Beneficiaries|Fading|live||HAS,MAT
5383|2026-08-04|Global Steel & Metal Producers Recovery|Fading|live||MT,TX
5384|2026-08-04|AI-Augmented Business Process Outsourcing & IT Services|Fading|live||G,EXLS
5385|2026-08-04|Smart Home Security & Comfort Systems|Fading|live||ALRM,REZI
5386|2026-08-04|For-Profit & Vocational Post-Secondary Education Operators|Fading|live||LAUR,STRA
5387|2026-08-04|B2B Marketing Automation & Customer Engagement SaaS|Fading|live||KVYO,HUBS
5388|2026-08-04|Financial Compliance & Regulatory Reporting SaaS|Fading|live||DFIN,WK
5389|2026-08-04|Net Lease Single-Tenant REIT Recovery|Fading|live||NNN,O,WPC
5390|2026-08-04|Regulated Water Utility Infrastructure|Fading|live||AWK,AWR,CWT,WTRG
5391|2026-08-04|Molecular Diagnostics & DNA-Based Genetic Testing|Fading|live||BLLN,QGEN
5392|2026-08-04|Cruise Line & Ocean Travel Recovery|Fading|live||RCL,NCLH
5393|2026-08-04|Specialty Insurance Underwriting & Brokerage|Fading|live||PLMR,RYAN
5394|2026-08-04|Tax Preparation & Consumer Financial Software Platforms|Fading|live||HRB,INTU
5395|2026-08-04|U.S. Apparel & Lifestyle Brand Recovery|Retired|live||
5396|2026-08-04|Industrial & Logistics REITs|Retired|live||
5397|2026-08-04|Branded Packaged Food & Consumer Staples Producers|Fading|live||CPB,KHC
5398|2026-08-04|U.S. Multifamily & Residential Apartment REITs|Fading|live||AVB,CPT,EQR,MAA,UDR
5399|2026-08-04|Vacation Ownership & Timeshare Resort Recovery|Fading|live||TNL,VAC
5401|2026-08-04|Aerospace Precision Components & Supply Chain|Nascent|shadow_promoted||DPC,BA,HONA
5402|2026-08-04|AI Data Center Infrastructure Buildout|Retired|shadow_promoted|Cloud Data Storage & Analytics Infrastructure|BTDR,AMRC,BLZE
5403|2026-08-04|AI GPU Compute Infrastructure & Cloud Services|Nascent|shadow_promoted||APLD,CBRS,CRWV
5407|2026-08-04|U.S. Government/Defense Spending Surge|Nascent|shadow_promoted||PLTR,TSAT,VOYG,AMRC
5445|2026-08-04|U.S. Domestic Steel Producers|Accelerating|live||STLD,NUE
5457|2026-08-04|Defense ISR & Unmanned Systems Intelligence|Nascent|live||HAWK,AVEX
5510|2026-08-04|Industrial Lifting, Material Handling & Equipment Rental|Nascent|live||HRI,CMCO
5529|2026-08-04|Electrical Connectivity & Utility Network Hardware|Nascent|live||PLPC,BDC
5607|2026-08-04|For-Profit & Vocational Education Operators|Nascent|shadow_promoted||LINC,LOPE,PRDO,UTI,CVSA
5608|2026-08-04|Industrial Equipment Rental & Material Handling|Nascent|shadow_promoted||HRI,SUNB,CMCO
5610|2026-08-04|Senior & Mid-Tier Gold & Silver Miners|Nascent|shadow_promoted||NEM,AEM,KGC,AU,GFI,HMY,AGI,SBSW,SSRM,PAAS,HL,CDE,IAG,EQX,OR,AG,EXK,SVM
5611|2026-08-04|U.S. Government/Defense Contract Surge|Nascent|shadow_promoted||PLTR,TSAT,VOYG,AMRC
5615|2026-08-04|Government & Defense IT Services Providers|Nascent|shadow_promoted||EFOR,LDOS,DXC
5618|2026-08-05|Mobile App Platform & Advertising Monetization|Nascent|live||BSP,APPS
5619|2026-08-05|Digital Insurance Distribution & InsurTech Platforms|Nascent|live||LIFE,GSHD
5620|2026-08-05|Casual Dining & Full-Service Restaurant Chain Recovery|Mainstream|live||EAT,CAKE
5621|2026-08-05|Cloud Data Storage & Analytics Infrastructure|Accelerating|live||SNOW,BLZE
5622|2026-08-05|Family Dining & Quick-Service Restaurant Chain Recovery|Nascent|live||JACK,CBRL
5623|2026-08-05|Cloud Contact Center & CCaaS Communication Platforms|Nascent|live||RNG,FIVN
5624|2026-08-05|Traditional Staffing & Talent Placement Services|Mainstream|live||RHI,MAN
5625|2026-08-05|Commercial, Office & Home Furniture Retailers and Manufacturers|Nascent|live||MLKN,BOBS,HNI
5626|2026-08-05|Industrial Lifting, Material Handling & Equipment Rental|Nascent|live||SUNB,CMCO,HRI
5627|2026-08-05|Cinema Exhibition & Premium Large-Format Recovery|Nascent|live||CNK,IMAX
5628|2026-08-05|Cloud Supply Chain & Warehouse Management Software|Mainstream|live||MANH,SPSC
5629|2026-08-05|Enterprise HR & Workforce Management SaaS|Mainstream|live||WDAY,ALIT,PCTY
5630|2026-08-05|Inflammatory Disease & Immunology Biologics|Nascent|live||ORKA,SYRE
5631|2026-08-05|Electrical Infrastructure Products & Systems Installation|Nascent|live||IESC,ATKR
5632|2026-08-05|Peptide & Hormone Therapies for Metabolic & Endocrine Disorders|Mainstream|live||CORT,XERS,PTGX,MBX
5633|2026-08-05|Specialty Pharmaceutical Commercialization & Rare Disease Drugs|Nascent|live||KNSA,OMER
5634|2026-08-05|Corporate Spend, Expense Management & Financial Operations Software|Mainstream|live||WEX,BILL
5635|2026-08-05|AI-Powered Enterprise Analytics & Intelligent Workflow SaaS|Mainstream|live||AMPL,AVPT,INTA
5636|2026-08-05|U.S. Passenger Airlines|Accelerating|live||DAL,UAL,ALGT,SKYW,ALK,LUV
5637|2026-08-05|Electrical Connectivity & Utility Network Hardware|Nascent|live||BDC,PLPC
5638|2026-08-05|SMB & Workforce Business Services Platforms|Mainstream|live||NSP,LZ
5639|2026-08-05|B2B Digital Financial Infrastructure & Payment Rails Modernization|Mainstream|live||PAY,ACIW
5640|2026-08-05|Industrial HVAC, Plumbing & Fabricated Copper Products|Nascent|live||MLI,CSW
5641|2026-08-05|Medical Device Mean-Reversion & Rotation Recovery|Mainstream|live||INSP,TNDM,XRAY,CNMD
5642|2026-08-05|Cloud Observability & AIOps Monitoring Platforms|Mainstream|live||PD,DDOG
5643|2026-08-05|Containerboard & Corrugated Packaging Producers|Mainstream|live||PKG,SW,IP
5644|2026-08-05|Enterprise Server, Storage & Data Infrastructure Hardware|Mainstream|live||HPE,NTAP,STX,DELL
5645|2026-08-05|Hospital & Behavioral Health Facility Procedure Volume Recovery|Accelerating|live||UHS,THC
5646|2026-08-05|Wealth Management & Retail Brokerage Platforms|Mainstream|live||RJF,LPLA,AMP,SCHW,SEIC,SF
5647|2026-08-05|Defense Electronics & Aerospace Subsystem Suppliers|Nascent|live||AADX,DFNS,ARXS,MRCY
5648|2026-08-05|European Bank Stocks|Mainstream|live||LYG,BBVA,SAN,BCS,NWG,ING
5649|2026-08-05|Private Equity & Alternative Asset Management Platforms|Nascent|live||HLNE,ARES
5650|2026-08-05|Global Steel & Metal Producers Recovery|Fading|live||MT,TX
5651|2026-08-05|Aerospace Precision Components & Supply Chain|Nascent|live||BA,DPC
5652|2026-08-05|Digital Payments Processing & Merchant Acquiring Networks|Mainstream|live||FOUR,PYPL
5653|2026-08-05|Commercial Real Estate Brokerage & Advisory Services|Mainstream|live||JLL,NMRK,CBRE
5654|2026-08-05|U.S. Domestic Steel Producers|Accelerating|live||STLD,NUE
5655|2026-08-05|China Consumer Internet & Digital Marketplace Platforms|Nascent|live||ATHM,BZ
5656|2026-08-05|Building Envelope, Ceilings & Interior Construction Products|Nascent|live||AWI,CSL
5657|2026-08-05|Cyber Exposure Management & Vulnerability Assessment|Mainstream|live||RPD,QLYS,TENB
5658|2026-08-05|Specialty Insurance Underwriting & Brokerage|Fading|live||PLMR,RYAN
5659|2026-08-05|Technology Intellectual Property Licensing|Nascent|live||IDCC,DLB
5660|2026-08-05|Private Mortgage Insurance|Mainstream|live||ESNT,NMIH,MTG,RDN
5661|2026-08-05|Life Science Tools & Analytical Instruments|Mainstream|live||TMO,MTD,WAT
5662|2026-08-05|Office REIT Recovery & Re-Rating|Mainstream|live||CDP,BXP,HIW,SLG
5663|2026-08-05|Network Security & Zero-Trust Edge|Mainstream|live||CRWD,NET,PANW,OKTA,VRNS,CVLT,RBRK,FTNT
5664|2026-08-05|Property & Casualty Insurance Underwriters|Mainstream|live||THG,TRV,SKWD,ORI,HIG,HCI,ACGL,ALL,AFG,WRB,CINF,CB
5665|2026-08-05|Industrial Process Equipment, Automation & Flow Control|Nascent|live||EMR,FLS,LECO
5666|2026-08-05|Industrial Fluid Control, Filtration & Water Infrastructure Equipment|Mainstream|live||DCI,FELE,IR,IEX
5667|2026-08-05|Insurance Brokerage & Distribution Services|Fading|live||AON,AJG,BRO
5668|2026-08-05|U.S. Petroleum Refining & Downstream Processing|Mainstream|live||PARR,PBF,PSX,MPC,DINO,VLO
5669|2026-08-05|U.S. Regional & Mid-Cap Commercial Banks|Mainstream|live||KEY,MTB,RF,EWBC,CFG,WSFS,HBAN,FITB,ZION,HWC,FHN,SSB,USB,PNC,BOKF,UMBF,TFC,WTFC,WAL
5670|2026-08-05|Quantum Computing Hardware & Software|Nascent|live||QBTS,RGTI,XNDU,QUBT,INFQ
5671|2026-08-05|Copper Mining & Production|Fading|live||FCX,SCCO,HBM
5672|2026-08-05|Professional Advisory & Business Services|Fading|live||CRAI,CBZ
5673|2026-08-05|U.S. Apparel & Fashion Recovery|Fading|live||CROX,RVLV
5674|2026-08-05|Government & Defense IT Services Providers|Fading|live||INGM,LDOS,EFOR
5675|2026-08-05|Bitcoin Mining & Crypto Infrastructure Operators|Fading|live||CIFR,HUT
5676|2026-08-05|Consumer Fintech & Digital Credit Platforms|Fading|live||DAVE,SEZL
5677|2026-08-05|Department Store Retail Recovery|Fading|live||KSS,DDS
5678|2026-08-05|Franchise Auto Dealership Groups|Fading|live||PAG,SAH,ABG
5679|2026-08-05|Life Insurance & Annuity Providers|Fading|live||MET,UNM,PRU
5680|2026-08-05|Defense ISR & Unmanned Systems Intelligence|Fading|live||HAWK,AVEX
5681|2026-08-05|Precious Metals Miners Rotation|Nascent|live||SBSW,HYMC,AUGO,NEM,AEM,KGC,AU,GFI,HMY,AGI,SSRM,PAAS,HL,CDE,IAG,EQX,AG,EXK,SVM
5682|2026-08-05|Global Crude & Product Tanker Fleet Operators|Fading|live||FRO,TNK,INSW,DHT,NAT
5683|2026-08-05|AI GPU Compute Infrastructure & Cloud Services|Fading|live||APLD,CRWV
5684|2026-08-05|Alphabet (Google) Platform Re-Rating|Fading|live||GOOGL,GOOG
5685|2026-08-05|Dermatology & Atopic Immunology Biologics|Fading|live||APGE,FBRX
5686|2026-08-05|Hotel REIT Recovery & Re-Rating|Fading|live||RLJ,XHR
5687|2026-08-05|Industrial Construction Execution & On-Site Supply Chain|Fading|live||TPC,DNOW
5688|2026-08-05|Smart Utility Metering & Water Infrastructure Hardware|Fading|live||ITRI,MWA
5689|2026-08-05|Canadian Big Banks|Fading|live||RY,BMO,TD,BNS,CM
5690|2026-08-05|Uniform Rental & Managed Workwear Services|Fading|live||CTAS,VSTS
5691|2026-08-05|Clinical-Stage Oncology Biotech|Fading|live||ELVN,TGTX
5692|2026-08-05|Junior Precious Metals Miners Rotation|Fading|live||PPTA,FSM
5693|2026-08-05|Small Modular & Advanced Nuclear Reactor Development|Fading|live||NNE,SMR
5694|2026-08-05|Gold & Precious Metals Miners Rotation|Fading|live||EGO,CGAU
5695|2026-08-05|Senior & Long-Term Care Healthcare REITs|Fading|live||VTR,OHI
5696|2026-08-05|Truckload & LTL Freight Carriers|Fading|live||ARCB,SNDR
5697|2026-08-05|Open-Air & Strip Mall Retail REITs|Fading|live||KIM,FRT,PECO,REG,BRX,SKT
5698|2026-08-05|Online Insurance Comparison & Digital Marketplace Platforms|Fading|live||EVER,MAX
5699|2026-08-05|Consumer Staples Packaged Food & Snack Brand Recovery|Fading|live||LW,CAG
5700|2026-08-05|Precious Metals Royalty & Streaming Companies|Fading|live||FNV,RGLD
5701|2026-08-05|US-China Tariff Truce — Consumer Goods & Digital Beneficiaries|Fading|live||HAS,MAT
5702|2026-08-05|Smart Home Security & Comfort Systems|Fading|live||ALRM,REZI
5703|2026-08-05|For-Profit & Vocational Post-Secondary Education Operators|Fading|live||LAUR,STRA
5704|2026-08-05|B2B Marketing Automation & Customer Engagement SaaS|Fading|live||KVYO,HUBS
5705|2026-08-05|Financial Compliance & Regulatory Reporting SaaS|Fading|live||DFIN,WK
5706|2026-08-05|Net Lease Single-Tenant REIT Recovery|Fading|live||NNN,O
5707|2026-08-05|Regulated Water Utility Infrastructure|Fading|live||AWK,AWR,CWT,WTRG
5708|2026-08-05|Molecular Diagnostics & DNA-Based Genetic Testing|Fading|live||BLLN,QGEN
5709|2026-08-05|Cruise Line & Ocean Travel Recovery|Fading|live||RCL,NCLH
5710|2026-08-05|Tax Preparation & Consumer Financial Software Platforms|Fading|live||HRB,INTU
5711|2026-08-05|For-Profit & Vocational Education Operators|Fading|live||LOPE,UTI,CVSA
5712|2026-08-05|Branded Packaged Food & Consumer Staples Producers|Fading|live||CPB,KHC
5713|2026-08-05|U.S. Multifamily & Residential Apartment REITs|Fading|live||AVB,CPT,EQR,MAA
5714|2026-08-05|Vacation Ownership & Timeshare Resort Recovery|Fading|live||TNL,VAC
5715|2026-08-05|Senior & Mid-Tier Gold & Silver Miners|Retired|live|Precious Metals Miners Rotation|
5716|2026-08-05|AI-Augmented Business Process Outsourcing & IT Services|Retired|live||
5717|2026-08-05|Asset Management & Fund Administration Platform Ecosystem|Retired|live||
5718|2026-08-05|Industrial Equipment Rental & Material Handling|Retired|live|Industrial Lifting, Material Handling & Equipment Rental|
5719|2026-08-05|IT Distribution & Technology Services Providers|Retired|live|Government & Defense IT Services Providers|
5720|2026-08-05|Management Consulting & Research Advisory Services|Retired|live||
5721|2026-08-05|U.S. Government/Defense Contract Surge|Retired|live|U.S. Government/Defense Spending Surge|
5722|2026-08-05|U.S. Government/Defense Spending Surge|Retired|live||
5723|2026-08-05|AI Data Center Infrastructure Buildout|Nascent|shadow_promoted||BTDR,AMRC,BLZE
5729|2026-08-06|Mobile App Platform & Advertising Monetization|Nascent|live||APPS,BSP
5730|2026-08-06|Casual Dining & Full-Service Restaurant Chain Recovery|Mainstream|live||CAKE,EAT
5731|2026-08-06|Digital Insurance Distribution & InsurTech Platforms|Nascent|live||LIFE,GSHD
5732|2026-08-06|Cloud Data Storage & Analytics Infrastructure|Mainstream|live||BLZE,SNOW
5733|2026-08-06|Peptide & Hormone Therapies for Metabolic & Endocrine Disorders|Mainstream|live||PTGX,MBX,XERS,CORT
5734|2026-08-06|Inflammatory Disease & Immunology Biologics|Nascent|live||SYRE,ORKA
5735|2026-08-06|AI-Powered Enterprise Analytics & Intelligent Workflow SaaS|Mainstream|live||INTA,AVPT,AMPL
5736|2026-08-06|Cloud Contact Center & CCaaS Communication Platforms|Mainstream|live||RNG,FIVN
5737|2026-08-06|Commercial, Office & Home Furniture Retailers and Manufacturers|Nascent|live||MLKN,BOBS,HNI
5738|2026-08-06|Family Dining & Quick-Service Restaurant Chain Recovery|Nascent|live||CBRL,JACK
5739|2026-08-06|Specialty Pharmaceutical Commercialization & Rare Disease Drugs|Nascent|live||OMER,KNSA
5740|2026-08-06|Industrial Equipment Rental & Material Handling|Nascent|live||HRI,CMCO,SUNB
5741|2026-08-06|Cinema Exhibition & Premium Large-Format Recovery|Mainstream|live||CNK,IMAX
5742|2026-08-06|Enterprise HR & Workforce Management SaaS|Mainstream|live||ALIT,WDAY,PCTY
5743|2026-08-06|Cloud Supply Chain & Warehouse Management Software|Mainstream|live||MANH,SPSC
5744|2026-08-06|Electrical Connectivity & Utility Network Hardware|Nascent|live||PLPC,BDC
5745|2026-08-06|Electrical Infrastructure Products & Systems Installation|Nascent|live||IESC,ATKR
5746|2026-08-06|Industrial Construction Execution & On-Site Supply Chain|Mainstream|live||DNOW,TPC
5747|2026-08-06|Defense Electronics & Aerospace Subsystem Suppliers|Nascent|live||AADX,MRCY,ARXS,DFNS
5748|2026-08-06|U.S. Passenger Airlines|Mainstream|live||LUV,ALGT,DAL,ALK,UAL,SKYW
5749|2026-08-06|Industrial HVAC, Plumbing & Fabricated Copper Products|Nascent|live||CSW,MLI
5750|2026-08-06|Enterprise Server, Storage & Data Infrastructure Hardware|Mainstream|live||HPE,STX,DELL,NTAP
5751|2026-08-06|Corporate Spend, Expense Management & Financial Operations Software|Mainstream|live||BILL,WEX
5752|2026-08-06|European Bank Stocks|Mainstream|live||ING,LYG,SAN,NWG,BBVA,BCS
5753|2026-08-06|Traditional Staffing & Talent Placement Services|Mainstream|live||RHI,MAN
5754|2026-08-06|Wealth Management & Retail Brokerage Platforms|Mainstream|live||SEIC,AMP,RJF,LPLA,SCHW,SF
5755|2026-08-06|Hospital & Behavioral Health Facility Procedure Volume Recovery|Accelerating|live||UHS,THC
5756|2026-08-06|Defense ISR & Unmanned Systems Intelligence|Fading|live||AVEX,HAWK
5757|2026-08-06|Aerospace Precision Components & Supply Chain|Nascent|live||BA,DPC
5758|2026-08-06|Global Steel & Metal Producers Recovery|Accelerating|live||MT,TX
5759|2026-08-06|Life Insurance & Annuity Providers|Mainstream|live||PRU,UNM,MET
5760|2026-08-06|Government & Defense IT Services Providers|Fading|live||INGM,EFOR,LDOS
5761|2026-08-06|B2B Digital Financial Infrastructure & Payment Rails Modernization|Mainstream|live||PAY,ACIW
5762|2026-08-06|Cyber Exposure Management & Vulnerability Assessment|Mainstream|live||TENB,RPD,QLYS
5763|2026-08-06|U.S. Domestic Steel Producers|Accelerating|live||NUE,STLD
5764|2026-08-06|China Consumer Internet & Digital Marketplace Platforms|Mainstream|live||BZ,ATHM
5765|2026-08-06|Gold & Precious Metals Miners Rotation|Fading|live||CGAU,EGO
5766|2026-08-06|Private Equity & Alternative Asset Management Platforms|Nascent|live||ARES,HLNE
5767|2026-08-06|Specialty Insurance Underwriting & Brokerage|Accelerating|live||RYAN,PLMR
5768|2026-08-06|Building Envelope, Ceilings & Interior Construction Products|Nascent|live||AWI,CSL
5769|2026-08-06|Containerboard & Corrugated Packaging Producers|Mainstream|live||IP,SW,PKG
5770|2026-08-06|Life Science Tools & Analytical Instruments|Mainstream|live||WAT,MTD,TMO
5771|2026-08-06|Property & Casualty Insurance Underwriters|Mainstream|live||CB,ALL,ACGL,HIG,SKWD,HCI,ORI,CINF,THG,TRV,WRB,AFG
5772|2026-08-06|Medical Device Mean-Reversion & Rotation Recovery|Mainstream|live||CNMD,XRAY,INSP,TNDM
5773|2026-08-06|Network Security & Zero-Trust Edge|Mainstream|live||RBRK,OKTA,FTNT,NET,VRNS,PANW,CRWD,CVLT
5774|2026-08-06|Industrial Process Equipment, Automation & Flow Control|Nascent|live||LECO,EMR,FLS
5775|2026-08-06|Private Mortgage Insurance|Mainstream|live||NMIH,MTG,RDN,ESNT
5776|2026-08-06|Industrial Fluid Control, Filtration & Water Infrastructure Equipment|Mainstream|live||DCI,FELE,IR,IEX
5777|2026-08-06|Global Crude & Product Tanker Fleet Operators|Mainstream|live||NAT,FRO,INSW,TNK,DHT
5778|2026-08-06|U.S. Petroleum Refining & Downstream Processing|Fading|live||PBF,MPC,PSX,PARR,VLO,DINO
5779|2026-08-06|Office REIT Recovery & Re-Rating|Mainstream|live||HIW,BXP,CDP,SLG
5780|2026-08-06|Copper Mining & Production|Accelerating|live||SCCO,FCX,HBM
5781|2026-08-06|Quantum Computing Hardware & Software|Nascent|live||XNDU,QBTS,QUBT,RGTI,INFQ
5782|2026-08-06|U.S. Regional & Mid-Cap Commercial Banks|Mainstream|live||CFG,SSB,FHN,UMBF,USB,HBAN,FITB,KEY,WTFC,TFC,WSFS,HWC,PNC,BOKF,WAL,EWBC,ZION,RF,MTB
5783|2026-08-06|SMB & Workforce Business Services Platforms|Fading|live||NSP,LZ
5784|2026-08-06|Precious Metals Equities Rally|Nascent|live||NEM,PAAS,AU,GFI,HL,KGC,HYMC,EXK,CDE,SVM,IAG,AGI,HMY,EQX,AG,SSRM,SBSW,AUGO,AEM,FNV,RGLD
5785|2026-08-06|Cloud Observability & AIOps Monitoring Platforms|Fading|live||PD,DDOG
5786|2026-08-06|Canadian Big Banks|Mainstream|live||TD,BNS,BMO,RY,CM
5787|2026-08-06|Digital Payments Processing & Merchant Acquiring Networks|Fading|live||FOUR,PYPL
5788|2026-08-06|Commercial Real Estate Brokerage & Advisory Services|Fading|live||JLL,CBRE
5789|2026-08-06|Insurance Brokerage & Distribution Services|Fading|live||AON,AJG,BRO
5790|2026-08-06|Professional Advisory & Business Services|Fading|live||CRAI,CBZ
5791|2026-08-06|U.S. Apparel & Fashion Recovery|Fading|live||CROX,RVLV
5792|2026-08-06|Bitcoin Mining & Crypto Infrastructure Operators|Fading|live||CIFR,HUT
5793|2026-08-06|Consumer Fintech & Digital Credit Platforms|Fading|live||DAVE,SEZL
5794|2026-08-06|Department Store Retail Recovery|Fading|live||KSS,DDS
5795|2026-08-06|Franchise Auto Dealership Groups|Fading|live||PAG,SAH,ABG
5796|2026-08-06|AI GPU Compute Infrastructure & Cloud Services|Fading|live||APLD,CRWV
5797|2026-08-06|Alphabet (Google) Platform Re-Rating|Fading|live||GOOGL,GOOG
5798|2026-08-06|Dermatology & Atopic Immunology Biologics|Fading|live||APGE,FBRX
5799|2026-08-06|Hotel REIT Recovery & Re-Rating|Fading|live||RLJ,XHR
5800|2026-08-06|Smart Utility Metering & Water Infrastructure Hardware|Fading|live||ITRI,MWA
5801|2026-08-06|Uniform Rental & Managed Workwear Services|Fading|live||CTAS,VSTS
5802|2026-08-06|Clinical-Stage Oncology Biotech|Fading|live||ELVN,TGTX
