ticker|d|bar_et|open|high|low|close|volume
MRNA|2026-08-19|15:54|176.27|176.51|173.13|174.63|639327
MRNA|2026-08-19|15:55|174.63|175.95|173.33|175.8819|624046
MRNA|2026-08-19|15:56|175.845|176.66|174.2801|174.49|646430
MRNA|2026-08-19|15:57|174.28|176.2399|173.61|174.71|727597
MRNA|2026-08-19|15:58|174.58|175|173.6101|174.825|633616
MRNA|2026-08-19|15:59|174.82|175.4899|174.1|174.95|1140026
MRVL|2026-06-02|09:30|253.765|259.8|252.43|256.96|2567558
MU|2026-06-25|09:30|1234.49|1235|1221.32|1225.615|1700098
NAVN|2026-06-11|09:30|24.25|24.32|23.03|23.605|707719
NRIX|2026-06-08|09:30|16.75|16.88|16.1|16.6299|434517
NVTS|2026-06-03|09:30|30.645|31.63|30.55|30.7351|2580487
QURE|2026-06-17|09:30|43.55|44.62|42.5|43.73|521717
RCAT|2026-05-28|09:30|12.405|12.51|11.955|12.1|2036621
RDW|2026-08-06|09:30|12.24|12.75|12.23|12.51|367489
RDW|2026-08-06|09:31|12.55|12.65|12.252|12.59|257330
RDW|2026-08-06|09:32|12.57|12.68|11.81|11.8342|2117340
RDW|2026-08-06|09:33|11.83|11.9|11.42|11.8492|608633
RDW|2026-08-06|09:34|11.81|12|11.77|11.96|298438
RDW|2026-08-06|09:35|11.95|12.005|11.52|11.5698|333965
RDW|2026-08-06|09:36|11.56|11.647|11.5|11.53|236574
RDW|2026-08-06|09:37|11.5399|11.78|11.51|11.73|203346
RDW|2026-08-06|09:38|11.7206|11.84|11.5796|11.5796|171151
RDW|2026-08-06|09:39|11.586|11.62|11.38|11.42|261290
RDW|2026-08-06|09:40|11.42|11.582|11.33|11.565|220999
RDW|2026-08-06|09:41|11.57|11.75|11.545|11.7101|229023
RDW|2026-08-06|09:42|11.71|11.71|11.47|11.48|204975
RDW|2026-08-06|09:43|11.49|11.61|11.45|11.465|118267
RDW|2026-08-06|09:44|11.47|11.555|11.4|11.435|112553
RDW|2026-08-06|09:45|11.435|11.4699|11.35|11.435|231863
RDW|2026-08-06|09:46|11.44|11.44|11.3102|11.37|374393
RDW|2026-08-06|09:47|11.36|11.57|11.35|11.485|186302
RDW|2026-08-06|09:48|11.49|11.4942|11.37|11.3799|108817
RDW|2026-08-06|09:49|11.3795|11.4496|11.37|11.37|112043
RDW|2026-08-06|09:50|11.3967|11.495|11.34|11.375|212207
RDW|2026-08-06|09:51|11.375|11.47|11.35|11.45|173437
RDW|2026-08-06|09:52|11.455|11.47|11.38|11.47|71298
RDW|2026-08-06|09:53|11.46|11.48|11.4|11.42|109420
RDW|2026-08-06|09:54|11.43|11.49|11.415|11.4899|65818
RDW|2026-08-06|09:55|11.49|11.6|11.47|11.57|144352
RDW|2026-08-06|09:56|11.5614|11.6|11.47|11.53|186576
RDW|2026-08-06|09:57|11.53|11.6357|11.53|11.625|93517
RDW|2026-08-06|09:58|11.62|11.6233|11.53|11.595|94278
RDW|2026-08-06|09:59|11.59|11.64|11.55|11.625|107167
RDW|2026-08-06|10:00|11.62|11.68|11.62|11.68|108078
RDW|2026-08-06|10:01|11.69|11.74|11.65|11.72|182313
RDW|2026-08-06|10:02|11.715|11.77|11.69|11.71|147880
RDW|2026-08-06|10:03|11.71|11.755|11.68|11.73|95147
RDW|2026-08-06|10:04|11.7251|11.7852|11.72|11.78|62249
RDW|2026-08-06|10:05|11.79|11.821|11.75|11.82|124111
RDW|2026-08-06|10:06|11.8199|11.85|11.73|11.7901|162283
RDW|2026-08-06|10:07|11.79|11.845|11.77|11.82|92285
RDW|2026-08-06|10:08|11.83|11.87|11.82|11.84|87933
RDW|2026-08-06|10:09|11.83|11.89|11.78|11.8628|116276
RDW|2026-08-06|10:10|11.85|11.88|11.73|11.7701|154212
RDW|2026-08-06|10:11|11.78|11.88|11.78|11.87|91918
RDW|2026-08-06|10:12|11.8726|11.93|11.85|11.8601|132658
RDW|2026-08-06|10:13|11.8601|11.9478|11.86|11.9|82587
RDW|2026-08-06|10:14|11.91|11.98|11.85|11.96|252391
RDW|2026-08-06|10:15|11.95|12.02|11.9|12|198739
RDW|2026-08-06|10:16|11.9999|12.07|11.96|12.035|210750
RDW|2026-08-06|10:17|12.035|12.065|12|12.03|137044
RDW|2026-08-06|10:18|12.02|12.07|11.98|12.065|169283
RDW|2026-08-06|10:19|12.065|12.17|12.0401|12.135|169099
RDW|2026-08-06|10:20|12.135|12.18|12.1|12.11|126628
RDW|2026-08-06|10:21|12.12|12.14|12.07|12.0812|134255
RDW|2026-08-06|10:22|12.085|12.155|12.03|12.05|221216
RDW|2026-08-06|10:23|12.045|12.09|11.97|12.015|167142
RDW|2026-08-06|10:24|12.01|12.13|12.01|12.105|147574
RDW|2026-08-06|10:25|12.11|12.27|12.1|12.265|223555
RDW|2026-08-06|10:26|12.27|12.35|12.2|12.34|338338
RDW|2026-08-06|10:27|12.34|12.34|12.28|12.305|139102
RDW|2026-08-06|10:28|12.3|12.365|12.2901|12.32|166679
RDW|2026-08-06|10:29|12.325|12.36|12.27|12.295|160320
RDW|2026-08-06|10:30|12.3|12.42|12.295|12.335|327051
RDW|2026-08-06|10:31|12.34|12.34|12.2004|12.2826|191612
RDW|2026-08-06|10:32|12.3|12.3499|12.22|12.226|155007
RDW|2026-08-06|10:33|12.24|12.335|12.225|12.31|177355
RDW|2026-08-06|10:34|12.31|12.34|12.265|12.335|119141
RDW|2026-08-06|10:35|12.33|12.37|12.31|12.34|108842
RDW|2026-08-06|10:36|12.34|12.36|12.2999|12.3401|151499
RDW|2026-08-06|10:37|12.345|12.36|12.24|12.32|128699
RDW|2026-08-06|10:38|12.33|12.33|12.2|12.2005|99860
RDW|2026-08-06|10:39|12.215|12.22|12.14|12.15|133432
RDW|2026-08-06|10:40|12.1401|12.22|12.14|12.18|145202
RDW|2026-08-06|10:41|12.2|12.25|12.155|12.24|102294
RDW|2026-08-06|10:42|12.24|12.24|12.1601|12.22|126225
RDW|2026-08-06|10:43|12.22|12.261|12.19|12.235|98185
RDW|2026-08-06|10:44|12.24|12.24|12.13|12.1551|122843
RDW|2026-08-06|10:45|12.155|12.18|12.07|12.13|139126
RDW|2026-08-06|10:46|12.13|12.13|11.975|11.975|187341
RDW|2026-08-06|10:47|11.975|12.075|11.9725|12.075|174416
RDW|2026-08-06|10:48|12.08|12.09|12.03|12.04|62787
RDW|2026-08-06|10:49|12.045|12.045|11.96|11.9751|65642
RDW|2026-08-06|10:50|11.97|12.04|11.9628|12.0399|83329
RDW|2026-08-06|10:51|12.035|12.05|11.98|12.005|47240
RDW|2026-08-06|10:52|12|12.07|11.995|12.04|66584
RDW|2026-08-06|10:53|12.035|12.09|11.9901|12|73875
RDW|2026-08-06|10:54|12.005|12.0784|11.995|12.0676|44215
RDW|2026-08-06|10:55|12.07|12.0751|11.995|12.025|86201
RDW|2026-08-06|10:56|12.0214|12.0472|11.99|12.045|47669
RDW|2026-08-06|10:57|12.05|12.08|11.99|11.995|78138
RDW|2026-08-06|10:58|11.9936|12.0174|11.97|11.985|75115
RDW|2026-08-06|10:59|11.985|12.0167|11.98|12|36205
RDW|2026-08-06|11:00|12|12.3|12|12.13|557521
RDW|2026-08-06|11:01|12.14|12.17|12.07|12.12|129307
RDW|2026-08-06|11:02|12.1199|12.1239|12.02|12.0332|82360
RDW|2026-08-06|11:03|12.03|12.0697|11.96|12.061|141807
RDW|2026-08-06|11:04|12.0501|12.135|12.04|12.09|52637
RDW|2026-08-06|11:05|12.095|12.15|12.06|12.13|50105
RDW|2026-08-06|11:06|12.13|12.14|12.09|12.12|75308
RDW|2026-08-06|11:07|12.11|12.14|12.09|12.11|49709
RDW|2026-08-06|11:08|12.1|12.13|12.08|12.1|30542
RDW|2026-08-06|11:09|12.1|12.1|12.06|12.075|29807
RDW|2026-08-06|11:10|12.09|12.095|12.07|12.08|37640
RDW|2026-08-06|11:11|12.07|12.1201|12.07|12.11|30573
RDW|2026-08-06|11:12|12.1|12.13|12.05|12.0699|41221
RDW|2026-08-06|11:13|12.06|12.06|12.015|12.0399|51618
RDW|2026-08-06|11:14|12.03|12.06|12.01|12.02|67633
RDW|2026-08-06|11:15|12.03|12.095|12.02|12.08|40367
RDW|2026-08-06|11:16|12.06|12.08|12.045|12.07|38399
RDW|2026-08-06|11:17|12.06|12.07|11.99|11.99|57604
RDW|2026-08-06|11:18|11.995|12.02|11.94|11.9701|89476
RDW|2026-08-06|11:19|11.975|12.0056|11.9501|11.965|44200
RDW|2026-08-06|11:20|11.97|12|11.955|11.98|37762
RDW|2026-08-06|11:21|11.985|12.01|11.95|11.98|39012
RDW|2026-08-06|11:22|11.9856|11.9895|11.9|11.91|68110
RDW|2026-08-06|11:23|11.9|11.99|11.9|11.985|43746
RDW|2026-08-06|11:24|11.9801|11.995|11.935|11.935|33147
RDW|2026-08-06|11:25|11.935|11.98|11.935|11.975|21893
RDW|2026-08-06|11:26|11.97|11.98|11.94|11.95|61078
RDW|2026-08-06|11:27|11.95|11.995|11.93|11.94|26481
RDW|2026-08-06|11:28|11.94|11.9864|11.94|11.98|25547
RDW|2026-08-06|11:29|11.99|11.99|11.94|11.97|30027
RDW|2026-08-06|11:30|11.9747|12.01|11.96|11.9892|58107
RDW|2026-08-06|11:31|11.99|11.99|11.93|11.9409|37748
RDW|2026-08-06|11:32|11.94|11.99|11.935|11.945|55545
RDW|2026-08-06|11:33|11.93|11.94|11.87|11.87|162207
RDW|2026-08-06|11:34|11.88|11.895|11.82|11.835|99064
RDW|2026-08-06|11:35|11.8305|11.875|11.83|11.86|49967
RDW|2026-08-06|11:36|11.87|11.905|11.855|11.865|29409
RDW|2026-08-06|11:37|11.86|11.87|11.8001|11.8499|71056
RDW|2026-08-06|11:38|11.8499|11.86|11.835|11.8502|26021
RDW|2026-08-06|11:39|11.8595|11.89|11.845|11.855|28635
RDW|2026-08-06|11:40|11.855|11.875|11.84|11.84|22166
RDW|2026-08-06|11:41|11.845|11.87|11.835|11.845|36387
RDW|2026-08-06|11:42|11.85|11.87|11.815|11.815|29576
RDW|2026-08-06|11:43|11.815|11.8199|11.79|11.795|51988
RDW|2026-08-06|11:44|11.795|11.84|11.79|11.795|37947
RDW|2026-08-06|11:45|11.79|11.85|11.79|11.85|18956
RDW|2026-08-06|11:46|11.845|11.8898|11.845|11.8898|30833
RDW|2026-08-06|11:47|11.89|11.91|11.88|11.9|34291
RDW|2026-08-06|11:48|11.895|11.98|11.895|11.975|43389
RDW|2026-08-06|11:49|11.98|11.98|11.87|11.875|43403
RDW|2026-08-06|11:50|11.875|11.94|11.87|11.92|23652
RDW|2026-08-06|11:51|11.92|11.92|11.87|11.88|18207
RDW|2026-08-06|11:52|11.89|11.89|11.82|11.825|44241
RDW|2026-08-06|11:53|11.83|11.8464|11.795|11.825|51317
RDW|2026-08-06|11:54|11.83|11.87|11.8146|11.825|22242
RDW|2026-08-06|11:55|11.82|11.84|11.81|11.84|25610
RDW|2026-08-06|11:56|11.835|11.85|11.82|11.8282|22401
RDW|2026-08-06|11:57|11.83|11.845|11.82|11.835|25532
RDW|2026-08-06|11:58|11.8303|11.8384|11.8|11.81|21023
RDW|2026-08-06|11:59|11.805|11.825|11.78|11.815|39487
RDW|2026-08-06|12:00|11.815|11.885|11.795|11.8|48940
RDW|2026-08-06|12:01|11.795|11.8|11.74|11.775|119382
RDW|2026-08-06|12:02|11.7702|11.805|11.7702|11.79|30029
RDW|2026-08-06|12:03|11.785|11.8|11.755|11.76|25851
RDW|2026-08-06|12:04|11.75|11.7601|11.725|11.7601|47292
RDW|2026-08-06|12:05|11.77|11.8199|11.77|11.815|16339
RDW|2026-08-06|12:06|11.82|11.825|11.8|11.825|31898
RDW|2026-08-06|12:07|11.8201|11.87|11.815|11.83|41537
RDW|2026-08-06|12:08|11.84|11.855|11.82|11.83|24717
RDW|2026-08-06|12:09|11.82|11.84|11.8|11.84|21571
RDW|2026-08-06|12:10|11.86|11.87|11.835|11.85|27819
RDW|2026-08-06|12:11|11.85|11.85|11.78|11.8|37119
RDW|2026-08-06|12:12|11.8|11.805|11.77|11.8|49474
RDW|2026-08-06|12:13|11.795|11.795|11.735|11.735|26782
RDW|2026-08-06|12:14|11.73|11.77|11.705|11.7502|56190
RDW|2026-08-06|12:15|11.75|11.78|11.74|11.77|29257
RDW|2026-08-06|12:16|11.76|11.785|11.725|11.775|23871
RDW|2026-08-06|12:17|11.77|11.785|11.765|11.78|14964
RDW|2026-08-06|12:18|11.775|11.79|11.7505|11.785|22279
RDW|2026-08-06|12:19|11.78|11.8|11.775|11.8|23928
RDW|2026-08-06|12:20|11.79|11.79|11.74|11.7599|25036
RDW|2026-08-06|12:21|11.755|11.76|11.735|11.74|26779
RDW|2026-08-06|12:22|11.74|11.76|11.71|11.715|24407
RDW|2026-08-06|12:23|11.7117|11.7117|11.6501|11.6501|75683
RDW|2026-08-06|12:24|11.65|11.685|11.63|11.675|35537
RDW|2026-08-06|12:25|11.68|11.7099|11.68|11.7|13185
RDW|2026-08-06|12:26|11.69|11.705|11.6839|11.6886|24093
RDW|2026-08-06|12:27|11.69|11.7199|11.675|11.7199|13288
RDW|2026-08-06|12:28|11.71|11.7199|11.685|11.685|34424
RDW|2026-08-06|12:29|11.68|11.6999|11.6427|11.6427|22924
RDW|2026-08-06|12:30|11.64|11.7|11.635|11.7|21207
RDW|2026-08-06|12:31|11.705|11.71|11.685|11.705|24912
RDW|2026-08-06|12:32|11.71|11.71|11.68|11.69|25967
RDW|2026-08-06|12:33|11.695|11.695|11.665|11.685|18696
RDW|2026-08-06|12:34|11.68|11.6899|11.65|11.665|26286
RDW|2026-08-06|12:35|11.67|11.69|11.66|11.6771|35710
RDW|2026-08-06|12:36|11.68|11.73|11.665|11.725|27786
RDW|2026-08-06|12:37|11.72|11.8|11.7|11.79|66258
RDW|2026-08-06|12:38|11.7913|11.855|11.7913|11.845|57785
RDW|2026-08-06|12:39|11.84|11.8597|11.83|11.8516|33533
RDW|2026-08-06|12:40|11.855|11.89|11.835|11.8592|59599
RDW|2026-08-06|12:41|11.855|11.855|11.775|11.855|27520
RDW|2026-08-06|12:42|11.85|11.9199|11.835|11.885|36624
RDW|2026-08-06|12:43|11.87|11.885|11.8|11.8|37725
RDW|2026-08-06|12:44|11.8|11.81|11.785|11.79|24908
RDW|2026-08-06|12:45|11.78|11.81|11.775|11.8003|20466
RDW|2026-08-06|12:46|11.8099|11.8099|11.77|11.771|18945
RDW|2026-08-06|12:47|11.7709|11.875|11.7709|11.875|40790
RDW|2026-08-06|12:48|11.875|11.9099|11.87|11.8995|52390
RDW|2026-08-06|12:49|11.8958|11.915|11.89|11.915|25753
RDW|2026-08-06|12:50|11.92|11.94|11.9|11.91|47818
RDW|2026-08-06|12:51|11.91|11.97|11.9|11.955|44207
RDW|2026-08-06|12:52|11.955|11.98|11.92|11.945|46198
RDW|2026-08-06|12:53|11.9452|11.95|11.92|11.925|40970
RDW|2026-08-06|12:54|11.9298|11.94|11.88|11.905|47060
RDW|2026-08-06|12:55|11.91|11.94|11.905|11.932|25124
RDW|2026-08-06|12:56|11.94|11.95|11.9174|11.935|29449
RDW|2026-08-06|12:57|11.94|11.955|11.925|11.93|23954
RDW|2026-08-06|12:58|11.928|11.98|11.928|11.975|23848
RDW|2026-08-06|12:59|11.975|11.99|11.97|11.99|46191
RDW|2026-08-06|13:00|11.995|12.04|11.975|12.03|87124
RDW|2026-08-06|13:01|12.035|12.045|12|12.0095|26267
RDW|2026-08-06|13:02|12.0005|12.015|11.955|11.955|48908
RDW|2026-08-06|13:03|11.96|11.965|11.93|11.935|50771
RDW|2026-08-06|13:04|11.93|11.97|11.9235|11.9235|27120
RDW|2026-08-06|13:05|11.93|11.97|11.93|11.97|24517
RDW|2026-08-06|13:06|11.98|11.98|11.94|11.97|30297
RDW|2026-08-06|13:07|11.9715|11.98|11.93|11.935|27271
RDW|2026-08-06|13:08|11.94|11.945|11.91|11.9301|105530
RDW|2026-08-06|13:09|11.935|11.94|11.91|11.915|18646
RDW|2026-08-06|13:10|11.91|11.925|11.9|11.91|49200
RDW|2026-08-06|13:11|11.91|11.925|11.905|11.925|19609
RDW|2026-08-06|13:12|11.92|11.9298|11.91|11.915|15187
RDW|2026-08-06|13:13|11.92|11.95|11.92|11.93|17951
RDW|2026-08-06|13:14|11.925|11.925|11.88|11.895|43764
RDW|2026-08-06|13:15|11.89|11.9|11.88|11.8999|25216
RDW|2026-08-06|13:16|11.894|11.96|11.894|11.935|31758
RDW|2026-08-06|13:17|11.93|11.97|11.93|11.945|18825
RDW|2026-08-06|13:18|11.945|11.995|11.945|11.99|27571
RDW|2026-08-06|13:19|11.9955|12.0055|11.97|12.0055|57507
RDW|2026-08-06|13:20|12.005|12.02|11.9901|11.995|26193
RDW|2026-08-06|13:21|11.995|12.01|11.9601|12.01|24958
RDW|2026-08-06|13:22|12.01|12.015|11.9836|11.995|17590
RDW|2026-08-06|13:23|11.9901|12.005|11.9595|11.9595|19468
RDW|2026-08-06|13:24|11.9599|11.9599|11.9|11.9199|46629
RDW|2026-08-06|13:25|11.92|11.95|11.92|11.94|10636
RDW|2026-08-06|13:26|11.94|11.9699|11.94|11.9699|35609
RDW|2026-08-06|13:27|11.96|11.96|11.9301|11.9399|7914
RDW|2026-08-06|13:28|11.94|11.9456|11.93|11.93|47878
RDW|2026-08-06|13:29|11.94|11.95|11.92|11.92|18657
RDW|2026-08-06|13:30|11.91|11.935|11.9|11.92|15079
RDW|2026-08-06|13:31|11.93|11.9597|11.93|11.93|14104
RDW|2026-08-06|13:32|11.93|11.965|11.93|11.95|28593
RDW|2026-08-06|13:33|11.94|11.94|11.895|11.92|12808
RDW|2026-08-06|13:34|11.92|11.93|11.91|11.9299|8614
RDW|2026-08-06|13:35|11.925|11.955|11.92|11.94|21140
RDW|2026-08-06|13:36|11.93|11.935|11.905|11.925|11430
RDW|2026-08-06|13:37|11.925|11.93|11.92|11.93|13079
RDW|2026-08-06|13:38|11.93|11.94|11.9186|11.92|20826
RDW|2026-08-06|13:39|11.92|11.925|11.91|11.92|24186
RDW|2026-08-06|13:40|11.92|11.965|11.92|11.93|29373
RDW|2026-08-06|13:41|11.925|11.93|11.905|11.905|27767
RDW|2026-08-06|13:42|11.91|11.91|11.895|11.9027|10306
RDW|2026-08-06|13:43|11.9|11.92|11.89|11.89|64890
RDW|2026-08-06|13:44|11.89|11.9|11.89|11.9|10044
RDW|2026-08-06|13:45|11.905|11.915|11.9|11.91|15067
RDW|2026-08-06|13:46|11.91|11.94|11.905|11.93|31340
RDW|2026-08-06|13:47|11.92|11.92|11.83|11.84|55753
RDW|2026-08-06|13:48|11.84|11.85|11.825|11.85|13539
RDW|2026-08-06|13:49|11.855|11.855|11.82|11.8299|49817
RDW|2026-08-06|13:50|11.825|11.84|11.81|11.815|21215
RDW|2026-08-06|13:51|11.815|11.84|11.815|11.835|14548
RDW|2026-08-06|13:52|11.83|11.845|11.83|11.845|17367
RDW|2026-08-06|13:53|11.84|11.84|11.82|11.8206|10689
RDW|2026-08-06|13:54|11.8244|11.83|11.81|11.82|12858
RDW|2026-08-06|13:55|11.825|11.8395|11.78|11.7995|48810
RDW|2026-08-06|13:56|11.795|11.8099|11.7831|11.79|32868
RDW|2026-08-06|13:57|11.8|11.82|11.7901|11.815|10799
RDW|2026-08-06|13:58|11.82|11.825|11.81|11.815|9499
RDW|2026-08-06|13:59|11.81|11.8298|11.805|11.82|22195
RDW|2026-08-06|14:00|11.825|11.87|11.815|11.8606|22753
RDW|2026-08-06|14:01|11.8673|11.8673|11.81|11.81|18901
RDW|2026-08-06|14:02|11.815|11.825|11.795|11.795|16518
RDW|2026-08-06|14:03|11.8|11.81|11.8|11.81|6823
RDW|2026-08-06|14:04|11.82|11.82|11.79|11.805|22570
RDW|2026-08-06|14:05|11.805|11.8069|11.76|11.775|35053
RDW|2026-08-06|14:06|11.775|11.785|11.75|11.75|23656
RDW|2026-08-06|14:07|11.7509|11.77|11.73|11.765|68215
RDW|2026-08-06|14:08|11.76|11.765|11.75|11.765|25202
RDW|2026-08-06|14:09|11.76|11.7891|11.75|11.785|32123
RDW|2026-08-06|14:10|11.78|11.7897|11.7599|11.7599|23416
RDW|2026-08-06|14:11|11.755|11.7777|11.75|11.7777|17428
RDW|2026-08-06|14:12|11.77|11.77|11.7601|11.765|6768
RDW|2026-08-06|14:13|11.77|11.785|11.77|11.78|12264
RDW|2026-08-06|14:14|11.785|11.79|11.765|11.785|13283
RDW|2026-08-06|14:15|11.785|11.795|11.76|11.795|29363
RDW|2026-08-06|14:16|11.795|11.83|11.73|11.82|62513
RDW|2026-08-06|14:17|11.825|11.83|11.815|11.83|10450
RDW|2026-08-06|14:18|11.84|11.86|11.82|11.86|27069
RDW|2026-08-06|14:19|11.86|11.865|11.84|11.85|30923
RDW|2026-08-06|14:20|11.8433|11.85|11.825|11.835|18863
RDW|2026-08-06|14:21|11.84|11.8578|11.83|11.84|21879
RDW|2026-08-06|14:22|11.845|11.8599|11.84|11.85|10639
RDW|2026-08-06|14:23|11.855|11.87|11.85|11.865|17022
RDW|2026-08-06|14:24|11.86|11.88|11.845|11.8666|110338
RDW|2026-08-06|14:25|11.865|11.868|11.84|11.84|26192
RDW|2026-08-06|14:26|11.84|11.85|11.81|11.8136|23300
RDW|2026-08-06|14:27|11.81|11.8199|11.8|11.81|18707
RDW|2026-08-06|14:28|11.81|11.835|11.8001|11.835|18250
RDW|2026-08-06|14:29|11.84|11.85|11.82|11.83|18981
RDW|2026-08-06|14:30|11.825|11.835|11.82|11.83|30066
RDW|2026-08-06|14:31|11.835|11.865|11.83|11.845|21162
RDW|2026-08-06|14:32|11.845|11.86|11.825|11.83|20406
RDW|2026-08-06|14:33|11.82|11.82|11.81|11.82|11049
RDW|2026-08-06|14:34|11.82|11.82|11.782|11.82|20146
RDW|2026-08-06|14:35|11.82|11.845|11.7807|11.805|116624
RDW|2026-08-06|14:36|11.82|11.865|11.82|11.865|24337
RDW|2026-08-06|14:37|11.865|11.87|11.84|11.85|50084
RDW|2026-08-06|14:38|11.855|11.875|11.84|11.855|24435
RDW|2026-08-06|14:39|11.855|11.855|11.835|11.8399|9089
RDW|2026-08-06|14:40|11.835|11.855|11.835|11.85|20836
RDW|2026-08-06|14:41|11.85|11.855|11.815|11.82|13198
RDW|2026-08-06|14:42|11.82|11.835|11.8101|11.835|10922
RDW|2026-08-06|14:43|11.8351|11.845|11.83|11.835|10404
RDW|2026-08-06|14:44|11.83|11.835|11.82|11.825|6116
RDW|2026-08-06|14:45|11.825|11.85|11.825|11.8413|17918
RDW|2026-08-06|14:46|11.85|11.87|11.84|11.845|26236
RDW|2026-08-06|14:47|11.845|11.845|11.805|11.81|10789
RDW|2026-08-06|14:48|11.82|11.845|11.81|11.82|23618
RDW|2026-08-06|14:49|11.82|11.825|11.81|11.81|11035
RDW|2026-08-06|14:50|11.805|11.81|11.79|11.8001|13201
RDW|2026-08-06|14:51|11.805|11.805|11.7705|11.775|12264
RDW|2026-08-06|14:52|11.77|11.78|11.765|11.775|17766
RDW|2026-08-06|14:53|11.78|11.79|11.775|11.775|14069
RDW|2026-08-06|14:54|11.775|11.795|11.7701|11.785|22950
RDW|2026-08-06|14:55|11.7855|11.8|11.78|11.785|12075
RDW|2026-08-06|14:56|11.785|11.8|11.77|11.77|26202
RDW|2026-08-06|14:57|11.7701|11.775|11.7501|11.775|17527
RDW|2026-08-06|14:58|11.775|11.8|11.76|11.77|29332
RDW|2026-08-06|14:59|11.765|11.795|11.765|11.785|31561
RDW|2026-08-06|15:00|11.78|11.81|11.775|11.8|15993
RDW|2026-08-06|15:01|11.8|11.83|11.79|11.83|24386
RDW|2026-08-06|15:02|11.83|11.85|11.815|11.8165|18747
RDW|2026-08-06|15:03|11.82|11.82|11.8|11.815|16788
RDW|2026-08-06|15:04|11.815|11.8186|11.805|11.81|13734
RDW|2026-08-06|15:05|11.81|11.835|11.81|11.835|50090
RDW|2026-08-06|15:06|11.84|11.855|11.8301|11.8301|18565
RDW|2026-08-06|15:07|11.83|11.835|11.795|11.835|22479
RDW|2026-08-06|15:08|11.84|11.87|11.8301|11.845|49867
RDW|2026-08-06|15:09|11.845|11.88|11.84|11.87|83781
RDW|2026-08-06|15:10|11.87|11.89|11.865|11.885|30953
RDW|2026-08-06|15:11|11.885|11.8964|11.875|11.89|28807
RDW|2026-08-06|15:12|11.895|11.9|11.875|11.875|30688
RDW|2026-08-06|15:13|11.87|11.875|11.86|11.86|11370
RDW|2026-08-06|15:14|11.865|11.87|11.845|11.85|17049
RDW|2026-08-06|15:15|11.85|11.85|11.83|11.835|21658
RDW|2026-08-06|15:16|11.835|11.84|11.81|11.8141|22640
RDW|2026-08-06|15:17|11.82|11.84|11.81|11.835|24484
RDW|2026-08-06|15:18|11.84|11.85|11.835|11.845|15107
RDW|2026-08-06|15:19|11.845|11.845|11.83|11.8399|17085
RDW|2026-08-06|15:20|11.84|11.9|11.84|11.885|39872
RDW|2026-08-06|15:21|11.89|11.89|11.835|11.8364|39818
RDW|2026-08-06|15:22|11.8305|11.85|11.815|11.8499|49676
RDW|2026-08-06|15:23|11.845|11.86|11.84|11.8501|28525
RDW|2026-08-06|15:24|11.85|11.85|11.78|11.8|55327
RDW|2026-08-06|15:25|11.79|11.83|11.785|11.825|38334
RDW|2026-08-06|15:26|11.82|11.835|11.8|11.81|92110
RDW|2026-08-06|15:27|11.81|11.8197|11.8|11.8|38273
RDW|2026-08-06|15:28|11.8|11.84|11.8|11.835|43410
RDW|2026-08-06|15:29|11.84|11.85|11.825|11.85|28849
RDW|2026-08-06|15:30|11.855|11.865|11.805|11.835|90642
RDW|2026-08-06|15:31|11.835|11.87|11.83|11.87|28305
RDW|2026-08-06|15:32|11.875|11.89|11.865|11.865|42095
RDW|2026-08-06|15:33|11.8605|11.865|11.845|11.845|48828
RDW|2026-08-06|15:34|11.84|11.91|11.84|11.905|63704
RDW|2026-08-06|15:35|11.905|11.92|11.8702|11.89|38898
RDW|2026-08-06|15:36|11.8864|11.89|11.85|11.8799|51836
RDW|2026-08-06|15:37|11.88|11.895|11.87|11.895|33339
RDW|2026-08-06|15:38|11.895|11.91|11.89|11.905|15541
RDW|2026-08-06|15:39|11.9|11.9098|11.86|11.865|67147
RDW|2026-08-06|15:40|11.86|11.9|11.855|11.88|53269
RDW|2026-08-06|15:41|11.885|11.885|11.84|11.845|37083
RDW|2026-08-06|15:42|11.8401|11.865|11.84|11.8401|55016
RDW|2026-08-06|15:43|11.85|11.85|11.83|11.835|22284
RDW|2026-08-06|15:44|11.835|11.86|11.83|11.85|42508
RDW|2026-08-06|15:45|11.86|11.875|11.825|11.835|55214
RDW|2026-08-06|15:46|11.835|11.84|11.805|11.815|57158
RDW|2026-08-06|15:47|11.815|11.815|11.74|11.74|124852
RDW|2026-08-06|15:48|11.73|11.755|11.73|11.745|62945
RDW|2026-08-06|15:49|11.7471|11.7471|11.67|11.7|133061
RDW|2026-08-06|15:50|11.7|11.805|11.7|11.78|81450
RDW|2026-08-06|15:51|11.77|11.795|11.765|11.775|70501
RDW|2026-08-06|15:52|11.77|11.795|11.76|11.79|91004
RDW|2026-08-06|15:53|11.79|11.82|11.78|11.79|99864
RDW|2026-08-06|15:54|11.795|11.855|11.795|11.835|77723
RDW|2026-08-06|15:55|11.83|11.84|11.814|11.835|97739
RDW|2026-08-06|15:56|11.835|11.87|11.835|11.8595|75491
RDW|2026-08-06|15:57|11.86|11.8766|11.8|11.82|182665
RDW|2026-08-06|15:58|11.815|11.82|11.755|11.795|225625
RDW|2026-08-06|15:59|11.795|11.83|11.795|11.83|543961
RUM|2026-06-04|09:30|9.43|9.89|9.4|9.88|266285
