ticker|ep_date|mon|rung|session_idx|cofire|stop_w|grade|gap_pct|dvol|rs|rs_stale_d|theme|ext|day1|mature|settled|r_none|r_trail|tail_none|tail_trail
KC|2026-07-08|2026-07|ep_close_reclaim|1|2|2.832463217845286|strong|11.76|49588197.64|3.2|1|not_in_theme|6.067415730337069|not_in_pop|True|True|-1.0|-1.0|False|False
KC|2026-07-08|2026-07|ep_close_620_prox|1|2|2.4621248213434965|strong|11.76|49588197.64|3.2|1|not_in_theme|6.067415730337069|not_in_pop|True|True|-1.0|-1.0|False|False
KC|2026-07-08|2026-07|ep_low_reclaim|5|1|5.555555555555559|strong|11.76|49588197.64|3.2|1|not_in_theme|6.067415730337069|not_in_pop|True|True|-1.0|-1.0|False|False
KLAR|2026-05-14|2026-05|ep_low_reclaim|1|1|0.7016371533578378|strong|19.57|446825780.19|8.7|1|null|0.0|stopped_day1|True|True|-1.0|-1.0|False|False
KLAR|2026-05-14|2026-05|ep_close_620_prox|6|1|1.2721067328575757|strong|19.57|446825780.19|8.7|1|null|0.0|stopped_day1|True|True|-1.0|4.0732|False|True
KMT|2026-08-05|2026-08|ep_low_reclaim|1|2|2.899824253075577|game_changer|14.39|114478085.11999999|46.1|1|not_in_theme|8.223289315726296|not_in_pop|False|True|-1.0|-1.0|False|False
KMT|2026-08-05|2026-08|ep_close_620_prox|1|2|2.0534790958782696|game_changer|14.39|114478085.11999999|46.1|1|not_in_theme|8.223289315726296|not_in_pop|False|True|-1.0|0.0072|False|False
KODK|2026-08-05|2026-08|ep_low_reclaim|1|1|0.43867194219852956|strong|10.86|25277953.82|47.7|44|not_in_theme|10.931677018633527|not_in_pop|False|True|-1.0|-1.0|False|False
KODK|2026-08-05|2026-08|ep_close_620_prox|3|1|1.2207527975584864|strong|10.86|25277953.82|47.7|44|not_in_theme|10.931677018633527|not_in_pop|False|True|-1.0|-1.0|False|False
KSS|2026-05-28|2026-05|ep_low_reclaim|1|1|0.4078215308161803|routine|21.73|261888926.8|11.9|1|null|10.324232081911253|not_in_pop|True|True|-1.0|-1.0|False|False
KSS|2026-05-28|2026-05|ep_close_620_prox|3|1|5.429292929292926|routine|21.73|261888926.8|11.9|1|null|10.324232081911253|not_in_pop|True|True|3.407|2.186|False|False
KTOS|2026-05-28|2026-05|ep_low_reclaim|1|2|0.11471648639790279|strong|10.54|734487516.06|4.0|1|null|7.172916861498164|not_in_pop|True|True|-1.0|-1.0|False|False
KTOS|2026-05-28|2026-05|ep_close_620_prox|1|2|5.66807976134401|strong|10.54|734487516.06|4.0|1|null|7.172916861498164|not_in_pop|True|True|-1.0|-1.0|False|False
KTOS|2026-08-05|2026-08|ep_low_reclaim|1|1|4.548264594188824|strong|11.26|507349593.76000005|14.1|1|not_in_theme|18.20875113947127|stopped_day1|False|True|-1.0|1.532|False|False
KTOS|2026-08-05|2026-08|ep_close_620_prox|11|1|0.7238700564971816|strong|11.26|507349593.76000005|14.1|1|not_in_theme|18.20875113947127|stopped_day1|False|True|-1.0|-1.0|False|False
KURA|2026-08-13|2026-08|ep_low_reclaim|1|1|1.5062005421130489|strong|13.43|45145929.16|43.4|1|not_in_theme|8.161044613710555|stopped_day1|False|False|||False|False
KYMR|2026-06-25|2026-06|ep_close_reclaim|1|1|2.665266586662087|strong|21.17|455921684.09999996|91.5|1|not_in_theme|16.684192078513846|not_in_pop|True|True|-1.0|-1.0|False|False
KYMR|2026-06-25|2026-06|ep_low_reclaim|2|1|3.328269576025406|strong|21.17|455921684.09999996|91.5|1|not_in_theme|16.684192078513846|not_in_pop|True|True|-0.6791|0.4938|False|False
KYMR|2026-06-25|2026-06|ep_close_620_prox|3|1|4.364698700619164|strong|21.17|455921684.09999996|91.5|1|not_in_theme|16.684192078513846|not_in_pop|True|True|-1.0|-1.0|False|False
LFST|2026-08-06|2026-08|ep_close_reclaim|1|1|1.9114219114219122|game_changer|18.8|97464422.64|69.5|1|not_in_theme|1.0721247563352772|not_in_pop|False|False|||False|False
LIFE|2026-08-04|2026-08|ep_low_reclaim|1|1|5.448085274378204|game_changer|16.29|147371347.9|98.0|1|not_in_theme|21.436170212765944|stopped_day1|False|False|||False|False
LIND|2026-08-03|2026-08|ep_high_break|1|2|10.81159420289855|strong|15.55|65546665.919999994|98.0|3|not_in_theme|10.167597765363116|survived_day1|False|True|-1.0|-0.2466|False|False
LIND|2026-08-03|2026-08|ep_close_reclaim|1|2|1.1459589867309876|strong|15.55|65546665.919999994|98.0|3|not_in_theme|10.167597765363116|survived_day1|False|True|-1.0|-1.0|False|False
LIND|2026-08-03|2026-08|ep_close_620_prox|5|1|0.6031363088057773|strong|15.55|65546665.919999994|98.0|3|not_in_theme|10.167597765363116|survived_day1|False|True|-1.0|-1.0|False|False
LIND|2026-08-03|2026-08|ep_low_reclaim|14|1|0.6654763837039387|strong|15.55|65546665.919999994|98.0|3|not_in_theme|10.167597765363116|survived_day1|False|True|-1.0|-1.0|False|False
LPTH|2026-08-14|2026-08|ep_close_reclaim|1|2|6.689020381328076|strong|10.03|93214522.54|36.3|1|not_in_theme|9.424520433694736|not_in_pop|False|True|-1.0|-1.0|False|False
LPTH|2026-08-14|2026-08|ep_close_620_prox|1|2|5.0662207357859455|strong|10.03|93214522.54|36.3|1|not_in_theme|9.424520433694736|not_in_pop|False|True|-1.0|-1.0|False|False
LPTH|2026-08-14|2026-08|ep_low_reclaim|2|1|3.2867132867132907|strong|10.03|93214522.54|36.3|1|not_in_theme|9.424520433694736|not_in_pop|False|True|-1.0|-1.0|False|False
LRCX|2026-07-30|2026-07|ep_close_reclaim|1|2|2.54618899410635|strong|18.95|6551802867.960001|11.7|1|not_in_theme|0.0|never_triggered|True|True|-1.0|-1.0|False|False
LRCX|2026-07-30|2026-07|ep_close_620_prox|1|2|2.319792911190764|strong|18.95|6551802867.960001|11.7|1|not_in_theme|0.0|never_triggered|True|True|-1.0|-1.0|False|False
LRCX|2026-07-30|2026-07|ep_low_reclaim|2|1|6.0460530781239505|strong|18.95|6551802867.960001|11.7|1|not_in_theme|0.0|never_triggered|True|True|0.3834|-0.0028|False|False
LZB|2026-06-17|2026-06|ep_low_reclaim|1|1|2.015580561394843|routine|26.5|115337940.24000001|23.4|1|not_in_theme|0.0|stopped_day1|True|True|-1.0|-1.0|False|False
LZB|2026-06-17|2026-06|ep_close_620_prox|2|1|2.284011916583917|routine|26.5|115337940.24000001|23.4|1|not_in_theme|0.0|stopped_day1|True|True|-1.0|-1.0|False|False
MANE|2026-07-15|2026-07|ep_low_reclaim|1|1|7.0637096774193555|game_changer|11.08|165057363.20000002|82.8|1|not_in_theme|0.0|survived_day1|True|True|-1.0|-1.0|False|False
MLTX|2026-06-22|2026-06|ep_close_reclaim|1|2|7.023863124718605|game_changer|19.1|76716878.48|75.0|4|not_in_theme|2.7822364901016563|abstain|True|True|-1.0|-1.0|False|False
MLTX|2026-06-22|2026-06|ep_close_620_prox|1|2|4.750922509225097|game_changer|19.1|76716878.48|75.0|4|not_in_theme|2.7822364901016563|abstain|True|True|-1.0|-1.0|False|False
MLTX|2026-06-22|2026-06|ep_low_reclaim|2|1|5.652826413206599|game_changer|19.1|76716878.48|75.0|4|not_in_theme|2.7822364901016563|abstain|True|True|-1.0|-0.0708|False|False
MMYT|2026-06-15|2026-06|ep_low_reclaim|1|2|3.560018157843545|routine|12.81|112017895.08|32.7|3|not_in_theme|10.471070148489494|not_in_pop|True|True|4.8206|5.7617|True|True
MMYT|2026-06-15|2026-06|ep_close_620_prox|1|2|3.0233670253233385|routine|12.81|112017895.08|32.7|3|not_in_theme|10.471070148489494|not_in_pop|True|True|5.8919|7.0063|True|True
MNDY|2026-05-11|2026-05|ep_close_reclaim|1|2|3.6845172570096465|strong|19.16|649811974.72|34.5|3|null|0.0|stopped_day1|True|True|-1.0|-1.0|False|False
MNDY|2026-05-11|2026-05|ep_low_reclaim|1|2|1.0588154928615228|strong|19.16|649811974.72|34.5|3|null|0.0|stopped_day1|True|True|-1.0|-1.0|False|False
MNDY|2026-05-11|2026-05|ep_close_620_prox|7|1|4.851228978007762|strong|19.16|649811974.72|34.5|3|null|0.0|stopped_day1|True|True|-1.0|1.7227|False|False
MPWR|2026-07-31|2026-07|ep_low_reclaim|2|1|7.234910683186543|game_changer|13.96|2189833058.45|28.0|1|not_in_theme|5.398955764118011|stopped_day1|False|True|-1.0|-0.7051|False|False
MPWR|2026-07-31|2026-07|ep_close_620_prox|5|1|1.8991191350206418|game_changer|13.96|2189833058.45|28.0|1|not_in_theme|5.398955764118011|stopped_day1|False|True|-1.0|-1.0|False|False
MRAM|2026-05-11|2026-05|ep_close_reclaim|1|1|13.824941524067466|strong|29.68|1106862733.74|99.7|3|null|43.94666666666666|stopped_day1|True|True|-1.0|-1.0|False|False
MRAM|2026-05-11|2026-05|ep_low_reclaim|5|1|1.8259204712812993|strong|29.68|1106862733.74|99.7|3|null|43.94666666666666|stopped_day1|True|True|-1.0|-1.0|False|False
MRLN|2026-06-05|2026-06|ep_close_reclaim|1|2|1.5634047481181215|routine|27.99|243513824.6|36.5|1|null|0.0|not_in_pop|True|True|-1.0|-1.0|False|False
MRLN|2026-06-05|2026-06|ep_low_reclaim|1|2|11.032028469750886|routine|27.99|243513824.6|36.5|1|null|0.0|not_in_pop|True|True|-1.0|-1.0|False|False
MRVL|2026-06-02|2026-06|ep_high_break|1|1|13.343631994507382|strong|24.87|30010263117.120003|98.7|1|null|10.432813286361359|abstain|True|True|-1.0|-1.0|False|False
MRVL|2026-06-02|2026-06|ep_close_reclaim|2|1|5.427750665355086|strong|24.87|30010263117.120003|98.7|1|null|10.432813286361359|abstain|True|True|-1.0|-1.0|False|False
MRVL|2026-06-02|2026-06|ep_close_620_prox|3|1|1.233700045692591|strong|24.87|30010263117.120003|98.7|1|null|10.432813286361359|abstain|True|True|-1.0|-1.0|False|False
MRVL|2026-06-02|2026-06|ep_low_reclaim|5|1|3.7057500295986374|strong|24.87|30010263117.120003|98.7|1|null|10.432813286361359|abstain|True|True|-1.0|-0.0852|False|False
MRVL|2026-08-19|2026-08|ep_close_reclaim|1|1|1.8470203337888798|strong|11.38|10255492025.79|75.5|1|in_theme|3.567318757192174|stopped_day1|False|True|-1.0|-1.0|False|False
MRVL|2026-08-19|2026-08|ep_close_620_prox|2|1|0.6212760543669571|strong|11.38|10255492025.79|75.5|1|in_theme|3.567318757192174|stopped_day1|False|True|-1.0|-1.0|False|False
MRVL|2026-08-19|2026-08|ep_low_reclaim|3|1|3.415594943364815|strong|11.38|10255492025.79|75.5|1|in_theme|3.567318757192174|stopped_day1|False|True|-1.0|-1.0|False|False
MRX|2026-08-12|2026-08|ep_high_break|1|1|12.595370179550885|strong|12.45|95571975.11999999|32.9|1|not_in_theme|0.0|survived_day1|False|False|||False|False
MRX|2026-08-12|2026-08|ep_close_reclaim|2|1|1.0188415910676958|strong|12.45|95571975.11999999|32.9|1|not_in_theme|0.0|survived_day1|False|True|-1.0|-1.0|False|False
MRX|2026-08-12|2026-08|ep_close_620_prox|4|1|3.0822873082287416|strong|12.45|95571975.11999999|32.9|1|not_in_theme|0.0|survived_day1|False|True|-1.0|-1.0|False|False
MTW|2026-08-07|2026-08|ep_close_reclaim|1|2|4.051764705882347|routine|33.08|25293976.29|46.1|53|not_in_theme|4.026354319180093|not_in_pop|False|False|||False|False
MTW|2026-08-07|2026-08|ep_close_620_prox|1|2|2.5227091633466037|routine|33.08|25293976.29|46.1|53|not_in_theme|4.026354319180093|not_in_pop|False|False|||False|False
MU|2026-06-25|2026-06|ep_low_reclaim|1|1|0.9007970812482068|game_changer|17.71|99060660141.12|81.5|1|in_theme|2.718562639601865|abstain|True|True|-1.0|-1.0|False|False
NAVN|2026-06-11|2026-06|ep_low_reclaim|5|2|16.742286751361153|game_changer|17.87|351577077.55|97.2|1|not_in_theme|0.9187620889748612|stopped_day1|True|True|1.542|0.8808|False|False
NAVN|2026-06-11|2026-06|ep_close_620_prox|5|2|5.368516833484985|game_changer|17.87|351577077.55|97.2|1|not_in_theme|0.9187620889748612|stopped_day1|True|True|4.8729|2.8051|True|False
NBIS|2026-08-12|2026-08|ep_close_reclaim|1|2|5.646370559687981|strong|12.2|16316248089.599998|28.5|1|not_in_theme|4.953560371517014|not_in_pop|False|True|-1.0|-1.0|False|False
NBIS|2026-08-12|2026-08|ep_close_620_prox|1|2|0.8663752731813921|strong|12.2|16316248089.599998|28.5|1|not_in_theme|4.953560371517014|not_in_pop|False|True|-1.0|-1.0|False|False
NBIS|2026-08-12|2026-08|ep_low_reclaim|5|1|0.7941074922315546|strong|12.2|16316248089.599998|28.5|1|not_in_theme|4.953560371517014|not_in_pop|False|True|-1.0|-1.0|False|False
NESR|2026-08-10|2026-08|ep_close_reclaim|1|2|2.386510373524987|strong|11.99|317684960.19|77.1|3|not_in_theme|7.640949554896137|survived_day1|False|True|-1.0|-1.0|False|False
NESR|2026-08-10|2026-08|ep_close_620_prox|1|2|0.8498583569405018|strong|11.99|317684960.19|77.1|3|not_in_theme|7.640949554896137|survived_day1|False|True|-1.0|-1.0|False|False
NET|2026-08-07|2026-08|ep_low_reclaim|1|1|1.4616851189082531|strong|15.67|2629393226.0099998|74.0|1|in_theme|7.697841726618698|stopped_day1|False|True|-1.0|-1.0|False|False
NET|2026-08-07|2026-08|ep_close_620_prox|6|1|0.8464210577816822|strong|15.67|2629393226.0099998|74.0|1|in_theme|7.697841726618698|stopped_day1|False|True|-1.0|-1.0|False|False
NMAX|2026-08-14|2026-08|ep_low_reclaim|1|1|0.4452296819787832|strong|16.75|64550810.19|94.6|29|not_in_theme|13.516746411483263|survived_day1|False|True|-1.0|-1.0|False|False
NMAX|2026-08-14|2026-08|ep_close_620_prox|3|1|0.16715767309129648|strong|16.75|64550810.19|94.6|29|not_in_theme|13.516746411483263|survived_day1|False|True|-1.0|-1.0|False|False
NNE|2026-05-26|2026-05|ep_low_reclaim|2|2|5.632472692931347|routine|13.15|149053023.81|71.9|4|null|19.892352545413765|not_in_pop|True|True|-1.0|-1.0|False|False
NNE|2026-05-26|2026-05|ep_close_620_prox|2|2|6.858951811466758|routine|13.15|149053023.81|71.9|4|null|19.892352545413765|not_in_pop|True|True|-1.0|-1.0|False|False
NNE|2026-07-27|2026-07|ep_low_reclaim|1|1|6.403325123152695|strong|10.38|39529267.86|1.3|3|not_in_theme|0.0|survived_day1|True|True|-1.0|-0.1731|False|False
NRIX|2026-06-08|2026-06|ep_low_reclaim|1|1|2.0974507905776014|game_changer|11.5|328048311.84000003|12.4|3|not_in_theme|0.0|stopped_day1|True|True|-1.0|-1.0|False|False
NRIX|2026-06-08|2026-06|ep_close_620_prox|2|1|1.5503875968992262|game_changer|11.5|328048311.84000003|12.4|3|not_in_theme|0.0|stopped_day1|True|True|-1.0|-1.0|False|False
NVCR|2026-07-23|2026-07|ep_high_break|1|2|12.408759124087593|strong|15.54|178689630.48999998|38.7|1|not_in_theme|0.1286173633440487|survived_day1|True|True|-1.0|-1.0|False|False
NVCR|2026-07-23|2026-07|ep_low_reclaim|1|2|1.3819789939192924|strong|15.54|178689630.48999998|38.7|1|not_in_theme|0.1286173633440487|survived_day1|True|True|-1.0|-1.0|False|False
NVTS|2026-06-03|2026-06|ep_low_reclaim|1|1|5.641391096638384|strong|15.39|3425267514.12|99.1|1|null|4.022526146419952|stopped_day1|True|True|-1.0|-1.0|False|False
OKLO|2026-05-26|2026-05|ep_close_620_prox|1|1|1.4250169644876622|strong|11.68|1258416715.5|27.2|4|null|17.895490336435206|not_in_pop|True|True|-1.0|1.5926|False|False
OKLO|2026-05-26|2026-05|ep_low_reclaim|2|1|4.14956011730205|strong|11.68|1258416715.5|27.2|4|null|17.895490336435206|not_in_pop|True|True|-1.0|-0.0389|False|False
OKTA|2026-08-27|2026-08|ep_close_620_prox|1|1|1.2420532140334266|game_changer|20.15|2816021078.41|58.6|1|not_in_theme|2.917081387336325|survived_day1|False|True|-1.0|-1.0|False|False
OKTA|2026-08-27|2026-08|ep_close_reclaim|2|1|5.0011550011549994|game_changer|20.15|2816021078.41|58.6|1|not_in_theme|2.917081387336325|survived_day1|False|False|||False|False
OMER|2026-08-13|2026-08|ep_close_reclaim|1|2|5.512710654098829|routine|22.54|232659023.70000002|91.3|1|in_theme|9.156050955414015|stopped_day1|False|False|||False|False
OMER|2026-08-13|2026-08|ep_close_620_prox|1|2|3.048065650644781|routine|22.54|232659023.70000002|91.3|1|in_theme|9.156050955414015|stopped_day1|False|False|||False|False
ONTO|2026-08-07|2026-08|ep_high_break|1|2|6.116733498822489|game_changer|15.31|645819749.1|34.4|1|not_in_theme|23.08185607622188|survived_day1|False|True|-1.0|-1.0|False|False
ONTO|2026-08-07|2026-08|ep_low_reclaim|1|2|0.46089196150195094|game_changer|15.31|645819749.1|34.4|1|not_in_theme|23.08185607622188|survived_day1|False|True|-1.0|-1.0|False|False
ONTO|2026-08-07|2026-08|ep_close_620_prox|7|1|0.5398539218799583|game_changer|15.31|645819749.1|34.4|1|not_in_theme|23.08185607622188|survived_day1|False|True|-1.0|-1.0|False|False
OUST|2026-06-29|2026-06|ep_close_reclaim|1|1|5.125309296571219|strong|16.02|541072326.02|87.1|3|not_in_theme|3.2178825841316683|not_in_pop|True|True|-1.0|-1.0|False|False
OUST|2026-06-29|2026-06|ep_close_620_prox|3|1|2.2441160372194924|strong|16.02|541072326.02|87.1|3|not_in_theme|3.2178825841316683|not_in_pop|True|True|-1.0|-1.0|False|False
OUST|2026-06-29|2026-06|ep_low_reclaim|5|1|2.564689718342122|strong|16.02|541072326.02|87.1|3|not_in_theme|3.2178825841316683|not_in_pop|True|True|-1.0|0.3482|False|False
PACS|2026-05-12|2026-05|ep_close_reclaim|1|2|5.485436893203896|strong|22.26|148511358.45|12.0|1|null|0.0|stopped_day1|True|True|-1.0|-1.0|False|False
PACS|2026-05-12|2026-05|ep_close_620_prox|1|2|5.255474452554754|strong|22.26|148511358.45|12.0|1|null|0.0|stopped_day1|True|True|-1.0|-1.0|False|False
PACS|2026-05-12|2026-05|ep_low_reclaim|3|1|0.45128749668171414|strong|22.26|148511358.45|12.0|1|null|0.0|stopped_day1|True|True|-1.0|-1.0|False|False
PD|2026-05-29|2026-05|ep_high_break|1|1|13.230154767848237|routine|18.15|88110911.6|43.0|1|null|7.982583454281578|not_in_pop|True|True|-1.0|-1.0|False|False
PD|2026-05-29|2026-05|ep_close_reclaim|2|2|0.9910852134070502|routine|18.15|88110911.6|43.0|1|null|7.982583454281578|not_in_pop|True|True|-1.0|-1.0|False|False
PD|2026-05-29|2026-05|ep_close_620_prox|2|2|2.7764005949429955|routine|18.15|88110911.6|43.0|1|null|7.982583454281578|not_in_pop|True|True|-1.0|-1.0|False|False
PD|2026-05-29|2026-05|ep_low_reclaim|7|1|3.037249283667608|routine|18.15|88110911.6|43.0|1|null|7.982583454281578|not_in_pop|True|True|-1.0|0.0566|False|False
PENG|2026-07-08|2026-07|ep_high_break|1|1|20.299874999999997|game_changer|10.52|1075864347.46|90.3|1|not_in_theme|2.0172441841548756|survived_day1|True|True|-1.0|-0.8639|False|False
PENG|2026-07-08|2026-07|ep_close_reclaim|2|1|1.7676767676767748|game_changer|10.52|1075864347.46|90.3|1|not_in_theme|2.0172441841548756|survived_day1|True|True|-1.0|-1.0|False|False
PENG|2026-07-08|2026-07|ep_close_620_prox|3|1|4.126422597365921|game_changer|10.52|1075864347.46|90.3|1|not_in_theme|2.0172441841548756|survived_day1|True|True|-1.0|-1.0|False|False
PENG|2026-07-08|2026-07|ep_low_reclaim|7|1|7.129485179407166|game_changer|10.52|1075864347.46|90.3|1|not_in_theme|2.0172441841548756|survived_day1|True|True|-1.0|-0.8074|False|False
PGY|2026-06-04|2026-06|ep_low_reclaim|1|1|0.8438818565400914|strong|10.21|105220682.7|60.5|1|null|4.256908140403288|survived_day1|True|True|-1.0|-1.0|False|False
PGY|2026-06-04|2026-06|ep_close_620_prox|2|1|7.2463768115942|strong|10.21|105220682.7|60.5|1|null|4.256908140403288|survived_day1|True|True|1.7636|-0.6182|False|False
PHR|2026-05-28|2026-05|ep_low_reclaim|1|1|2.88461538461538|routine|22.56|52365814.199999996|7.1|1|null|3.986332574031907|not_in_pop|True|True|-1.0|-1.0|False|False
PHR|2026-05-28|2026-05|ep_close_620_prox|4|1|1.0909090909090953|routine|22.56|52365814.199999996|7.1|1|null|3.986332574031907|not_in_pop|True|True|-1.0|-1.0|False|False
PLTR|2026-08-04|2026-08|ep_close_reclaim|1|2|1.8236246448972193|game_changer|15.96|27982224940.5|7.7|1|not_in_theme|2.7727793227547854|survived_day1|False|True|-1.0|-1.0|False|False
PLTR|2026-08-04|2026-08|ep_close_620_prox|1|2|0.687538174813235|game_changer|15.96|27982224940.5|7.7|1|not_in_theme|2.7727793227547854|survived_day1|False|True|-1.0|-1.0|False|False
PONY|2026-05-26|2026-05|ep_high_break|4|1|4.519230769230775|strong|12.66|166999377.46|4.7|4|null|8.383961117861476|not_in_pop|True|True|-1.0|-1.0|False|False
PONY|2026-05-26|2026-05|ep_close_620_prox|7|1|1.257202723939227|strong|12.66|166999377.46|4.7|4|null|8.383961117861476|not_in_pop|True|True|-1.0|0.125|False|False
PONY|2026-05-26|2026-05|ep_low_reclaim|8|1|0.507042253521126|strong|12.66|166999377.46|4.7|4|null|8.383961117861476|not_in_pop|True|True|-1.0|-1.0|False|False
POWI|2026-05-26|2026-05|ep_close_reclaim|1|2|4.587113585218526|strong|17.52|325668713.31|77.6|4|null|4.77669328601004|survived_day1|True|True|-1.0|-1.0|False|False
POWI|2026-05-26|2026-05|ep_close_620_prox|1|2|5.54918513307539|strong|17.52|325668713.31|77.6|4|null|4.77669328601004|survived_day1|True|True|-1.0|-1.0|False|False
POWI|2026-05-26|2026-05|ep_low_reclaim|8|1|0.9605532786885246|strong|17.52|325668713.31|77.6|4|null|4.77669328601004|survived_day1|True|True|-1.0|-1.0|False|False
PPTA|2026-05-22|2026-05|ep_low_reclaim|3|1|1.458415451320461|game_changer|11.0|68763878.76|23.7|1|null|8.441558441558435|never_triggered|True|True|-1.0|3.4595|False|False
PPTA|2026-05-22|2026-05|ep_close_620_prox|6|1|0.6156213928434019|game_changer|11.0|68763878.76|23.7|1|null|8.441558441558435|never_triggered|True|True|-1.0|-1.0|False|False
PRAA|2026-08-07|2026-08|ep_low_reclaim|1|1|4.915422885572155|strong|16.61|21741709.59|62.9|28|not_in_theme|5.5846422338568775|not_in_pop|False|True|-1.0|-1.0|False|False
PRAA|2026-08-07|2026-08|ep_close_620_prox|8|1|1.0676156583629934|strong|16.61|21741709.59|62.9|28|not_in_theme|5.5846422338568775|not_in_pop|False|True|-1.0|-1.0|False|False
PRG|2026-07-15|2026-07|ep_close_reclaim|1|1|1.9202048218476608|strong|21.65|16634254.989999998|95.4|1|not_in_theme|4.531791907514453|not_in_pop|True|True|-1.0|-1.0|False|False
PRG|2026-07-15|2026-07|ep_close_620_prox|2|1|0.1446520266579308|strong|21.65|16634254.989999998|95.4|1|not_in_theme|4.531791907514453|not_in_pop|True|True|-1.0|-1.0|False|False
PRG|2026-07-15|2026-07|ep_low_reclaim|4|1|0.9685230024213025|strong|21.65|16634254.989999998|95.4|1|not_in_theme|4.531791907514453|not_in_pop|True|True|-1.0|-1.0|False|False
PRGO|2026-08-05|2026-08|ep_low_reclaim|1|1|1.8511224891689597|strong|13.17|108515650.59|50.7|1|not_in_theme|6.627101879327399|not_in_pop|False|True|-1.0|-1.0|False|False
PRGO|2026-08-05|2026-08|ep_close_620_prox|8|1|0.5764796310530307|strong|13.17|108515650.59|50.7|1|not_in_theme|6.627101879327399|not_in_pop|False|True|-1.0|-1.0|False|False
PSIX|2026-08-07|2026-08|ep_close_reclaim|1|2|2.2960429897410792|routine|25.77|52652289.3|17.1|1|not_in_theme|29.795597484276737|not_in_pop|False|True|-1.0|-1.0|False|False
PSIX|2026-08-07|2026-08|ep_close_620_prox|1|2|1.8552291999508492|routine|25.77|52652289.3|17.1|1|not_in_theme|29.795597484276737|not_in_pop|False|True|-1.0|-1.0|False|False
PSIX|2026-08-07|2026-08|ep_low_reclaim|7|1|0.8455834525822891|routine|25.77|52652289.3|17.1|1|not_in_theme|29.795597484276737|not_in_pop|False|True|-1.0|-1.0|False|False
PUBM|2026-08-07|2026-08|ep_low_reclaim|1|1|3.1450203843913958|strong|36.87|58382176.86000001|94.0|53|not_in_theme|6.9841269841269895|not_in_pop|False|True|-1.0|-1.0|False|False
PUBM|2026-08-07|2026-08|ep_close_620_prox|2|1|0.3146453089244835|strong|36.87|58382176.86000001|94.0|53|not_in_theme|6.9841269841269895|not_in_pop|False|True|-1.0|-1.0|False|False
PWR|2026-07-30|2026-07|ep_high_break|1|2|6.6622536040011715|game_changer|12.09|1931087736.54|8.8|1|not_in_theme|0.0|stopped_day1|True|True|-1.0|-0.155|False|False
PWR|2026-07-30|2026-07|ep_close_620_prox|1|2|0.5372748517797596|game_changer|12.09|1931087736.54|8.8|1|not_in_theme|0.0|stopped_day1|True|True|-1.0|-1.0|False|False
PWR|2026-07-30|2026-07|ep_close_reclaim|2|1|1.3955871714492392|game_changer|12.09|1931087736.54|8.8|1|not_in_theme|0.0|stopped_day1|True|True|-1.0|1.0|False|False
QBTS|2026-05-21|2026-05|ep_high_break|1|1|16.33759194734804|strong|13.42|2940455206.2599998|58.0|1|null|6.102253985706429|not_in_pop|True|True|-0.1896|0.4076|False|False
QBTS|2026-05-21|2026-05|ep_close_reclaim|3|1|0.6764592191727897|strong|13.42|2940455206.2599998|58.0|1|null|6.102253985706429|not_in_pop|True|True|-1.0|9.6|False|True
QBTS|2026-07-27|2026-07|ep_low_reclaim|1|1|3.006462489463333|strong|11.29|940650242.9900001|5.0|3|not_in_theme|0.0|survived_day1|True|True|-1.0|-0.2991|False|False
QBTS|2026-07-27|2026-07|ep_close_620_prox|5|1|10.224438902743145|strong|11.29|940650242.9900001|5.0|3|not_in_theme|0.0|survived_day1|True|True|-1.0|-0.2537|False|False
QDEL|2026-06-29|2026-06|ep_close_reclaim|2|2|8.481901674770395|routine|33.47|120079934.43|28.5|3|not_in_theme|15.542521994134887|not_in_pop|True|True|-1.0|-1.0|False|False
QDEL|2026-06-29|2026-06|ep_close_620_prox|2|2|5.452591995702375|routine|33.47|120079934.43|28.5|3|not_in_theme|15.542521994134887|not_in_pop|True|True|-1.0|-1.0|False|False
QDEL|2026-06-29|2026-06|ep_low_reclaim|6|1|2.4783517467901026|routine|33.47|120079934.43|28.5|3|not_in_theme|15.542521994134887|not_in_pop|True|True|-1.0|-1.0|False|False
QFIN|2026-05-27|2026-05|ep_close_reclaim|2|1|6.514864010120185|routine|25.3|115689928.66|11.4|1|null|8.06866952789699|not_in_pop|True|True|-1.0|-1.0|False|False
QNST|2026-08-07|2026-08|ep_high_break|1|2|9.727443609022558|game_changer|27.92|103124118.88|52.5|3|not_in_theme|0.0|survived_day1|False|True|-1.0|-0.4396|False|False
QNST|2026-08-07|2026-08|ep_close_reclaim|1|2|0.18966334755808037|game_changer|27.92|103124118.88|52.5|3|not_in_theme|0.0|survived_day1|False|True|-1.0|-1.0|False|False
QNST|2026-08-07|2026-08|ep_close_620_prox|4|1|0.6711409395973182|game_changer|27.92|103124118.88|52.5|3|not_in_theme|0.0|survived_day1|False|True|-1.0|-1.0|False|False
QNST|2026-08-07|2026-08|ep_low_reclaim|15|1|2.289281997918823|game_changer|27.92|103124118.88|52.5|3|not_in_theme|0.0|survived_day1|False|True|-1.0|-0.0909|False|False
QUBT|2026-05-21|2026-05|ep_high_break|1|1|9.82961992136304|strong|11.51|635228895.77|74.2|1|null|3.6876355748373086|not_in_pop|True|True|-1.0|-0.2178|False|False
