ticker,alert_date,source,skip_reason,skip_category,ep_score,gap_pct,rel_volume,catalyst_quality,open_d0,close_d0,ret_1d,ret_5d,ret_20d,max_high_5d,max_high_20d,scan_time_et,rank_by_gap,projected_vol_multiple,pm_rvol,adv,adv_source,minutes_since_open,filter_reason
PS,2026-05-01,scan_filter,"pre-mkt volume 18,978 < 25,000 shares",pm_rvol_low,,8.93,0.01,,29.88,37.99,0.1449129852744311,0.39290495314591695,,0.4203480589022757,0.8386880856760375,2026-05-01 11:55:00.020709+00:00,12,,,2357898.540042,pending,,"pre-mkt volume 18,978 < 25,000 shares"
QUAD,2026-05-01,scan_filter,outside top-20 gap cap (gap 9.9%),outside_top20,,9.95,0.31,,7.51,8.43,0.059920106524633844,-0.006657789613848179,,0.15046604527296947,0.15046604527296947,2026-05-01 13:55:00.043385+00:00,22,4.8,,204258.92274850002,polygon_20d,25,outside top-20 gap cap (gap 9.9%)
RDDT,2026-05-01,scan_filter,already scored earlier today,duplicate_scan,,12.01,0.59,,165.51,166.48,0.021509274364086776,-0.05866715002114664,,0.07020723823333941,0.07020723823333941,2026-05-01 13:55:00.043385+00:00,17,9.2,,4121226.405358,polygon_20d,25,already scored earlier today
RIOT,2026-05-01,scan_filter,outside top-20 gap cap (gap 10.1%),outside_top20,,10.09,0.29,,18.51,18.5,0.009184224743381856,0.300918422474338,,0.3219881145326849,0.39707725553754714,2026-05-01 13:55:00.043385+00:00,21,4.5,,18134131.193983503,polygon_20d,25,outside top-20 gap cap (gap 10.1%)
ROKU,2026-05-01,scan_filter,low volume rel_vol 0.1x < 2.0x (post-open),session_rvol_low,,10.63,0.06,,125.495,123.58,0.00418343360293232,0.03215267540539461,,0.04163512490537467,0.04697398302721209,2026-05-01 13:40:00.028190+00:00,11,,,2549692.443033,polygon_20d,10,low volume rel_vol 0.1x < 2.0x (post-open)
SATL,2026-05-01,scan_filter,low volume projected 1.2x < 2.0x (post-open),session_rvol_low,,13.01,0.08,,6.67,7.18,0.05847076461769111,0.1349325337331335,,0.14242878560719643,0.4842578710644678,2026-05-01 13:55:00.043385+00:00,15,1.2,,15236311.566776,polygon_20d,25,low volume projected 1.2x < 2.0x (post-open)
SILC,2026-05-01,scan_filter,"pre-mkt volume 7,955 < 25,000 shares",pm_rvol_low,,8.32,0.14,,39.08,42.21,0.060388945752302955,0.14815762538382804,,0.2518423746161719,0.34544524053224157,2026-05-01 12:15:00.018743+00:00,14,,,55575.070664,polygon_20d,,"pre-mkt volume 7,955 < 25,000 shares"
TMC,2026-05-01,scan_filter,low volume rel_vol 0.2x < 2.0x (post-open),session_rvol_low,,8.4,0.19,,5.495,5.4,-0.05550500454959048,0.037306642402183815,,0.13193812556869874,0.13193812556869874,2026-05-01 13:31:00.068965+00:00,15,,,5955891.9746605,polygon_20d,1,low volume rel_vol 0.2x < 2.0x (post-open)
TRUP,2026-05-01,scan_filter,"routine catalyst, gap 10.5%",catalyst_downgrade,,10.53,0.17,,25.5,24.33,0.03372549019607841,-0.03490196078431375,,0.07352941176470588,0.07352941176470588,2026-05-01 13:55:00.043385+00:00,19,2.7,,373757.640937,polygon_20d,25,"routine catalyst, gap 10.5%"
VEEV,2026-05-01,scan_filter,outside top-20 gap cap (gap 9.9%),outside_top20,,9.94,0.39,,174.02,171.6,-0.021836570509136944,-0.04413285829215036,,0.00626364785656823,0.00626364785656823,2026-05-01 13:55:00.043385+00:00,23,6.1,,2014117.1467264998,polygon_20d,25,outside top-20 gap cap (gap 9.9%)
XNDU,2026-05-01,scan_filter,outside top-20 gap cap (gap 9.8%),outside_top20,,9.76,0.11,,29.5,36.12,-0.5257627118644068,-0.467457627118644,,0.30305084745762706,0.30305084745762706,2026-05-01 13:50:00.033586+00:00,21,2.1,,2345712.5105245,polygon_20d,20,outside top-20 gap cap (gap 9.8%)
ZETA,2026-05-01,scan_filter,score 36 < 50 (catalyst=strong),score_below_50,36.0,8.03,0.04,strong,19.33,18.6,-0.045007759958613426,-0.11329539575788919,,0.028453181583031596,0.028453181583031596,2026-05-01 12:40:00.023648+00:00,15,,2.609,8038719.973358501,polygon_20d,,score 36 < 50 (catalyst=strong)
ADAM,2026-04-30,scan_filter,outside top-20 gap cap (gap 10.9%),outside_top20,,10.9,0.23,,8.19,8.98,0.08547008547008561,0.06471306471306486,,0.13797313797313807,0.13797313797313807,,,,,,,,outside top-20 gap cap (gap 10.9%)
AEXA,2026-04-30,scan_filter,"pre-mkt volume 1,100 < 25,000 shares",pm_rvol_low,,8.14,0.01,,11.07,11.11,0.0054200542005420505,0.026196928635952948,,0.03794037940379403,0.06323396567299,,,,,,,,"pre-mkt volume 1,100 < 25,000 shares"
AKAN,2026-04-30,scan_filter,already up 700% in prior 5 days (extended),extension_gate,,29.65,55.16,,32.1,48.96,0.7785046728971963,0.1585669781931463,,1.4579408099688473,1.4579408099688473,,,,,,,,already up 700% in prior 5 days (extended)
ALGS,2026-04-30,scan_filter,outside top-20 gap cap (gap 9.1%),outside_top20,,9.05,0.01,,6.0,5.99,0.014999999999999977,0.005000000000000042,,0.12666666666666662,0.14583333333333334,,,,,,,,outside top-20 gap cap (gap 9.1%)
ALNY,2026-04-30,scan_filter,outside top-20 gap cap (gap 8.4%),outside_top20,,8.4,0.01,,307.48,309.49,-0.03697801483023287,-0.037628463639911514,,0.03276635878756338,0.03276635878756338,,,,,,,,outside top-20 gap cap (gap 8.4%)
ASIC,2026-04-30,scan_filter,"pre-mkt volume 14,429 < 25,000 shares",pm_rvol_low,,11.56,0.23,,20.76,19.0,-0.05443159922928721,-0.06406551059730259,,0.11271676300578033,0.11271676300578033,,,,,,,,"pre-mkt volume 14,429 < 25,000 shares"
BAX,2026-04-30,scan_filter,M&A/buyout catalyst — no momentum trade,ma_filter,,9.47,0.02,,17.73,17.58,-0.02932882120699377,-0.013536379018612633,,0.016074450084602378,0.02030456852791875,,,,,,,,M&A/buyout catalyst — no momentum trade
BHE,2026-04-30,scan_filter,outside top-20 gap cap (gap 9.1%),outside_top20,,9.12,0.0,,77.82,82.05,0.0858391159085069,0.07658699563094332,,0.1273451554870215,0.1273451554870215,,,,,,,,outside top-20 gap cap (gap 9.1%)
BLLN,2026-04-30,scan_filter,outside top-20 gap cap (gap 8.3%),outside_top20,,8.29,0.0,,77.8,75.05,-0.003984575835475608,0.19408740359897184,,0.19537275064267356,0.3753213367609255,,,,,,,,outside top-20 gap cap (gap 8.3%)
CMPR,2026-04-30,scan_filter,outside top-20 gap cap (gap 8.4%),outside_top20,,8.39,0.21,,85.82,88.46,0.0924027033325566,0.07177814029363798,,0.11862036821253796,0.11862036821253796,,,,,,,,outside top-20 gap cap (gap 8.4%)
CUE,2026-04-30,scan_filter,outside top-20 gap cap (gap 9.6%),outside_top20,,9.62,0.14,,13.16,14.74,1.311550151975684,1.7150455927051669,,2.1474164133738602,2.1474164133738602,,,,,,,,outside top-20 gap cap (gap 9.6%)
CVNA,2026-04-30,scan_filter,outside top-20 gap cap (gap 8.7%),outside_top20,,8.68,0.02,,83.914,79.16,-0.0881140214982006,-0.046595323783873925,,0.0,0.0,,,,,,,,outside top-20 gap cap (gap 8.7%)
CWH,2026-04-30,scan_filter,low volume projected 0.0x < 2.0x (post-open),session_rvol_low,,12.05,0.0,,7.67,8.19,0.011734028683181207,-0.010430247718383322,,0.07953063885267268,0.07953063885267268,,,,,,,,low volume projected 0.0x < 2.0x (post-open)
ECG,2026-04-30,scan_filter,outside top-20 gap cap (gap 8.1%),outside_top20,,8.13,0.02,,139.72,147.43,0.06742055539650721,0.1338391067849985,,0.2280060120240481,0.2280060120240481,,,,,,,,outside top-20 gap cap (gap 8.1%)
EUDA,2026-04-30,scan_filter,outside top-20 gap cap (gap 10.2%),outside_top20,,10.21,0.04,,14.83,14.53,0.03034389750505727,-0.09372892784895485,,0.7329737019554956,0.7329737019554956,,,,,,,,outside top-20 gap cap (gap 10.2%)
FIP,2026-04-30,scan_filter,outside top-20 gap cap (gap 9.0%),outside_top20,,8.99,1.18,,6.41,6.145,-0.10764430577223094,-0.19968798751950081,,0.02496099843993762,0.02496099843993762,,,,,,,,outside top-20 gap cap (gap 9.0%)
FMC,2026-04-30,scan_filter,low volume projected 1.3x < 2.0x (post-open),session_rvol_low,,11.6,0.05,,16.14,15.38,-0.08178438661710039,-0.15241635687732347,,0.016109045848822678,0.016109045848822678,,,,,,,,low volume projected 1.3x < 2.0x (post-open)
FORM,2026-04-30,scan_filter,outside top-20 gap cap (gap 8.4%),outside_top20,,8.42,0.04,,144.0,135.93,-0.046041666666666634,0.00472222222222227,,0.06388888888888881,0.09465277777777775,,,,,,,,outside top-20 gap cap (gap 8.4%)
GOOG,2026-04-30,scan_filter,outside top-20 gap cap (gap 8.1%),outside_top20,,8.09,0.04,,371.255,381.94,0.03222852217478561,0.06476680448748169,,0.07030208347362331,0.07723801699640412,,,,,,,,outside top-20 gap cap (gap 8.1%)
GOOGL,2026-04-30,scan_filter,outside top-20 gap cap (gap 8.0%),outside_top20,,8.02,0.05,,374.07,384.8,0.03106370465420912,0.06394525088887111,,0.06958590638115869,0.07920977357179136,,,,,,,,outside top-20 gap cap (gap 8.0%)
HGV,2026-04-30,scan_filter,outside top-20 gap cap (gap 9.6%),outside_top20,,9.64,0.0,,45.0,46.97,0.02088888888888884,0.08044444444444439,,0.08533333333333341,0.10966666666666672,,,,,,,,outside top-20 gap cap (gap 9.6%)
HTZ,2026-04-30,scan_filter,score 39 < 50 (catalyst=routine),score_below_50,38.9,13.39,0.43,routine,6.47,6.36,-0.0510046367851623,-0.04636785162287478,,0.08809891808346218,0.08809891808346218,,,,,,,,score 39 < 50 (catalyst=routine)
INDV,2026-04-30,scan_filter,outside top-20 gap cap (gap 8.4%),outside_top20,,8.4,0.05,,35.97,36.78,0.04698359744231298,0.10091743119266063,,0.13983875451765362,0.13983875451765362,,,,,,,,outside top-20 gap cap (gap 8.4%)
INSG,2026-04-30,scan_filter,quality filter: filter:mcap_too_small: $315M < $500M,mcap_low,,33.81,1.5,,17.29,18.23,0.1735106998264893,0.08733371891266638,,0.2666281087333719,0.2666281087333719,,,,,,,,quality filter: filter:mcap_too_small: $315M < $500M
IPX,2026-04-30,scan_filter,outside top-20 gap cap (gap 9.9%),outside_top20,,9.95,0.25,,30.9,33.48,0.08284789644012952,0.3161812297734629,,0.34918770226537227,0.39385113268608424,,,,,,,,outside top-20 gap cap (gap 9.9%)
KN,2026-04-30,scan_filter,outside top-20 gap cap (gap 8.7%),outside_top20,,8.7,0.0,,30.73,31.19,0.029938171168239446,0.10022779043280187,,0.12821347217702575,0.20663846404165304,,,,,,,,outside top-20 gap cap (gap 8.7%)
MICC,2026-04-30,scan_filter,outside top-20 gap cap (gap 8.7%),outside_top20,,8.69,0.12,,14.21,14.93,0.045038705137227214,0.03237156931738206,,0.09078114004222372,0.19845179451090783,,,,,,,,outside top-20 gap cap (gap 8.7%)
MRAM,2026-04-30,scan_filter,quality filter: filter:mcap_too_small: $307M < $500M,mcap_low,,47.84,13.14,,18.06,18.28,0.18992248062015504,0.19102990033222608,,0.2563676633444077,1.8516057585825028,,,,,,,,quality filter: filter:mcap_too_small: $307M < $500M
MUSA,2026-04-30,scan_filter,outside top-20 gap cap (gap 9.7%),outside_top20,,9.66,0.07,,528.61,588.0,0.12922570515124562,0.09873063317001181,,0.1536304648039197,0.1536304648039197,,,,,,,,outside top-20 gap cap (gap 9.7%)
MXL,2026-04-30,scan_filter,outside top-20 gap cap (gap 10.3%),outside_top20,,10.26,0.02,,69.515,70.75,0.11026397180464657,0.18492411709702947,,0.2615982162123283,0.49996403653887644,,,,,,,,outside top-20 gap cap (gap 10.3%)
MYRG,2026-04-30,scan_filter,low volume projected 1.6x < 2.0x (post-open),session_rvol_low,,13.1,0.1,,363.68,404.81,0.1919544654641443,0.1751539815222173,,0.3071793884733831,0.3197324571051474,,,,,,,,low volume projected 1.6x < 2.0x (post-open)
NTLA,2026-04-30,scan_filter,outside top-20 gap cap (gap 8.2%),outside_top20,,8.16,0.06,,12.62,13.48,0.05071315372424728,0.0863708399366087,,0.13545958795562602,0.23216323296354993,,,,,,,,outside top-20 gap cap (gap 8.2%)
NVCR,2026-04-30,scan_filter,score 38 < 50 (catalyst=routine),score_below_50,38.4,17.77,0.39,routine,13.36,15.21,0.2440119760479043,0.25973053892215564,,0.28892215568862273,0.41616766467065885,,,,,,,,score 38 < 50 (catalyst=routine)
NWPX,2026-04-30,scan_filter,outside top-20 gap cap (gap 8.0%),outside_top20,,8.04,0.12,,89.93,98.34,0.18981430001111968,0.21739130434782603,,0.27065495385299665,0.27065495385299665,,,,,,,,outside top-20 gap cap (gap 8.0%)
OGE,2026-04-30,scan_filter,"pre-mkt volume 8,147 < 25,000 shares",pm_rvol_low,,13.65,0.01,,47.74,48.8,0.009216589861751103,-0.008588186007540924,,0.029744449099287695,0.029744449099287695,,,,,,,,"pre-mkt volume 8,147 < 25,000 shares"
ORLY,2026-04-30,scan_filter,outside top-20 gap cap (gap 8.1%),outside_top20,,8.05,0.1,,96.015,99.4,0.0068218507524866025,-0.014945581419569882,,0.04801333125032546,0.04801333125032546,,,,,,,,outside top-20 gap cap (gap 8.1%)
PRCT,2026-04-30,scan_filter,low volume projected 0.5x < 2.0x (post-open),session_rvol_low,,11.47,0.02,,24.08,24.04,0.022840531561461826,0.056478405315614745,,0.08513289036544854,0.20847176079734234,,,,,,,,low volume projected 0.5x < 2.0x (post-open)
PS,2026-04-30,scan_filter,low volume projected 0.9x < 2.0x (post-open),session_rvol_low,,12.6,0.06,,25.35,28.0,0.49861932938856013,0.41775147928994066,,0.509664694280079,1.1672583826429979,,,,,,,,low volume projected 0.9x < 2.0x (post-open)
PWR,2026-04-30,scan_filter,score 30 < 50 (catalyst=strong),score_below_50,30.0,12.2,0.21,strong,699.61,727.77,0.06089106788067641,0.07306928145681166,,0.12741384485642,0.12741384485642,,,,,,,,score 30 < 50 (catalyst=strong)
QURE,2026-04-30,scan_filter,outside top-20 gap cap (gap 10.2%),outside_top20,,10.22,0.13,,17.97,19.95,0.06455203116304954,0.34390651085141904,,0.3494713411240958,0.659966611018364,,,,,,,,outside top-20 gap cap (gap 10.2%)
RCL,2026-04-30,scan_filter,score 48 < 50 (catalyst=strong),score_below_50,47.5,8.24,0.03,strong,268.01,263.76,-0.009178761986492966,0.04798328420581327,,0.07779560464161794,0.07779560464161794,,,,,,,,score 48 < 50 (catalyst=strong)
RFIL,2026-04-30,scan_filter,low volume projected 0.3x < 2.0x (post-open),session_rvol_low,,11.13,0.01,,14.0,14.53,0.05285714285714287,0.06500000000000002,,0.10357142857142852,0.35714285714285715,,,,,,,,low volume projected 0.3x < 2.0x (post-open)
SFM,2026-04-30,scan_filter,score 48 < 50 (catalyst=routine),score_below_50,48.0,14.33,0.25,routine,75.51,81.85,0.07522182492385104,0.07283803469739107,,0.11915640312541369,0.2121573301549463,,,,,,,,score 48 < 50 (catalyst=routine)
TDAY,2026-04-30,scan_filter,"pre-mkt volume 2,023 < 25,000 shares",pm_rvol_low,,9.75,0.0,,7.5,7.23,-0.016000000000000014,-0.02000000000000005,,0.023999999999999962,0.023999999999999962,,,,,,,,"pre-mkt volume 2,023 < 25,000 shares"
TER,2026-04-30,scan_filter,outside top-20 gap cap (gap 9.1%),outside_top20,,9.09,0.1,,327.0,343.47,0.056330275229357844,0.08290519877675845,,0.1712538226299694,0.1712538226299694,,,,,,,,outside top-20 gap cap (gap 9.1%)
TRAK,2026-04-30,scan_filter,outside top-20 gap cap (gap 9.8%),outside_top20,,9.75,0.16,,10.06,9.78,-0.011928429423459343,0.00894632206759442,,0.047335984095427296,0.047335984095427296,,,,,,,,outside top-20 gap cap (gap 9.8%)
TRT,2026-04-30,scan_filter,already up 66% in prior 5 days (extended),extension_gate,,11.94,2.41,,11.6,14.07,0.21206896551724147,0.0,,0.3719310344827587,0.843103448275862,,,,,,,,already up 66% in prior 5 days (extended)
TXT,2026-04-30,scan_filter,outside top-20 gap cap (gap 8.4%),outside_top20,,8.38,0.01,,97.125,95.96,-0.024761904761904773,-0.05698841698841695,,0.004993564993564988,0.004993564993564988,,,,,,,,outside top-20 gap cap (gap 8.4%)
USAR,2026-04-30,scan_filter,outside top-20 gap cap (gap 8.3%),outside_top20,,8.35,0.26,,22.63,25.97,0.16349977905435262,0.1657092355280601,,0.2677728678745029,0.2677728678745029,,,,,,,,outside top-20 gap cap (gap 8.3%)
USCB,2026-04-30,scan_filter,outside top-20 gap cap (gap 8.6%),outside_top20,,8.63,0.01,,18.24,18.24,0.006030701754386129,0.006578947368421108,,0.09646381578947384,0.09646381578947384,,,,,,,,outside top-20 gap cap (gap 8.6%)
VCX,2026-04-30,scan_filter,outside top-20 gap cap (gap 8.2%),outside_top20,,8.22,0.05,,93.0,94.79,0.016666666666666635,0.5498924731182794,,1.3417193548387096,2.333225806451613,,,,,,,,outside top-20 gap cap (gap 8.2%)
ZBIO,2026-04-30,scan_filter,outside top-20 gap cap (gap 8.3%),outside_top20,,8.26,0.02,,19.05,19.32,0.016272965879265026,0.011548556430446133,,0.1627296587926508,0.1627296587926508,,,,,,,,outside top-20 gap cap (gap 8.3%)
AKAN,2026-04-29,scan_filter,already up 438% in prior 5 days (extended),extension_gate,,14.35,50.46,,19.46,25.99,1.5159301130524152,0.593011305241521,,3.054465570400822,3.054465570400822,,,,,,,,already up 438% in prior 5 days (extended)
APH,2026-04-29,scan_filter,outside top-20 gap cap (gap 8.5%),outside_top20,,8.54,0.06,,154.0,148.38,-0.04370129870129864,-0.10084415584415585,,0.005961038961039002,0.005961038961039002,,,,,,,,outside top-20 gap cap (gap 8.5%)
AVT,2026-04-29,scan_filter,outside top-20 gap cap (gap 8.6%),outside_top20,,8.58,0.0,,82.45,81.53,0.0007277137659187662,0.015160703456640388,,0.027895694360218277,0.060762886597938166,,,,,,,,outside top-20 gap cap (gap 8.6%)
AVTR,2026-04-29,scan_filter,outside top-20 gap cap (gap 9.4%),outside_top20,,9.41,0.02,,8.5,7.85,-0.047058823529411806,-0.008235294117647092,,0.008823529411764622,0.00941176470588236,,,,,,,,outside top-20 gap cap (gap 9.4%)
COCO,2026-04-29,scan_filter,low volume rel_vol 0.1x < 2.0x (post-open),session_rvol_low,,16.87,0.09,,60.63,66.95,0.08840507999340247,0.132112815437902,,0.14769915883226112,0.2955632525152564,,,,,,,,low volume rel_vol 0.1x < 2.0x (post-open)
EAT,2026-04-29,scan_filter,low volume rel_vol 0.1x < 2.0x (post-open),session_rvol_low,,11.51,0.05,,143.0,147.8,0.06461538461538469,0.028741258741258838,,0.08419580419580414,0.08419580419580414,,,,,,,,low volume rel_vol 0.1x < 2.0x (post-open)
ETSY,2026-04-29,scan_filter,outside top-20 gap cap (gap 8.3%),outside_top20,,8.34,0.03,,67.0,69.6,-0.03970149253731338,-0.030298507462686586,,0.05791044776119396,0.05791044776119396,,,,,,,,outside top-20 gap cap (gap 8.3%)
EXLS,2026-04-29,scan_filter,low volume rel_vol 0.0x < 2.0x (post-open),session_rvol_low,,11.88,0.0,,33.005,31.19,-0.03408574458415402,-0.061657324647780745,,0.0,0.0,,,,,,,,low volume rel_vol 0.0x < 2.0x (post-open)
FCEL,2026-04-29,scan_filter,low volume rel_vol 0.2x < 2.0x (post-open),session_rvol_low,,14.89,0.24,,11.395,13.64,0.1408512505484862,0.12417727073277762,,0.25493637560333493,1.0035103115401491,,,,,,,,low volume rel_vol 0.2x < 2.0x (post-open)
FICO,2026-04-29,scan_filter,outside top-20 gap cap (gap 8.4%),outside_top20,,8.36,0.04,,1088.78,1043.57,-0.05857932732048713,-0.020004041220448552,,0.005712816179577166,0.04120667168757693,,,,,,,,outside top-20 gap cap (gap 8.4%)
FSS,2026-04-29,scan_filter,low volume rel_vol 0.0x < 2.0x (post-open),session_rvol_low,,11.41,0.02,,126.73,121.48,-0.028406849206975525,-0.01664956995186617,,0.01712301743864911,0.01712301743864911,,,,,,,,low volume rel_vol 0.0x < 2.0x (post-open)
FVRR,2026-04-29,scan_filter,low volume rel_vol 0.2x < 2.0x (post-open),session_rvol_low,,16.22,0.16,,12.15,12.12,-0.04197530864197529,-0.0732510288065844,,0.08930041152263367,0.08930041152263367,,,,,,,,low volume rel_vol 0.2x < 2.0x (post-open)
GNRC,2026-04-29,scan_filter,outside top-20 gap cap (gap 9.2%),outside_top20,,9.16,0.03,,243.77,252.92,0.06342043729745254,0.09701768060056613,,0.10454526808056769,0.13549657464002954,,,,,,,,outside top-20 gap cap (gap 9.2%)
ICLR,2026-04-29,scan_filter,low volume rel_vol 0.0x < 2.0x (post-open),session_rvol_low,,15.13,0.02,,116.25,116.17,0.017892473118279555,0.0677849462365591,,0.08090322580645162,0.11595698924731174,,,,,,,,low volume rel_vol 0.0x < 2.0x (post-open)
JLHL,2026-04-29,scan_filter,"quality filter: filter:adv_too_low: $255,964",adv_low,,24.86,1.25,,10.38,13.96,0.128131021194605,1.1406551059730248,,1.6493256262042386,1.9723314065510595,,,,,,,,"quality filter: filter:adv_too_low: $255,964"
LMND,2026-04-29,scan_filter,"routine catalyst, gap 8.4%",catalyst_downgrade,,8.41,0.08,,65.83,56.0,-0.13960200516481844,-0.19489594409843533,,0.0,0.0,,,,,,,,"routine catalyst, gap 8.4%"
LUD,2026-04-29,scan_filter,"pre-mkt volume 1,426 < 25,000 shares",pm_rvol_low,,15.32,0.01,,6.2,6.26,0.0,-0.053225806451612914,,0.13225806451612893,0.13225806451612893,,,,,,,,"pre-mkt volume 1,426 < 25,000 shares"
LXFR,2026-04-29,scan_filter,outside top-20 gap cap (gap 9.1%),outside_top20,,9.1,0.02,,13.79,14.24,0.09137055837563464,0.14720812182741125,,0.15591007976794782,0.16026105873821617,,,,,,,,outside top-20 gap cap (gap 9.1%)
MB,2026-04-29,scan_filter,low volume rel_vol 0.2x < 2.0x (post-open),session_rvol_low,,11.7,0.17,,7.03,7.89,0.22901849217638695,0.17354196301564717,,0.3513513513513513,0.3513513513513513,,,,,,,,low volume rel_vol 0.2x < 2.0x (post-open)
MNTS,2026-04-29,scan_filter,outside top-20 gap cap (gap 8.4%),outside_top20,,8.4,0.24,,5.45,4.38,-0.14862385321100927,-0.11926605504587162,,0.0,0.3394495412844036,,,,,,,,outside top-20 gap cap (gap 8.4%)
MTRN,2026-04-29,scan_filter,low volume rel_vol 0.0x < 2.0x (post-open),session_rvol_low,,12.34,0.01,,179.94,172.54,0.02150716905635214,0.0940313437812605,,0.1219295320662443,0.19826053128820725,,,,,,,,low volume rel_vol 0.0x < 2.0x (post-open)
NEO,2026-04-29,scan_filter,low volume rel_vol 0.2x < 2.0x (post-open),session_rvol_low,,15.85,0.19,,10.25,8.96,-0.09658536585365855,-0.13268292682926824,,0.007804878048780495,0.007804878048780495,,,,,,,,low volume rel_vol 0.2x < 2.0x (post-open)
OCC,2026-04-29,scan_filter,outside top-20 gap cap (gap 8.4%),outside_top20,,8.42,0.01,,9.35,9.12,0.10160427807486642,0.0930481283422461,,0.3090802139037434,0.4267379679144385,,,,,,,,outside top-20 gap cap (gap 8.4%)
OPFI,2026-04-29,scan_filter,outside top-20 gap cap (gap 8.9%),outside_top20,,8.88,0.15,,9.81,9.19,-0.030581039755351754,-0.006116207951070387,,0.02752293577981647,0.11620795107033627,,,,,,,,outside top-20 gap cap (gap 8.9%)
PRCH,2026-04-29,scan_filter,low volume rel_vol 0.2x < 2.0x (post-open),session_rvol_low,,15.95,0.21,,10.1,10.13,-0.04653465346534642,0.09900990099009901,,0.14158415841584157,0.14158415841584157,,,,,,,,low volume rel_vol 0.2x < 2.0x (post-open)
PRG,2026-04-29,scan_filter,low volume rel_vol 0.1x < 2.0x (post-open),session_rvol_low,,13.23,0.08,,32.38,35.84,0.10654725138974662,0.12229771463866586,,0.13789376158122285,0.13789376158122285,,,,,,,,low volume rel_vol 0.1x < 2.0x (post-open)
QNTM,2026-04-29,scan_filter,outside top-20 gap cap (gap 9.5%),outside_top20,,9.52,0.05,,5.43,5.65,0.05524861878453052,-0.027624309392265095,,0.13418047882136283,0.36279926335174967,,,,,,,,outside top-20 gap cap (gap 9.5%)
RILY,2026-04-29,scan_filter,outside top-20 gap cap (gap 8.1%),outside_top20,,8.09,0.01,,7.97,7.56,0.0777917189460477,0.12296110414052693,,0.18318695106649938,0.1894604767879549,,,,,,,,outside top-20 gap cap (gap 8.1%)
ROLR,2026-04-29,scan_filter,outside top-20 gap cap (gap 9.8%),outside_top20,,9.78,0.17,,10.52,9.4,-0.1558935361216729,-0.29657794676806076,,0.01805133079847906,0.01805133079847906,,,,,,,,outside top-20 gap cap (gap 9.8%)
SIMO,2026-04-29,scan_filter,low volume rel_vol 0.4x < 2.0x (post-open),session_rvol_low,,29.98,0.42,,195.0,217.5,0.12194871794871795,0.2561538461538461,,0.27482051282051284,0.4046148717948718,,,,,,,,low volume rel_vol 0.4x < 2.0x (post-open)
SKYQ,2026-04-29,scan_filter,outside top-20 gap cap (gap 8.4%),outside_top20,,8.42,0.29,,6.31,6.27,-0.05705229793977804,-0.29160063391442154,,0.13946117274168002,0.13946117274168002,,,,,,,,outside top-20 gap cap (gap 8.4%)
TEVA,2026-04-29,scan_filter,outside top-20 gap cap (gap 9.3%),outside_top20,,9.27,0.09,,34.0,35.38,0.031470588235294125,0.06882352941176481,,0.07411764705882362,0.0879411764705883,,,,,,,,outside top-20 gap cap (gap 9.3%)
TRT,2026-04-29,scan_filter,"pre-mkt volume 5,371 < 25,000 shares",pm_rvol_low,,8.05,0.06,,12.76,11.14,0.10266457680250787,-0.010971786833855844,,0.24721003134796243,0.6755485893416927,,,,,,,,"pre-mkt volume 5,371 < 25,000 shares"
UMC,2026-04-29,scan_filter,outside top-20 gap cap (gap 8.3%),outside_top20,,8.28,0.03,,12.43,12.75,0.05068382944489146,0.22526146419951737,,0.24296057924376505,0.4022526146419952,,,,,,,,outside top-20 gap cap (gap 8.3%)
VRNS,2026-04-29,scan_filter,low volume rel_vol 0.0x < 2.0x (post-open),session_rvol_low,,13.25,0.02,,29.72,27.29,-0.11507402422611031,-0.07099596231493942,,0.0,0.0,,,,,,,,low volume rel_vol 0.0x < 2.0x (post-open)
WDC,2026-04-29,scan_filter,outside top-20 gap cap (gap 8.5%),outside_top20,,8.49,0.05,,424.352,412.76,0.023961239725510914,0.13855949777543172,,0.1402559667445894,0.23753393409245158,,,,,,,,outside top-20 gap cap (gap 8.5%)
WYY,2026-04-29,scan_filter,outside top-20 gap cap (gap 10.4%),outside_top20,,10.37,0.02,,6.19,6.4,0.02423263327948295,0.31825525040387714,,0.6946688206785137,0.7399030694668819,,,,,,,,outside top-20 gap cap (gap 10.4%)
ARMP,2026-04-28,scan_filter,low volume projected 1.4x < 2.0x (post-open),session_rvol_low,,10.68,0.09,,11.33,9.76,-0.1571050308914386,-0.17387466902030013,,0.07501323918799646,0.07501323918799646,,,,,,,,low volume projected 1.4x < 2.0x (post-open)
AVR,2026-04-28,scan_filter,low volume projected 1.8x < 2.0x (post-open),session_rvol_low,,8.66,0.07,,5.73,5.68,0.02966841186736473,0.08027923211169283,,0.1218150087260034,0.3071553228621291,,,,,,,,low volume projected 1.8x < 2.0x (post-open)
AXGN,2026-04-28,scan_filter,score 30 < 50 (catalyst=routine),score_below_50,30.0,11.37,0.22,routine,43.0,41.99,-0.028604651162790627,0.017209302325581443,,0.06581395348837206,0.06581395348837206,,,,,,,,score 30 < 50 (catalyst=routine)
BBBY,2026-04-28,scan_filter,quality filter: filter:mcap_too_small: $394M < $500M,mcap_low,,33.61,7.62,,7.12,4.74,-0.3230337078651685,-0.30056179775280895,,0.08146067415730338,0.08146067415730338,,,,,,,,quality filter: filter:mcap_too_small: $394M < $500M
