date|ticker|source|target|target_today|group|target_members_at_branch|corr_at_branch|overlap|basket_n|verdict_at_branch|corr_today|verdict_today|current
2026-05-27|CHRD|Hydraulic Fracturing & Completion Services|U.S. Shale & Onshore E&P|U.S. Shale & Onshore E&P|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-29)
2026-05-27|COP|Hydraulic Fracturing & Completion Services|U.S. Shale & Onshore E&P|U.S. Shale & Onshore E&P|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-29)
2026-05-27|CRGY|Hydraulic Fracturing & Completion Services|U.S. Shale & Onshore E&P|U.S. Shale & Onshore E&P|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-28)
2026-05-27|CVX|Hydraulic Fracturing & Completion Services|U.S. Shale & Onshore E&P|U.S. Shale & Onshore E&P|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-29)
2026-05-27|E|Hydraulic Fracturing & Completion Services|U.S. Shale & Onshore E&P|U.S. Shale & Onshore E&P|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-29)
2026-05-27|EOG|Hydraulic Fracturing & Completion Services|U.S. Shale & Onshore E&P|U.S. Shale & Onshore E&P|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-29)
2026-05-27|EQNR|Hydraulic Fracturing & Completion Services|U.S. Shale & Onshore E&P|U.S. Shale & Onshore E&P|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-29)
2026-05-27|FANG|Hydraulic Fracturing & Completion Services|U.S. Shale & Onshore E&P|U.S. Shale & Onshore E&P|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-29)
2026-05-27|GTE|Hydraulic Fracturing & Completion Services|U.S. Shale & Onshore E&P|U.S. Shale & Onshore E&P|oil_gas|0||0|0|unjudgeable:no_history||n/a|no (gone 2026-05-28)
2026-05-27|HAL|Hydraulic Fracturing & Completion Services|U.S. Shale & Onshore E&P|U.S. Shale & Onshore E&P|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-27)
2026-05-27|LBRT|Hydraulic Fracturing & Completion Services|U.S. Shale & Onshore E&P|U.S. Shale & Onshore E&P|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-27)
2026-05-27|OVV|Hydraulic Fracturing & Completion Services|U.S. Shale & Onshore E&P|U.S. Shale & Onshore E&P|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-28)
2026-05-27|OXY|Hydraulic Fracturing & Completion Services|U.S. Shale & Onshore E&P|U.S. Shale & Onshore E&P|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-29)
2026-05-27|PBR|Hydraulic Fracturing & Completion Services|U.S. Shale & Onshore E&P|U.S. Shale & Onshore E&P|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-28)
2026-05-27|PTEN|Hydraulic Fracturing & Completion Services|U.S. Shale & Onshore E&P|U.S. Shale & Onshore E&P|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-27)
2026-05-27|PUMP|Hydraulic Fracturing & Completion Services|U.S. Shale & Onshore E&P|U.S. Shale & Onshore E&P|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-27)
2026-05-27|SM|Hydraulic Fracturing & Completion Services|U.S. Shale & Onshore E&P|U.S. Shale & Onshore E&P|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-29)
2026-05-27|SOC|Hydraulic Fracturing & Completion Services|U.S. Shale & Onshore E&P|U.S. Shale & Onshore E&P|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-29)
2026-05-27|TALO|Hydraulic Fracturing & Completion Services|U.S. Shale & Onshore E&P|U.S. Shale & Onshore E&P|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-29)
2026-05-27|VG|Hydraulic Fracturing & Completion Services|U.S. Shale & Onshore E&P|U.S. Shale & Onshore E&P|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-29)
2026-05-27|VIST|Hydraulic Fracturing & Completion Services|U.S. Shale & Onshore E&P|U.S. Shale & Onshore E&P|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-29)
2026-05-27|WDS|Hydraulic Fracturing & Completion Services|U.S. Shale & Onshore E&P|U.S. Shale & Onshore E&P|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-29)
2026-05-27|XOM|Hydraulic Fracturing & Completion Services|U.S. Shale & Onshore E&P|U.S. Shale & Onshore E&P|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-05-29)
2026-05-28|HAL|Pure-Play Hydraulic Fracturing & Completion Services|U.S. Shale & Onshore E&P|U.S. Shale & Onshore E&P|oil_gas|18|0.8392|38|18|admit||n/a|no (gone 2026-05-29)
2026-05-28|LBRT|Pure-Play Hydraulic Fracturing & Completion Services|U.S. Shale & Onshore E&P|U.S. Shale & Onshore E&P|oil_gas|18|0.6573|38|18|admit||n/a|no (gone 2026-05-29)
2026-05-28|PTEN|Pure-Play Hydraulic Fracturing & Completion Services|U.S. Shale & Onshore E&P|U.S. Shale & Onshore E&P|oil_gas|18|0.9141|38|18|admit||n/a|no (gone 2026-05-29)
2026-05-28|PUMP|Pure-Play Hydraulic Fracturing & Completion Services|U.S. Shale & Onshore E&P|U.S. Shale & Onshore E&P|oil_gas|18|0.6943|38|18|admit||n/a|no (gone 2026-05-29)
2026-05-29|APA|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|3|0.8521|39|3|admit||n/a|no (gone 2026-06-01)
2026-05-29|BATL|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|3|0.7248|39|3|admit||n/a|no (gone 2026-06-01)
2026-05-29|CHRD|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|3|0.8563|39|3|admit||n/a|no (gone 2026-06-01)
2026-05-29|COP|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|3|0.8784|39|3|admit||n/a|no (gone 2026-06-01)
2026-05-29|CVX|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|3|0.8410|39|3|admit||n/a|no (gone 2026-06-01)
2026-05-29|E|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|3|0.7022|39|3|admit||n/a|no (gone 2026-06-01)
2026-05-29|EOG|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|3|0.8550|39|3|admit||n/a|no (gone 2026-06-01)
2026-05-29|FANG|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|3|0.8201|39|3|admit||n/a|no (gone 2026-06-01)
2026-05-29|HAL|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|3|0.7301|39|3|admit||n/a|no (gone 2026-05-29)
2026-05-29|LBRT|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|3|0.5613|39|3|admit||n/a|no (gone 2026-05-29)
2026-05-29|OXY|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|3|0.8471|39|3|admit||n/a|no (gone 2026-06-01)
2026-05-29|PTEN|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|3|0.8463|39|3|admit||n/a|no (gone 2026-05-29)
2026-05-29|PUMP|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|3|0.5946|39|3|admit||n/a|no (gone 2026-05-29)
2026-05-29|SM|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|3|0.8497|39|3|admit||n/a|no (gone 2026-06-01)
2026-05-29|SOC|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|3|0.5974|39|3|admit||n/a|no (gone 2026-06-01)
2026-05-29|TALO|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|3|0.8641|39|3|admit||n/a|no (gone 2026-06-01)
2026-05-29|VIST|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|3|0.7283|39|3|admit||n/a|no (gone 2026-06-01)
2026-05-29|XOM|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|3|0.7961|39|3|admit||n/a|no (gone 2026-06-01)
2026-06-01|ACDC|Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|3|0.4847|40|3|admit||n/a|no (gone 2026-06-02)
2026-06-01|HAL|Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|3|0.7295|40|3|admit||n/a|no (gone 2026-06-02)
2026-06-01|PTEN|Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|3|0.8464|40|3|admit||n/a|no (gone 2026-06-02)
2026-06-01|PUMP|Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|3|0.5939|40|3|admit||n/a|no (gone 2026-06-02)
2026-06-02|ANNA|Pure-Play Hydraulic Fracturing & Completion Services|Hydraulic Fracturing & Completion Services|Hydraulic Fracturing & Completion Services|oil_gas|2||0|2|unjudgeable:thin_basket||n/a|no (gone 2026-06-03)
2026-06-02|HAL|Pure-Play Hydraulic Fracturing & Completion Services|Hydraulic Fracturing & Completion Services|Hydraulic Fracturing & Completion Services|oil_gas|2||0|2|unjudgeable:thin_basket||n/a|no (gone 2026-06-03)
2026-06-02|OVV|Pure-Play Hydraulic Fracturing & Completion Services|Hydraulic Fracturing & Completion Services|Hydraulic Fracturing & Completion Services|oil_gas|2||0|2|unjudgeable:thin_basket||n/a|no (gone 2026-06-03)
2026-06-02|PTEN|Pure-Play Hydraulic Fracturing & Completion Services|Hydraulic Fracturing & Completion Services|Hydraulic Fracturing & Completion Services|oil_gas|2||0|2|unjudgeable:thin_basket||n/a|no (gone 2026-06-03)
2026-06-02|PUMP|Pure-Play Hydraulic Fracturing & Completion Services|Hydraulic Fracturing & Completion Services|Hydraulic Fracturing & Completion Services|oil_gas|2||0|2|unjudgeable:thin_basket||n/a|no (gone 2026-06-03)
2026-06-02|WDS|Pure-Play Hydraulic Fracturing & Completion Services|Hydraulic Fracturing & Completion Services|Hydraulic Fracturing & Completion Services|oil_gas|2||0|2|unjudgeable:thin_basket||n/a|no (gone 2026-06-03)
2026-06-03|APA|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-06-04)
2026-06-03|BATL|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-06-04)
2026-06-03|CHRD|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-06-04)
2026-06-03|COP|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-06-04)
2026-06-03|CVX|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-06-04)
2026-06-03|E|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-06-04)
2026-06-03|EOG|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-06-04)
2026-06-03|FANG|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-06-04)
2026-06-03|HAL|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-06-04)
2026-06-03|OXY|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-06-04)
2026-06-03|PTEN|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-06-04)
2026-06-03|PUMP|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-06-04)
2026-06-03|SM|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-06-04)
2026-06-03|TALO|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-06-04)
2026-06-03|XOM|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-06-04)
2026-06-04|ACDC|Pure-Play Frac & Completion Pressure Pumping Services|U.S. Shale & Onshore E&P|U.S. Shale & Onshore E&P|oil_gas|15|0.6287|43|15|admit||n/a|no (gone 2026-06-09)
2026-06-04|LBRT|Pure-Play Frac & Completion Pressure Pumping Services|U.S. Shale & Onshore E&P|U.S. Shale & Onshore E&P|oil_gas|15|0.6611|43|15|admit||n/a|no (gone 2026-06-09)
2026-06-09|ACDC|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-06-18)
2026-06-09|BATL|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-06-10)
2026-06-09|CHRD|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-06-10)
2026-06-09|EOG|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-06-10)
2026-06-09|FANG|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-06-10)
2026-06-09|HAL|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-06-12)
2026-06-09|OXY|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-06-10)
2026-06-09|PTEN|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-06-12)
2026-06-09|PUMP|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-06-18)
2026-06-09|SM|U.S. Shale & Onshore E&P|Pure-Play Hydraulic Fracturing & Completion Services|Pure-Play Hydraulic Fracturing & Completion Services|oil_gas|0||0|0|unjudgeable:thin_basket||n/a|no (gone 2026-06-10)
2026-06-26|AESI|Oilfield Pressure Pumping & Completion Services|Crude & Product Tanker Shipping|Crude & Product Tanker Shipping|oil_gas|2||0|2|unjudgeable:thin_basket|0.2251|reject|no (gone 2026-06-28)
2026-06-26|LBRT|Oilfield Pressure Pumping & Completion Services|Crude & Product Tanker Shipping|Crude & Product Tanker Shipping|oil_gas|2||0|2|unjudgeable:thin_basket|0.0977|reject|no (gone 2026-06-28)
2026-06-26|PUMP|Oilfield Pressure Pumping & Completion Services|Crude & Product Tanker Shipping|Crude & Product Tanker Shipping|oil_gas|2||0|2|unjudgeable:thin_basket|0.1481|reject|no (gone 2026-06-28)
2026-06-26|WTTR|Oilfield Pressure Pumping & Completion Services|Crude & Product Tanker Shipping|Crude & Product Tanker Shipping|oil_gas|2||0|2|unjudgeable:thin_basket|0.1168|reject|no (gone 2026-06-28)
2026-06-30|AESI|Oilfield Pressure Pumping & Completion Services|Midstream Energy Infrastructure & Pipeline Operators|Midstream Energy Infrastructure & Pipeline Operators|oil_gas|9|0.3351|60|9|reject||n/a|no (gone 2026-07-01)
2026-06-30|LBRT|Oilfield Pressure Pumping & Completion Services|Midstream Energy Infrastructure & Pipeline Operators|Midstream Energy Infrastructure & Pipeline Operators|oil_gas|9|0.4327|60|9|admit||n/a|no (gone 2026-07-01)
2026-06-30|PUMP|Oilfield Pressure Pumping & Completion Services|Midstream Energy Infrastructure & Pipeline Operators|Midstream Energy Infrastructure & Pipeline Operators|oil_gas|9|0.4623|60|9|admit||n/a|no (gone 2026-07-01)
2026-06-30|WTTR|Oilfield Pressure Pumping & Completion Services|Midstream Energy Infrastructure & Pipeline Operators|Midstream Energy Infrastructure & Pipeline Operators|oil_gas|9|0.4926|60|9|admit||n/a|no (gone 2026-07-01)
2026-07-01|DHT|Crude & Product Tanker Shipping|Midstream Energy Infrastructure & Pipeline Operators|Midstream Energy Infrastructure & Pipeline Operators|oil_gas|7|0.1131|60|7|reject||n/a|no (gone 2026-07-02)
2026-07-01|NAT|Crude & Product Tanker Shipping|Midstream Energy Infrastructure & Pipeline Operators|Midstream Energy Infrastructure & Pipeline Operators|oil_gas|7|0.2602|60|7|reject||n/a|no (gone 2026-07-06)
2026-07-01|GD|Large Defense Contractors & Aerospace Primes|Satellite Communications & Space Data Services|Satellite Communications & Space Data Services|satellite|5|-0.0269|60|5|reject||n/a|no (gone 2026-07-06)
2026-07-01|RTX|Large Defense Contractors & Aerospace Primes|Satellite Communications & Space Data Services|Satellite Communications & Space Data Services|satellite|5|0.0675|60|5|reject||n/a|no (gone 2026-07-06)
2026-07-07|AROC|Oilfield Pressure Pumping & Completion Services|U.S. Petroleum Refining & Downstream Processing|U.S. Petroleum Refining & Downstream Processing|oil_gas|6|0.2345|60|6|reject||n/a|no (gone 2026-07-08)
2026-07-07|KGS|Oilfield Pressure Pumping & Completion Services|U.S. Petroleum Refining & Downstream Processing|U.S. Petroleum Refining & Downstream Processing|oil_gas|6|0.2012|60|6|reject||n/a|no (gone 2026-07-08)
2026-07-15|AROC|Oilfield Pressure Pumping & Completion Services|U.S. Petroleum Refining & Downstream Processing|U.S. Petroleum Refining & Downstream Processing|oil_gas|6|0.2680|60|6|reject||n/a|no (gone 2026-07-16)
2026-07-15|KGS|Oilfield Pressure Pumping & Completion Services|U.S. Petroleum Refining & Downstream Processing|U.S. Petroleum Refining & Downstream Processing|oil_gas|6|0.2114|60|6|reject||n/a|no (gone 2026-07-16)
2026-07-23|AVA|Regulated Electric & Gas Utility Companies|U.S. Petroleum Refining & Downstream Processing|U.S. Petroleum Refining & Downstream Processing|oil_gas|7|0.2962|60|7|reject||n/a|no (gone 2026-07-24)
2026-07-23|BKH|Regulated Electric & Gas Utility Companies|U.S. Petroleum Refining & Downstream Processing|U.S. Petroleum Refining & Downstream Processing|oil_gas|7|0.2370|60|7|reject||n/a|no (gone 2026-07-24)
2026-07-23|NJR|Regulated Electric & Gas Utility Companies|U.S. Petroleum Refining & Downstream Processing|U.S. Petroleum Refining & Downstream Processing|oil_gas|7|0.3378|60|7|reject||n/a|no (gone 2026-07-24)
2026-07-23|NWE|Regulated Electric & Gas Utility Companies|U.S. Petroleum Refining & Downstream Processing|U.S. Petroleum Refining & Downstream Processing|oil_gas|7|0.2502|60|7|reject||n/a|no (gone 2026-07-24)
2026-07-23|POR|Regulated Electric & Gas Utility Companies|U.S. Petroleum Refining & Downstream Processing|U.S. Petroleum Refining & Downstream Processing|oil_gas|7|0.2581|60|7|reject||n/a|no (gone 2026-07-24)
2026-07-23|SR|Regulated Electric & Gas Utility Companies|U.S. Petroleum Refining & Downstream Processing|U.S. Petroleum Refining & Downstream Processing|oil_gas|7|0.3843|60|7|admit||n/a|no (gone 2026-07-24)
2026-07-30|AVA|Regulated Gas & Electric Distribution Utilities|U.S. Petroleum Refining & Downstream Processing|U.S. Petroleum Refining & Downstream Processing|oil_gas|7|0.3207|60|7|reject||n/a|no (gone 2026-07-31)
2026-07-30|BKH|Regulated Gas & Electric Distribution Utilities|U.S. Petroleum Refining & Downstream Processing|U.S. Petroleum Refining & Downstream Processing|oil_gas|7|0.2376|60|7|reject||n/a|no (gone 2026-07-31)
2026-07-30|NJR|Regulated Gas & Electric Distribution Utilities|U.S. Petroleum Refining & Downstream Processing|U.S. Petroleum Refining & Downstream Processing|oil_gas|7|0.3501|60|7|admit||n/a|no (gone 2026-07-31)
2026-07-30|NWE|Regulated Gas & Electric Distribution Utilities|U.S. Petroleum Refining & Downstream Processing|U.S. Petroleum Refining & Downstream Processing|oil_gas|7|0.2567|60|7|reject||n/a|no (gone 2026-07-31)
2026-08-11|ATI|Aerospace Precision Components & Supply Chain|Defense Electronics & Aerospace Subsystem Suppliers|Defense Electronics & Aerospace Subsystem Suppliers|satellite|4|0.0011|60|4|reject|0.3875|admit|yes
2026-08-11|BA|Aerospace Precision Components & Supply Chain|Defense Electronics & Aerospace Subsystem Suppliers|Defense Electronics & Aerospace Subsystem Suppliers|satellite|4|0.3490|60|4|reject|0.2615|reject|no (gone 2026-08-20)
2026-08-11|DPC|Aerospace Precision Components & Supply Chain|Defense Electronics & Aerospace Subsystem Suppliers|Defense Electronics & Aerospace Subsystem Suppliers|satellite|4|0.1429|31|4|reject|0.4275|admit|no (gone 2026-08-20)
2026-08-11|EMBJ|Aerospace Precision Components & Supply Chain|Defense Electronics & Aerospace Subsystem Suppliers|Defense Electronics & Aerospace Subsystem Suppliers|satellite|4|0.1732|60|4|reject|0.1375|reject|yes
2026-08-11|RTX|Aerospace Precision Components & Supply Chain|Defense Electronics & Aerospace Subsystem Suppliers|Defense Electronics & Aerospace Subsystem Suppliers|satellite|4|0.0691|60|4|reject|0.1151|reject|yes
2026-08-11|APA|U.S. Oil & Gas E&P Recovery|Oilfield Services & Drilling Rigs|Oilfield Services & Drilling Rigs|oil_gas|4|0.6546|60|4|admit||n/a|no (gone 2026-08-14)
2026-08-11|CRK|U.S. Oil & Gas E&P Recovery|Oilfield Services & Drilling Rigs|Oilfield Services & Drilling Rigs|oil_gas|4|0.4968|60|4|admit||n/a|no (gone 2026-08-14)
2026-08-11|NOG|U.S. Oil & Gas E&P Recovery|Oilfield Services & Drilling Rigs|Oilfield Services & Drilling Rigs|oil_gas|4|0.5605|60|4|admit||n/a|no (gone 2026-08-14)
2026-08-11|OVV|U.S. Oil & Gas E&P Recovery|Oilfield Services & Drilling Rigs|Oilfield Services & Drilling Rigs|oil_gas|4|0.6645|60|4|admit||n/a|no (gone 2026-08-14)
2026-08-11|TALO|U.S. Oil & Gas E&P Recovery|Oilfield Services & Drilling Rigs|Oilfield Services & Drilling Rigs|oil_gas|4|0.5336|60|4|admit||n/a|no (gone 2026-08-14)
2026-08-11|DHT|Global Crude & Product Tanker Fleet Operators|Oilfield Services & Drilling Rigs|Oilfield Services & Drilling Rigs|oil_gas|9|0.0503|60|9|reject||n/a|no (gone 2026-08-14)
2026-08-11|FRO|Global Crude & Product Tanker Fleet Operators|Oilfield Services & Drilling Rigs|Oilfield Services & Drilling Rigs|oil_gas|9|0.1079|60|9|reject||n/a|no (gone 2026-08-14)
2026-08-11|INSW|Global Crude & Product Tanker Fleet Operators|Oilfield Services & Drilling Rigs|Oilfield Services & Drilling Rigs|oil_gas|9|0.1589|60|9|reject||n/a|no (gone 2026-08-14)
2026-08-11|NAT|Global Crude & Product Tanker Fleet Operators|Oilfield Services & Drilling Rigs|Oilfield Services & Drilling Rigs|oil_gas|9|0.1866|60|9|reject||n/a|no (gone 2026-08-14)
2026-08-11|TNK|Global Crude & Product Tanker Fleet Operators|Oilfield Services & Drilling Rigs|Oilfield Services & Drilling Rigs|oil_gas|9|0.2190|60|9|reject||n/a|no (gone 2026-08-14)
2026-08-11|AEE|Regulated Electric & Gas Utilities Rotation|Oilfield Services & Drilling Rigs|Oilfield Services & Drilling Rigs|oil_gas|14|0.2780|60|14|reject||n/a|no (gone 2026-08-12)
2026-08-11|AEP|Regulated Electric & Gas Utilities Rotation|Oilfield Services & Drilling Rigs|Oilfield Services & Drilling Rigs|oil_gas|14|0.3163|60|14|reject||n/a|no (gone 2026-08-12)
2026-08-11|CMS|Regulated Electric & Gas Utilities Rotation|Oilfield Services & Drilling Rigs|Oilfield Services & Drilling Rigs|oil_gas|14|0.2404|60|14|reject||n/a|no (gone 2026-08-12)
2026-08-11|CNP|Regulated Electric & Gas Utilities Rotation|Oilfield Services & Drilling Rigs|Oilfield Services & Drilling Rigs|oil_gas|14|0.3041|60|14|reject||n/a|no (gone 2026-08-12)
