ticker|theme|stage|members_n|corr_in|verdict_in|corr_oos|oos_overlap|sector|paying
EXE|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.7116|admit|0.816|9|Energy|True
TTE|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.8396|admit|0.9488|9|Energy|True
MPLX|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.4048|admit|0.2636|9|Energy|True
XPRO|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.323|reject|0.853|9|Energy|True
NOV|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.6153|admit|0.5966|9|Energy|True
MTDR|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.8366|admit|0.9442|9|Energy|True
OKE|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.7477|admit|0.5086|9|Energy|True
EPD|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.6621|admit|0.6702|9|Energy|True
EQT|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.6631|admit|0.7146|9|Energy|True
RRC|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.7289|admit|0.8971|9|Energy|True
CRC|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.7844|admit|0.9745|9|Energy|True
YPF|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.6688|admit|0.9003|9|Energy|True
BP|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.8689|admit|0.9169|9|Energy|True
DEC|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.6113|admit|0.7418|9|Energy|True
WHD|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.3771|admit|0.6369|9|Energy|True
PBR|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.8028|admit|0.889|9|Energy|True
WDS|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.7918|admit|0.8412|9|Energy|True
CRGY|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.856|admit|0.9732|9|Energy|True
PAA|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.7089|admit|0.7255|9|Energy|True
FTK|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|-0.0993|reject|-0.1015|9|Energy|True
CHRD|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.9035|admit|0.9819|9|Energy|True
HAL|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.7394|admit|0.8678|9|Energy|True
XOM|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.8533|admit|0.9621|9|Energy|True
CVE|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.867|admit|0.9166|9|Energy|True
NOG|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.7481|admit|0.951|9|Energy|True
MUR|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.7341|admit|0.9552|9|Energy|True
EQNR|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.8978|admit|0.954|9|Energy|True
COP|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.9076|admit|0.9911|9|Energy|True
EOG|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.8651|admit|0.9716|9|Energy|True
HESM|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.6711|admit|0.5387|9|Energy|True
SM|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.8942|admit|0.9258|9|Energy|True
APA|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.8774|admit|0.9173|9|Energy|True
SU|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.8369|admit|0.9854|9|Energy|True
NESR|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.2894|reject|0.1354|9|Energy|True
OXY|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.9357|admit|0.9715|9|Energy|True
FANG|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.916|admit|0.8855|9|Energy|True
OVV|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.9037|admit|0.9132|9|Energy|True
PAGP|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.7062|admit|0.5287|9|Energy|True
EC|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.5434|admit|0.8022|9|Energy|True
CNQ|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.9082|admit|0.898|9|Energy|True
VIST|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.6983|admit|0.884|9|Energy|True
LNG|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.7001|admit|0.0336|9|Energy|True
PTEN|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.8367|admit|0.9283|9|Energy|True
TALO|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.7709|admit|0.9537|9|Energy|True
HP|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.8097|admit|0.8966|9|Energy|True
WTTR|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.2941|reject|0.3305|9|Energy|True
AR|Energy Supply Disruption: Middle East Geopolitical Risk|Mainstream|59|0.7432|admit|0.8955|9|Energy|True
NWG|Global Bank Stocks: Rising-Rate NIM Expansion Play|Mainstream|9|0.753|admit|0.805|9|Financial Services|True
DB|Global Bank Stocks: Rising-Rate NIM Expansion Play|Mainstream|9|0.7215|admit|0.8134|9|Financial Services|True
BCS|Global Bank Stocks: Rising-Rate NIM Expansion Play|Mainstream|9|0.8106|admit|0.8301|9|Financial Services|True
SAN|Global Bank Stocks: Rising-Rate NIM Expansion Play|Mainstream|9|0.7674|admit|0.7645|9|Financial Services|True
ING|Global Bank Stocks: Rising-Rate NIM Expansion Play|Mainstream|9|0.8561|admit|0.8496|9|Financial Services|True
BBVA|Global Bank Stocks: Rising-Rate NIM Expansion Play|Mainstream|9|0.757|admit|0.7763|9|Financial Services|True
UBS|Global Bank Stocks: Rising-Rate NIM Expansion Play|Mainstream|9|0.5429|admit|0.4626|9|Financial Services|True
HSBC|Global Bank Stocks: Rising-Rate NIM Expansion Play|Mainstream|9|0.7004|admit|0.705|9|Financial Services|True
LYG|Global Bank Stocks: Rising-Rate NIM Expansion Play|Mainstream|9|0.8931|admit|0.807|9|Financial Services|True
CHTR|Legacy Telecom & Pay-TV/Broadcasting Distribution Rebound|Nascent|4|0.3027|reject|-0.5338|9|Communication Services|False
TDS|Legacy Telecom & Pay-TV/Broadcasting Distribution Rebound|Nascent|4|0.2309|reject|0.4219|9|Communication Services|False
ECHO|Legacy Telecom & Pay-TV/Broadcasting Distribution Rebound|Nascent|4|0.0318|reject|-0.2819|9|Communication Services|False
NMAX|Legacy Telecom & Pay-TV/Broadcasting Distribution Rebound|Nascent|4|0.3633|admit|-0.0976|9|Communication Services|False
SMR|Microreactor & Small Modular Reactor Pure-Play Developers|Nascent|4|0.8433|admit|0.9501|9|Industrials|False
XE|Microreactor & Small Modular Reactor Pure-Play Developers|Nascent|4|0.6812|admit|0.716|9|Industrials|False
NNE|Microreactor & Small Modular Reactor Pure-Play Developers|Nascent|4|0.8493|admit|0.8426|9|Industrials|False
OKLO|Microreactor & Small Modular Reactor Pure-Play Developers|Nascent|4|0.87|admit|0.9378|9|Utilities|False
AXSM|Neurology & Rare Disease CNS Biopharmaceuticals|Nascent|5|0.5108|admit|0.6477|9|Healthcare|False
BIIB|Neurology & Rare Disease CNS Biopharmaceuticals|Nascent|5|0.2601|reject|0.1315|9|Healthcare|False
EWTX|Neurology & Rare Disease CNS Biopharmaceuticals|Nascent|5|0.2888|reject|0.4836|9|Healthcare|False
BMRN|Neurology & Rare Disease CNS Biopharmaceuticals|Nascent|5|0.3948|admit|0.5266|9|Healthcare|False
ARWR|Neurology & Rare Disease CNS Biopharmaceuticals|Nascent|5|0.3261|reject|0.2442|9|Healthcare|False
