id|ticker|alert_date|signal_type|status|skip_reason|orb_high|orb_low|atr_14|entry_price|stop_price|hard_stop|risk_dollars|entry_shares|remaining_shares|partial_taken|total_pnl|hold_days|created_at|closed_at|quarantined|was_replayed|exits_json
199|FROG|2026-06-29|9m_day2|closed||88.8799999999999954525264911353588104248046875|87.5919999999999987494447850622236728668212890625||88.8799999999999954525264911353588104248046875|93.253999999999990677679306827485561370849609375|78.8599999999999994315658113919198513031005859375|370.740000000000009094947017729282379150390625|37|0|t|129.6233333333335622228332795202732086181640625|15|2026-06-29 14:00:03.236026+00|2026-08-18 05:06:11.011798+00|f|t|[{"pnl": 73.13666666666676, "time": "2026-07-02T16:00:00", "price": 94.81, "reason": "partial_profit", "shares": 12.333333333333334}, {"pnl": 56.486666666666814, "time": "2026-07-14T16:00:00", "price": 91.17, "reason": "sma_trail_stop", "shares": 24.666666666666664}]
200|IBRX|2026-06-29|9m_day2|closed||8.92999999999999971578290569595992565155029296875|8.3335000000000007958078640513122081756591796875||8.92999999999999971578290569595992565155029296875|7.6699999999999999289457264239899814128875732421875|7.6699999999999999289457264239899814128875732421875|374.220000000000027284841053187847137451171875|297|0|f|-374.2199999999999135980033315718173980712890625|49|2026-06-29 14:00:03.236119+00|2026-08-17 20:50:09.19835+00|t|f|[{"pnl": -374.2199999999999, "time": "2026-08-17T16:00:00", "price": 7.67, "reason": "stop_hit", "shares": 297.0}]
193|MSFT|2026-06-29|9m_day2|closed||379.76999999999998181010596454143524169921875|375.220000000000027284841053187847137451171875||379.76999999999998181010596454143524169921875|385.20900000000000318323145620524883270263671875|355.43000000000000682121026329696178436279296875|365.1000000000000227373675443232059478759765625|15|0|t|105.2000000000003865352482534945011138916015625|15|2026-06-29 14:00:01.661766+00|2026-08-18 05:06:10.770322+00|f|t|[{"pnl": 53.600000000000136, "time": "2026-07-02T16:00:00", "price": 390.49, "reason": "partial_profit", "shares": 5.0}, {"pnl": 51.60000000000025, "time": "2026-07-14T16:00:00", "price": 384.93, "reason": "sma_trail_stop", "shares": 10.0}]
196|SDOT|2026-06-29|9m_day2|no_entry||20.6700000000000017053025658242404460906982421875|19|||||||0|f|||2026-06-29 14:00:01.683153+00||f|f|[]
197|SNOW|2026-06-29|9m_day2|closed||252.05500000000000682121026329696178436279296875|248.1299999999999954525264911353588104248046875||252.05500000000000682121026329696178436279296875|269.81900000000001682565198279917240142822265625|222.44999999999998863131622783839702606201171875|355.259999999999990905052982270717620849609375|12|0|t|158.339999999999918145476840436458587646484375|23|2026-06-29 14:00:03.235773+00|2026-08-18 05:06:10.527839+00|f|t|[{"pnl": 32.37999999999988, "time": "2026-07-02T16:00:00", "price": 260.15, "reason": "partial_profit", "shares": 4.0}, {"pnl": 125.96000000000004, "time": "2026-07-22T16:00:00", "price": 267.8, "reason": "sma_trail_stop", "shares": 8.0}]
192|STUB|2026-06-29|9m_day2|closed||12.5299999999999993605115378159098327159881591796875|12.3900000000000005684341886080801486968994140625||12.5299999999999993605115378159098327159881591796875|11.5099999999999997868371792719699442386627197265625|11.5099999999999997868371792719699442386627197265625|374.33999999999997498889570124447345733642578125|367|0|f|-374.33999999999986130205797962844371795654296875|49|2026-06-29 14:00:01.661939+00|2026-08-17 20:50:08.715941+00|t|f|[{"pnl": -374.33999999999986, "time": "2026-08-17T16:00:00", "price": 11.51, "reason": "stop_hit", "shares": 367.0}]
191|UBER|2026-06-29|9m_day2|closed||76.7600000000000051159076974727213382720947265625|75.969999999999998863131622783839702606201171875||76.7600000000000051159076974727213382720947265625|72.4500000000000028421709430404007434844970703125|72.4500000000000028421709430404007434844970703125|370.66000000000002501110429875552654266357421875|86|0|f|-370.6600000000001955413608811795711517333984375|1|2026-06-29 14:00:01.661787+00|2026-06-30 20:50:08.659359+00|f|f|[{"pnl": -370.6600000000002, "time": "2026-06-30T16:00:00", "price": 72.45, "reason": "stop_hit", "shares": 86.0}]
201|AVAV|2026-06-30|magna53|no_entry||178.5|162.30000000000001136868377216160297393798828125|||||||0|f|||2026-06-30 14:00:00.192821+00||f|f|[]
202|DLO|2026-07-02|9m_day2|closed||15.0894999999999992468247000942938029766082763671875|14.6899999999999995026200849679298698902130126953125||15.0894999999999992468247000942938029766082763671875|15.0894999999999992468247000942938029766082763671875|13.5600000000000004973799150320701301097869873046875|825.9299999999999499777914024889469146728515625|540|0|t|-395.72999999999950659912428818643093109130859375|46|2026-07-02 14:00:01.746653+00|2026-08-17 20:50:09.682994+00|t|f|[{"pnl": 28.890000000000136, "time": "2026-07-06T16:00:00", "price": 15.25, "reason": "partial_profit", "shares": 180.0}, {"pnl": -424.61999999999966, "time": "2026-08-17T16:00:00", "price": 13.91, "reason": "sma_trail_stop", "shares": 360.0}]
203|NKE|2026-07-02|9m_day2|closed||44.78999999999999914734871708787977695465087890625|43.909999999999996589394868351519107818603515625||44.78999999999999914734871708787977695465087890625|40.1099999999999994315658113919198513031005859375|40.1099999999999994315658113919198513031005859375|823.6799999999999499777914024889469146728515625|176|0|f|-823.6799999999999499777914024889469146728515625|46|2026-07-02 14:00:01.746643+00|2026-08-17 20:50:09.926586+00|t|f|[{"pnl": -823.68, "time": "2026-08-17T16:00:00", "price": 40.11, "reason": "stop_hit", "shares": 176.0}]
204|WULF|2026-07-06|magna53|closed||24.89999999999999857891452847979962825775146484375|23.690000000000001278976924368180334568023681640625|2.223210714285714484361733411788009107112884521484375|24.89999999999999857891452847979962825775146484375|23.690000000000001278976924368180334568023681640625|23.690000000000001278976924368180334568023681640625|846.799999999999954525264911353588104248046875|699|0|f|-845.7899999999981446308083832263946533203125|1|2026-07-06 14:00:00.886941+00|2026-07-07 20:50:10.633738+00|f|f|[{"pnl": -845.7899999999981, "time": "2026-07-07T16:00:00", "price": 23.69, "reason": "stop_hit", "shares": 699.0}]
205|DOCN|2026-07-07|magna53|no_entry||146.56999999999999317878973670303821563720703125|141.490000000000009094947017729282379150390625|||||||0|f|||2026-07-07 14:00:00.127754+00||f|f|[]
206|PENG|2026-07-09|9m_day2|no_entry||87.780000000000001136868377216160297393798828125|82.409999999999996589394868351519107818603515625|||||||0|f|||2026-07-09 14:00:00.432868+00||f|f|[]
208|CRCL|2026-07-10|magna53|closed||72.06000000000000227373675443232059478759765625|69.2900000000000062527760746888816356658935546875|5.6673571428571420938169467262923717498779296875|72.06000000000000227373675443232059478759765625|69.2900000000000062527760746888816356658935546875|69.2900000000000062527760746888816356658935546875|430.3600000000000136424205265939235687255859375|155|0|f|-429.34999999999939745976007543504238128662109375|3|2026-07-10 14:00:00.749173+00|2026-07-13 20:50:10.365414+00|f|f|[{"pnl": -429.3499999999994, "time": "2026-07-13T16:00:00", "price": 69.29, "reason": "stop_hit", "shares": 155.0}]
207|WDFC|2026-07-10|magna53|no_entry||298.8990000000000009094947017729282379150390625|287.06000000000000227373675443232059478759765625|||||||0|f|||2026-07-10 14:00:00.491561+00||f|f|[]
210|CLSK|2026-07-14|magna53|no_entry||15.0999999999999996447286321199499070644378662109375|13.3800000000000007815970093361102044582366943359375|||||||0|f|||2026-07-14 14:00:00.260418+00||f|f|[]
209|QTTB|2026-07-14|9m_day2|no_entry||23.2576999999999998181010596454143524169921875|21.14999999999999857891452847979962825775146484375|||||||0|f|||2026-07-14 14:00:00.260344+00||f|f|[]
211|TSEM|2026-07-14|magna53|closed||274|266.33999999999997498889570124447345733642578125|21.63180000000000546833689440973103046417236328125|274|266.33999999999997498889570124447345733642578125|266.33999999999997498889570124447345733642578125|400.70999999999997953636921010911464691162109375|52|0|f|-398.320000000001300577423535287380218505859375|1|2026-07-14 14:00:00.324545+00|2026-07-15 20:50:11.934831+00|f|f|[{"pnl": -398.3200000000013, "time": "2026-07-15T16:00:00", "price": 266.34, "reason": "stop_hit", "shares": 52.0}]
213|AEHR|2026-07-15|magna53|closed||106.3700000000000045474735088646411895751953125|95|9.428764285714283488459841464646160602569580078125|106.3700000000000045474735088646411895751953125|95|95|415.54000000000002046363078989088535308837890625|36|0|f|-409.32000000000016370904631912708282470703125|1|2026-07-15 14:00:00.209678+00|2026-07-16 20:50:10.511795+00|f|f|[{"pnl": -409.32000000000016, "time": "2026-07-16T16:00:00", "price": 95.0, "reason": "stop_hit", "shares": 36.0}]
212|MANE|2026-07-15|magna53|closed||122.3900000000000005684341886080801486968994140625|118|8.9457000000000022055246517993509769439697265625|122.3900000000000005684341886080801486968994140625|118|118|415.54000000000002046363078989088535308837890625|94|0|f|-412.660000000000081854523159563541412353515625|1|2026-07-15 14:00:00.197925+00|2026-07-16 20:50:10.274602+00|f|f|[{"pnl": -412.6600000000001, "time": "2026-07-16T16:00:00", "price": 118.0, "reason": "stop_hit", "shares": 94.0}]
214|OI|2026-07-16|9m_day2|closed||9.78999999999999914734871708787977695465087890625|9.46000000000000085265128291212022304534912109375||9.78999999999999914734871708787977695465087890625|8.4199999999999999289457264239899814128875732421875|8.4199999999999999289457264239899814128875732421875|432.92000000000001591615728102624416351318359375|316|0|f|-432.9199999999997316990629769861698150634765625|32|2026-07-16 14:00:00.226661+00|2026-08-17 20:50:10.168315+00|t|f|[{"pnl": -432.91999999999973, "time": "2026-08-17T16:00:00", "price": 8.42, "reason": "stop_hit", "shares": 316.0}]
216|HUT|2026-07-20|magna53|closed||104.5100000000000051159076974727213382720947265625|100.81000000000000227373675443232059478759765625|10.8689785714285722661998079274781048297882080078125|104.5100000000000051159076974727213382720947265625|100.81000000000000227373675443232059478759765625|100.81000000000000227373675443232059478759765625|364.55000000000001136868377216160297393798828125|98|0|f|-362.6000000000002501110429875552654266357421875|28|2026-07-20 14:00:00.244155+00|2026-08-17 20:50:10.4097+00|t|f|[{"pnl": -362.60000000000025, "time": "2026-08-17T16:00:00", "price": 100.81, "reason": "stop_hit", "shares": 98.0}]
215|WU|2026-07-20|9m_day2|no_entry||8.660000000000000142108547152020037174224853515625|8.4900000000000002131628207280300557613372802734375|||||||0|f|||2026-07-20 14:00:00.176658+00||f|f|[]
218|ADVB|2026-07-21|9m_day2|no_entry||8.9000000000000003552713678800500929355621337890625|7.82000000000000028421709430404007434844970703125|||||||0|f|||2026-07-21 14:00:00.175552+00||f|f|[]
217|ZYBT|2026-07-21|9m_day2|no_entry||4.339999999999999857891452847979962825775146484375|2.95000000000000017763568394002504646778106689453125|||||||0|f|||2026-07-21 14:00:00.175519+00||f|f|[]
219|ARWR|2026-07-22|magna53|closed||89.2099999999999937472239253111183643341064453125|84.340000000000003410605131648480892181396484375|4.04524999999999845812226340058259665966033935546875|89.2099999999999937472239253111183643341064453125|89.2099999999999937472239253111183643341064453125|84.340000000000003410605131648480892181396484375|403.18000000000000682121026329696178436279296875|82|0|t|-41.81999999999925421434454619884490966796875|26|2026-07-22 14:00:00.180791+00|2026-08-17 20:50:10.885562+00|t|f|[{"pnl": -13.93999999999975, "time": "2026-08-17T16:00:00", "price": 88.7, "reason": "partial_profit", "shares": 27.333333333333332}, {"pnl": -27.879999999999505, "time": "2026-08-17T16:00:00", "price": 88.7, "reason": "sma_trail_stop", "shares": 54.66666666666667}]
220|SMCI|2026-07-22|magna53|closed||29.809999999999998721023075631819665431976318359375|28.5|1.5697142857142856176011491697863675653934478759765625|29.809999999999998721023075631819665431976318359375|28.5|28.5|403.18000000000000682121026329696178436279296875|307|0|f|-402.16999999999961801222525537014007568359375|5|2026-07-22 14:00:00.189114+00|2026-08-18 05:06:11.260608+00|f|t|[{"pnl": -402.1699999999996, "time": "2026-07-27T16:00:00", "price": 28.5, "reason": "stop_hit", "shares": 307.0}]
222|BLFS|2026-07-23|9m_day2|no_entry||32.22999999999999687361196265555918216705322265625|31.14999999999999857891452847979962825775146484375|||||||0|f|||2026-07-23 14:00:00.330342+00||f|f|[]
223|NVCR|2026-07-23|magna53|gate_blocked|setup:stop_too_wide: ORB range $1.55 (8.6%) > 1.5x ATR $1.32|19.550000000000000710542735760100185871124267578125|18|||||||0|f|||2026-07-23 14:00:00.333765+00||f|f|[]
221|PN|2026-07-23|9m_day2|no_entry||8.71000000000000085265128291212022304534912109375|8|||||||0|f|||2026-07-23 14:00:00.330269+00||f|f|[]
224|THC|2026-07-24|magna53|no_entry||246.55500000000000682121026329696178436279296875|233.580000000000012505552149377763271331787109375|||||||0|f|||2026-07-24 14:00:00.195979+00||f|f|[]
225|WKC|2026-07-24|magna53|gate_blocked|setup:stop_too_wide: ORB range $2.38 (6.2%) > 1.5x ATR $1.38|40.89999999999999857891452847979962825775146484375|38.52000000000000312638803734444081783294677734375|||||||0|f|||2026-07-24 14:00:00.200012+00||f|f|[]
226|CLF|2026-07-27|9m_day2|no_entry||12.28999999999999914734871708787977695465087890625|11.7520000000000006679101716144941747188568115234375|||||||0|f|||2026-07-27 14:00:00.241458+00||f|f|[]
227|QBTS|2026-07-27|magna53|closed||18.605199999999999960209606797434389591217041015625|17.75|1.2432357142857146659054023984936065971851348876953125|18.605199999999999960209606797434389591217041015625|17.75|17.75|449.23000000000001818989403545856475830078125|525|0|f|-448.97999999999996134647517465054988861083984375|1|2026-07-27 14:00:00.253661+00|2026-07-28 20:50:11.211611+00|f|f|[{"pnl": -448.97999999999996, "time": "2026-07-28T16:00:00", "price": 17.75, "reason": "stop_hit", "shares": 525.0}]
229|CORZ|2026-07-28|magna53|no_entry||20.969999999999998863131622783839702606201171875|19.75|||||||0|f|||2026-07-28 14:00:00.18449+00||f|f|[]
228|JBS|2026-07-28|9m_day2|closed||14.2349999999999994315658113919198513031005859375|13.824999999999999289457264239899814128875732421875||14.2349999999999994315658113919198513031005859375|14.2349999999999994315658113919198513031005859375|12.6500000000000003552713678800500929355621337890625|448.55000000000001136868377216160297393798828125|283|0|t|-224.9850000000000136424205265939235687255859375|20|2026-07-28 14:00:00.184517+00|2026-08-17 20:50:11.123895+00|t|f|[{"pnl": -74.99499999999999, "time": "2026-08-17T16:00:00", "price": 13.44, "reason": "partial_profit", "shares": 94.33333333333333}, {"pnl": -149.99, "time": "2026-08-17T16:00:00", "price": 13.44, "reason": "sma_trail_stop", "shares": 188.66666666666669}]
230|TER|2026-07-29|magna53|closed||369.30000000000001136868377216160297393798828125|357.8899999999999863575794734060764312744140625|28.203142857142854182939117890782654285430908203125|369.30000000000001136868377216160297393798828125|357.8899999999999863575794734060764312744140625|357.8899999999999863575794734060764312744140625|449.23000000000001818989403545856475830078125|39|0|f|-444.99000000000097543306765146553516387939453125|1|2026-07-29 14:00:00.165169+00|2026-07-30 20:50:11.469528+00|f|f|[{"pnl": -444.990000000001, "time": "2026-07-30T16:00:00", "price": 357.89, "reason": "stop_hit", "shares": 39.0}]
232|ARM|2026-07-30|magna53|no_entry||268.48000000000001818989403545856475830078125|250|||||||0|f|||2026-07-30 14:00:00.291361+00||f|f|[]
236|CORT|2026-07-30|magna53|gate_blocked|setup:stop_too_wide: ORB range $8.10 (7.7%) > 1.5x ATR $6.89|112.849999999999994315658113919198513031005859375|104.75|||||||0|f|||2026-07-30 14:00:00.348373+00||f|f|[]
235|EME|2026-07-30|magna53|closed||793.990000000000009094947017729282379150390625|771.6599999999999681676854379475116729736328125|28.041221428571436291576901567168533802032470703125|793.990000000000009094947017729282379150390625|826.1670000000000300133251585066318511962890625|771.6599999999999681676854379475116729736328125|224.6100000000000136424205265939235687255859375|10|0|t|281.699999999999590727384202182292938232421875|19|2026-07-30 14:00:00.348065+00|2026-08-18 20:50:00.05925+00|f|t|[{"pnl": 78.09999999999984, "time": "2026-08-03T16:00:00", "price": 817.42, "reason": "partial_profit", "shares": 3.3333333333333335}, {"pnl": 203.59999999999974, "time": "2026-08-18T16:00:00", "price": 824.53, "reason": "sma_trail_stop", "shares": 6.666666666666666}]
231|FTNT|2026-07-30|magna53|no_entry||169.259999999999990905052982270717620849609375|159.349999999999994315658113919198513031005859375|||||||0|f|||2026-07-30 14:00:00.291142+00||f|f|[]
237|GEHC|2026-07-30|9m_day2|no_entry||71.81999999999999317878973670303821563720703125|70.349999999999994315658113919198513031005859375|||||||0|f|||2026-07-30 14:00:00.348335+00||f|f|[]
233|PWR|2026-07-30|magna53|no_entry||679.799999999999954525264911353588104248046875|647|||||||0|f|||2026-07-30 14:00:00.293903+00||f|f|[]
234|SIMO|2026-07-30|magna53|no_entry||285|255.8899999999999863575794734060764312744140625|||||||0|f|||2026-07-30 14:00:00.323166+00||f|f|[]
239|BHC|2026-07-31|9m_day2|gate_blocked|setup:stop_too_wide: stop distance 20.3% > 15%|6.23500000000000031974423109204508364200592041015625|5.980000000000000426325641456060111522674560546875|||||||0|f|||2026-07-31 14:00:00.389866+00||f|f|[]
242|COHU|2026-07-31|magna53|no_entry||57.88000000000000255795384873636066913604736328125|50.170299999999997453414835035800933837890625|||||||0|f|||2026-07-31 14:00:00.388774+00||f|f|[]
240|FET|2026-07-31|magna53|no_entry||64.5970999999999975216269376687705516815185546875|60|||||||0|f|||2026-07-31 14:00:00.388701+00||f|f|[]
238|FLNC|2026-07-31|magna53|no_entry||15.125|14.5099999999999997868371792719699442386627197265625|||||||0|f|||2026-07-31 14:00:00.38875+00||f|f|[]
241|NWL|2026-07-31|magna53|no_entry||7.12990000000000012647660696529783308506011962890625|6.46999999999999975131004248396493494510650634765625|||||||0|f|||2026-07-31 14:00:00.389287+00||f|f|[]
244|AMZN|2026-08-03|9m_day2|closed||284.93999999999999772626324556767940521240234375|278||284.93999999999999772626324556767940521240234375|262.009999999999990905052982270717620849609375|262.009999999999990905052982270717620849609375|435.67000000000001591615728102624416351318359375|19|0|f|-435.67000000000012960299500264227390289306640625|14|2026-08-03 14:00:00.204534+00|2026-08-17 20:50:11.840625+00|t|f|[{"pnl": -435.67000000000013, "time": "2026-08-17T16:00:00", "price": 262.01, "reason": "stop_hit", "shares": 19.0}]
243|FTK|2026-08-03|magna53|closed||26.469999999999998863131622783839702606201171875|24.53999999999999914734871708787977695465087890625|1.7979642857142847933715756880701519548892974853515625|26.469999999999998863131622783839702606201171875|34.86399999999999721467247582040727138519287109375|24.53999999999999914734871708787977695465087890625|449.23000000000001818989403545856475830078125|232|0|t|1108.960000000000263753463514149188995361328125|14|2026-08-03 14:00:00.190729+00|2026-08-18 05:06:11.786535+00|f|t|[{"pnl": 770.24, "time": "2026-08-06T16:00:00", "price": 36.43, "reason": "partial_profit", "shares": 77.33333333333333}, {"pnl": 338.72000000000025, "time": "2026-08-17T16:00:00", "price": 28.66, "reason": "sma_trail_stop", "shares": 154.66666666666669}]
246|AEIS|2026-08-04|magna53|no_entry||342.42000000000001591615728102624416351318359375|323.55000000000001136868377216160297393798828125|||||||0|f|||2026-08-04 14:00:00.114198+00||f|f|[]
247|BLZE|2026-08-04|magna53|no_entry||23.989999999999998436805981327779591083526611328125|20.10000000000000142108547152020037174224853515625|||||||0|f|||2026-08-04 14:00:00.132022+00||f|f|[]
248|BTDR|2026-08-04|magna53|closed||12.8900000000000005684341886080801486968994140625|12.3300000000000000710542735760100185871124267578125|1.2580928571428573459201061268686316907405853271484375|12.8900000000000005684341886080801486968994140625|12.3300000000000000710542735760100185871124267578125|12.3300000000000000710542735760100185871124267578125|673.8400000000000318323145620524883270263671875|1203|0|f|-673.6800000000006320988177321851253509521484375|1|2026-08-04 14:00:00.135716+00|2026-08-05 20:50:12.400773+00|f|f|[{"pnl": -673.6800000000006, "time": "2026-08-05T16:00:00", "price": 12.33, "reason": "stop_hit", "shares": 1203.0}]
249|CAT|2026-08-04|magna53|no_entry||934.9994000000000369254848919808864593505859375|913.9099999999999681676854379475116729736328125|||||||0|f|||2026-08-04 14:00:00.152879+00||f|f|[]
245|LIFE|2026-08-04|magna53|no_entry||28.78999999999999914734871708787977695465087890625|26.800000000000000710542735760100185871124267578125|||||||0|f|||2026-08-04 14:00:00.101879+00||f|f|[]
250|PLTR|2026-08-04|magna53|closed||149.849999999999994315658113919198513031005859375|143.280000000000001136868377216160297393798828125|5.91997857142857153434079009457491338253021240234375|149.849999999999994315658113919198513031005859375|174.58899999999999863575794734060764312744140625|143.280000000000001136868377216160297393798828125|673.8400000000000318323145620524883270263671875|102|0|t|2309.2799999999997453414835035800933837890625|21|2026-08-04 14:00:00.173065+00|2026-08-25 20:50:00.054812+00|f|t|[{"pnl": 753.4399999999998, "time": "2026-08-07T16:00:00", "price": 172.01, "reason": "partial_profit", "shares": 34.0}, {"pnl": 1555.8399999999997, "time": "2026-08-25T16:00:00", "price": 172.73, "reason": "sma_trail_stop", "shares": 68.0}]
251|VOYG|2026-08-04|magna53|closed||35.0750000000000028421709430404007434844970703125|33.1914000000000015688783605583012104034423828125|2.248900000000000343192141372128389775753021240234375|35.0750000000000028421709430404007434844970703125|33.1914000000000015688783605583012104034423828125|33.1914000000000015688783605583012104034423828125|673.8400000000000318323145620524883270263671875|357|0|f|-672.4452000000004545654519461095333099365234375|1|2026-08-04 14:00:00.180476+00|2026-08-05 20:50:12.914941+00|f|f|[{"pnl": -672.4452000000005, "time": "2026-08-05T16:00:00", "price": 33.1914, "reason": "stop_hit", "shares": 357.0}]
252|ZBRA|2026-08-04|magna53|no_entry||360.57999999999998408384271897375583648681640625|329.47250000000002501110429875552654266357421875|||||||0|f|||2026-08-04 14:00:00.202665+00||f|f|[]
261|APPS|2026-08-05|magna53|gate_blocked|setup:stop_too_wide: ORB range $1.60 (13.4%) > 1.5x ATR $1.09|13.5|11.9000000000000003552713678800500929355621337890625|||||||0|f|||2026-08-05 14:00:00.326977+00||f|f|[]
258|GENI|2026-08-05|9m_day2|no_entry||8.589999999999999857891452847979962825775146484375|8.0999999999999996447286321199499070644378662109375|||||||0|f|||2026-08-05 14:00:00.183895+00||f|f|[]
255|KMT|2026-08-05|magna53|no_entry||41.11999999999999744204615126363933086395263671875|36.59949999999999903366187936626374721527099609375|||||||0|f|||2026-08-05 14:00:00.153591+00||f|f|[]
256|KODK|2026-08-05|magna53|no_entry||10.0250000000000003552713678800500929355621337890625|9.4900000000000002131628207280300557613372802734375|||||||0|f|||2026-08-05 14:00:00.158025+00||f|f|[]
253|KTOS|2026-08-05|magna53|no_entry||62.340000000000003410605131648480892181396484375|56.49000000000000198951966012828052043914794921875|||||||0|f|||2026-08-05 14:00:00.147424+00||f|f|[]
260|NB|2026-08-05|9m_day2|no_entry||5.32000000000000028421709430404007434844970703125|5.12999999999999989341858963598497211933135986328125|||||||0|f|||2026-08-05 14:00:00.247519+00||f|f|[]
259|PLTR|2026-08-05|9m_day2|gate_blocked|setup:faded_from_orb: last $161.67 < threshold $162.00 (ratio=0.25, ORB H=$165.92 L=$160.70, faded 2.6%)|165.919999999999987494447850622236728668212890625|160.69999999999998863131622783839702606201171875|||||||0|f|||2026-08-05 14:00:00.216064+00||f|f|[]
254|TATT|2026-08-05|magna53|no_entry||52.99000000000000198951966012828052043914794921875|49.280000000000001136868377216160297393798828125|||||||0|f|||2026-08-05 14:00:00.149482+00||f|f|[]
257|W|2026-08-05|9m_day2|no_entry||115.530000000000001136868377216160297393798828125|111.6200000000000045474735088646411895751953125|||||||0|f|||2026-08-05 14:00:00.170913+00||f|f|[]
265|AEVA|2026-08-06|magna53|gate_blocked|setup:stop_too_wide: ORB range $3.24 (14.2%) > 1.5x ATR $2.33|26.089999999999999857891452847979962825775146484375|22.85000000000000142108547152020037174224853515625|||||||0|f|||2026-08-06 14:00:00.171939+00||f|f|[]
263|INSM|2026-08-06|magna53|gate_blocked|setup:stop_too_wide: ORB range $6.18 (4.9%) > 1.5x ATR $4.94|132.330000000000012505552149377763271331787109375|126.150000000000005684341886080801486968994140625|||||||0|f|||2026-08-06 14:00:00.125657+00||f|f|[]
267|LFST|2026-08-06|magna53|no_entry||10.9900000000000002131628207280300557613372802734375|10.0800000000000000710542735760100185871124267578125|||||||0|f|||2026-08-06 14:00:00.228061+00||f|f|[]
262|RDW|2026-08-06|magna53|no_entry||12.75|11.4199999999999999289457264239899814128875732421875|||||||0|f|||2026-08-06 14:00:00.124574+00||f|f|[]
264|SITM|2026-08-06|magna53|no_entry||685.5|622.69000000000005456968210637569427490234375|||||||0|f|||2026-08-06 14:00:00.135441+00||f|f|[]
266|U|2026-08-06|magna53|gate_blocked|setup:stop_too_wide: ORB range $4.07 (11.7%) > 1.5x ATR $2.75|38.86999999999999744204615126363933086395263671875|34.7999999999999971578290569595992565155029296875|||||||0|f|||2026-08-06 14:00:00.18875+00||f|f|[]
269|ACMR|2026-08-07|magna53|no_entry||93.4200000000000017053025658242404460906982421875|83|||||||0|f|||2026-08-07 14:00:00.126539+00||f|f|[]
275|CAI|2026-08-07|9m_day2|closed||20.980000000000000426325641456060111522674560546875|20.12010000000000076170181273482739925384521484375||20.980000000000000426325641456060111522674560546875|20.980000000000000426325641456060111522674560546875|17.949999999999999289457264239899814128875732421875|898.3600000000000136424205265939235687255859375|296|0|t|236.799999999999528199623455293476581573486328125|11|2026-08-07 14:00:00.255544+00|2026-08-18 20:50:00.537805+00|f|t|[{"pnl": 238.77333333333317, "time": "2026-08-10T16:00:00", "price": 23.4, "reason": "partial_profit", "shares": 98.66666666666667}, {"pnl": -1.9733333333336416, "time": "2026-08-18T16:00:00", "price": 20.97, "reason": "sma_trail_stop", "shares": 197.33333333333331}]
271|FIGS|2026-08-07|magna53|no_entry||16.379999999999999005240169935859739780426025390625|14.8300000000000000710542735760100185871124267578125|||||||0|f|||2026-08-07 14:00:00.169924+00||f|f|[]
272|FROG|2026-08-07|magna53|no_entry||96.2549999999999954525264911353588104248046875|88.93000000000000682121026329696178436279296875|||||||0|f|||2026-08-07 14:00:00.174787+00||f|f|[]
278|IOVA|2026-08-07|9m_day2|no_entry||6.9199999999999999289457264239899814128875732421875|6.3300000000000000710542735760100185871124267578125|||||||0|f|||2026-08-07 14:00:00.37717+00||f|f|[]
273|NET|2026-08-07|magna53|closed||322.490000000000009094947017729282379150390625|311|14.2010214285714244653036075760610401630401611328125|322.490000000000009094947017729282379150390625|311|311|898.4600000000000363797880709171295166015625|55|0|f|-631.950000000000500222085975110530853271484375|3|2026-08-07 14:00:00.179912+00|2026-08-10 20:50:12.327143+00|f|f|[{"pnl": -631.9500000000005, "time": "2026-08-10T16:00:00", "price": 311.0, "reason": "stop_hit", "shares": 55.0}]
268|QNST|2026-08-07|magna53|no_entry||20.5|19.21000000000000085265128291212022304534912109375|||||||0|f|||2026-08-07 14:00:00.123654+00||f|f|[]
277|SPCX|2026-08-07|9m_day2|closed||119.1299999999999954525264911353588104248046875|114.530000000000001136868377216160297393798828125||119.1299999999999954525264911353588104248046875|139.9660000000000081854523159563541412353515625|105.1099999999999994315658113919198513031005859375|897.279999999999972715158946812152862548828125|64|0|t|1179.52000000000043655745685100555419921875|14|2026-08-07 14:00:00.375091+00|2026-08-21 20:50:00.310564+00|f|t|[{"pnl": 418.3466666666669, "time": "2026-08-10T16:00:00", "price": 138.74, "reason": "partial_profit", "shares": 21.333333333333332}, {"pnl": 761.1733333333335, "time": "2026-08-21T16:00:00", "price": 136.97, "reason": "sma_trail_stop", "shares": 42.66666666666667}]
270|TEAM|2026-08-07|magna53|no_entry||151.3700000000000045474735088646411895751953125|143.210000000000007958078640513122081756591796875|||||||0|f|||2026-08-07 14:00:00.15662+00||f|f|[]
274|TWLO|2026-08-07|magna53|no_entry||240|227.020000000000010231815394945442676544189453125|||||||0|f|||2026-08-07 14:00:00.225188+00||f|f|[]
276|U|2026-08-07|9m_day2|gate_blocked|setup:stop_too_wide: stop distance 19.9% > 15%|43.46000000000000085265128291212022304534912109375|41.77000000000000312638803734444081783294677734375|||||||0|f|||2026-08-07 14:00:00.324171+00||f|f|[]
